Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
121,Kevin Danso,at AUT,DF,Tottenham,26-234,1998,7,6,572,6.4,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,11,17,1,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.07,0.06,0.07,Matches
122,Ben Davies,wls WAL,DF,Tottenham,32-017,1993,14,12,1126,12.5,0,0,0,0,0,0,4,0,0.3,0.3,0.2,0.5,14,50,6,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
123,Leif Davis,eng ENG,DF,Ipswich Town,25-119,2000,31,30,2563,28.5,1,2,3,1,0,0,5,1,0.9,0.9,4.3,5.2,48,55,117,0.04,0.07,0.11,0.04,0.11,0.03,0.15,0.18,0.03,0.18,Matches
124,Craig Dawson,eng ENG,DF,Wolves,35-005,1990,15,10,971,10.8,0,0,0,0,0,0,2,0,0.5,0.5,0.0,0.5,6,20,5,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
125,Kevin De Bruyne,be BEL,"MF,FW",Manchester City,33-317,1991,26,18,1628,18.1,4,7,11,4,0,0,2,0,4.2,4.2,7.9,12.1,50,153,143,0.22,0.39,0.61,0.22,0.61,0.23,0.44,0.67,0.23,0.67,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
126,Bobby De Cordova-Reid,jm JAM,FW,Leicester City,32-098,1993,23,9,744,8.3,1,2,3,1,0,0,2,0,0.8,0.8,1.2,2.0,14,15,48,0.12,0.24,0.36,0.12,0.36,0.10,0.15,0.24,0.10,0.24,Matches
127,Liam Delap,eng ENG,FW,Ipswich Town,22-092,2003,35,32,2552,28.4,12,2,14,10,2,2,10,0,9.3,7.7,1.9,9.6,60,30,107,0.42,0.07,0.49,0.35,0.42,0.33,0.07,0.40,0.27,0.34,Matches
128,Sepp van den Berg,nl NED,DF,Brentford,23-142,2001,29,27,2406,26.7,0,0,0,0,0,0,2,0,1.8,1.8,0.5,2.4,10,74,27,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.09,0.07,0.09,Matches
129,Justin Devenny,nir NIR,MF,Crystal Palace,21-212,2003,20,4,429,4.8,1,0,1,1,0,0,1,0,0.7,0.7,0.4,1.1,4,16,12,0.21,0.00,0.21,0.21,0.21,0.14,0.09,0.22,0.14,0.22,Matches
130,Kiernan Dewsbury-Hall,eng ENG,"MF,FW",Chelsea,26-247,1998,12,2,259,2.9,0,1,1,0,0,0,0,0,0.2,0.2,1.1,1.3,5,14,11,0.00,0.35,0.35,0.00,0.35,0.08,0.37,0.45,0.08,0.45,Matches
131,Amad Diallo,ci CIV,"FW,MF",Manchester Utd,22-304,2002,23,17,1639,18.2,7,6,13,7,0,0,3,0,4.2,4.2,4.0,8.2,93,55,163,0.38,0.33,0.71,0.38,0.71,0.23,0.22,0.45,0.23,0.45,Matches
132,Rúben Dias,pt POR,DF,Manchester City,27-362,1997,25,23,2091,23.2,0,0,0,0,0,0,4,0,1.5,1.5,0.3,1.8,38,143,8,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.08,0.06,0.08,Matches
133,Luis Díaz,co COL,FW,Liverpool,28-118,1997,33,26,2225,24.7,12,5,17,12,0,0,2,0,10.0,10.0,4.9,14.9,103,103,269,0.49,0.20,0.69,0.49,0.69,0.40,0.20,0.60,0.40,0.60,Matches
134,Tyler Dibling,eng ENG,"FW,MF",Southampton,19-060,2006,32,19,1807,20.1,2,0,2,2,0,0,6,0,2.5,2.5,1.5,4.1,68,64,94,0.10,0.00,0.10,0.10,0.10,0.13,0.08,0.20,0.13,0.20,Matches
135,Lucas Digne,fr FRA,DF,Aston Villa,31-295,1993,32,28,2351,26.1,0,4,4,0,0,0,4,0,0.8,0.8,4.7,5.5,23,57,142,0.00,0.15,0.15,0.00,0.15,0.03,0.18,0.21,0.03,0.21,Matches
136,Issa Diop,fr FRA,DF,Fulham,28-122,1997,21,15,1339,14.9,0,0,0,0,0,0,2,0,0.5,0.5,0.1,0.6,6,25,3,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.04,0.04,0.04,Matches
137,Axel Disasi,fr FRA,DF,Aston Villa,27-061,1998,7,5,490,5.4,0,0,0,0,0,0,2,0,0.1,0.1,0.4,0.5,10,16,5,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.09,0.02,0.09,Matches
138,Axel Disasi,fr FRA,DF,Chelsea,27-061,1998,6,4,364,4.0,1,0,1,1,0,0,1,0,0.3,0.3,0.1,0.4,6,16,2,0.25,0.00,0.25,0.25,0.25,0.07,0.02,0.09,0.07,0.09,Matches
139,Roman Dixon,eng ENG,DF,Everton,20-136,2004,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
140,Nasser Djiga,bf BFA,"DF,FW",Wolves,22-177,2002,4,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
141,Matt Doherty,ie IRL,DF,Wolves,33-115,1992,29,24,2022,22.5,2,1,3,2,0,0,6,0,1.0,1.0,1.5,2.5,29,77,40,0.09,0.04,0.13,0.09,0.13,0.05,0.07,0.11,0.05,0.11,Matches
142,Jeremy Doku,be BEL,"FW,MF",Manchester City,22-349,2002,27,15,1442,16.0,3,6,9,3,0,0,1,0,1.0,1.0,4.7,5.7,201,67,274,0.19,0.37,0.56,0.19,0.56,0.06,0.29,0.36,0.06,0.36,Matches
143,Nicolás Domínguez,ar ARG,"MF,FW",Nott'ham Forest,26-317,1998,31,20,1734,19.3,0,1,1,0,0,0,9,0,1.4,1.4,1.3,2.7,13,68,27,0.00,0.05,0.05,0.00,0.05,0.07,0.07,0.14,0.07,0.14,Matches
144,Patrick Dorgu,dk DEN,DF,Manchester Utd,20-197,2004,9,8,630,7.0,0,0,0,0,0,0,3,1,0.4,0.4,0.4,0.8,27,23,54,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.12,0.05,0.12,Matches
145,Alfie Dorrington,eng ENG,DF,Tottenham,20-021,2005,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
146,Abdoulaye Doucouré,ml MLI,MF,Everton,32-130,1993,31,30,2485,27.6,3,2,5,3,0,0,5,1,3.9,3.9,2.3,6.2,42,80,92,0.11,0.07,0.18,0.11,0.18,0.14,0.08,0.22,0.14,0.22,Matches
147,Cheick Doucouré,ml MLI,MF,Crystal Palace,25-123,2000,13,4,452,5.0,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,2,19,7,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches
148,Flynn Downes,eng ENG,MF,Southampton,26-111,1999,25,23,1971,21.9,1,0,1,1,0,0,11,0,0.6,0.6,1.1,1.7,25,63,29,0.05,0.00,0.05,0.05,0.05,0.03,0.05,0.08,0.03,0.08,Matches
149,Tommy Doyle,eng ENG,MF,Wolves,23-206,2001,24,3,488,5.4,0,1,1,0,0,0,1,0,0.6,0.6,0.5,1.1,6,40,4,0.00,0.18,0.18,0.00,0.18,0.10,0.09,0.20,0.10,0.20,Matches
150,Radu Drăgușin,ro ROU,DF,Tottenham,23-097,2002,16,14,1252,13.9,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,7,37,2,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
151,Martin Dúbravka,sk SVK,GK,Newcastle Utd,36-116,1989,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
152,Lewis Dunk,eng ENG,DF,Brighton,33-171,1991,25,23,2083,23.1,0,0,0,0,0,0,5,0,0.8,0.8,0.5,1.3,20,142,3,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.06,0.03,0.06,Matches
153,Jáder Durán,co COL,FW,Aston Villa,21-149,2003,20,4,638,7.1,7,0,7,7,0,0,3,1,4.9,4.9,0.2,5.1,7,13,44,0.99,0.00,0.99,0.99,0.99,0.69,0.03,0.71,0.69,0.71,Matches
154,Ederson,br BRA,GK,Manchester City,31-267,1993,24,24,2140,23.8,0,4,4,0,0,0,3,0,0.0,0.0,1.5,1.5,0,2,0,0.00,0.17,0.17,0.00,0.17,0.00,0.07,0.07,0.00,0.07,Matches
155,George Edmundson,eng ENG,DF,Ipswich Town,27-253,1997,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
156,Odsonne Édouard,fr FRA,"MF,FW",Crystal Palace,27-115,1998,2,1,115,1.3,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,2,4,7,0.00,0.00,0.00,0.00,0.00,0.31,0.04,0.34,0.31,0.34,Matches
157,Odsonne Édouard,fr FRA,FW,Leicester City,27-115,1998,4,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13,Matches
158,Samuel Edozie,eng ENG,"DF,FW",Southampton,22-103,2003,2,0,65,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,6,4,23,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.14,Matches
159,Ronnie Edwards,eng ENG,DF,Southampton,22-044,2003,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
160,Anthony Elanga,se SWE,"FW,MF",Nott'ham Forest,23-014,2002,35,28,2232,24.8,6,9,15,6,0,0,1,0,4.2,4.2,4.8,9.0,87,54,190,0.24,0.36,0.60,0.24,0.60,0.17,0.19,0.36,0.17,0.36,Matches
161,Harvey Elliott,eng ENG,"MF,FW",Liverpool,22-037,2003,15,1,267,3.0,0,1,1,0,0,0,1,0,0.8,0.8,0.9,1.7,8,29,25,0.00,0.34,0.34,0.00,0.34,0.28,0.29,0.57,0.28,0.57,Matches
162,Yunus Emre Konak,tr TUR,"FW,MF",Brentford,19-121,2006,10,0,42,0.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,2,2,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.33,0.33,0.33,Matches
163,Julio Enciso,py PAR,"FW,MF",Ipswich Town,21-108,2004,12,11,799,8.9,2,3,5,2,0,0,3,0,1.5,1.5,1.3,2.8,21,25,41,0.23,0.34,0.56,0.23,0.56,0.17,0.14,0.31,0.17,0.31,Matches
164,Julio Enciso,py PAR,"MF,FW",Brighton,21-108,2004,12,2,294,3.3,0,0,0,0,0,0,0,0,1.0,1.0,0.2,1.2,11,14,17,0.00,0.00,0.00,0.00,0.00,0.31,0.07,0.38,0.31,0.38,Matches
165,Wataru Endo,jp JPN,MF,Liverpool,32-091,1993,18,1,237,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,14,5,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
166,Christian Eriksen,dk DEN,MF,Manchester Utd,33-086,1992,21,11,1028,11.4,0,2,2,0,0,0,4,0,0.4,0.4,2.9,3.2,12,53,29,0.00,0.18,0.18,0.00,0.18,0.03,0.25,0.28,0.03,0.28,Matches
167,Romain Esse,eng ENG,MF,Crystal Palace,19-363,2005,4,0,34,0.4,1,0,1,1,0,0,0,0,0.3,0.3,0.1,0.5,0,1,6,2.65,0.00,2.65,2.65,2.65,0.83,0.35,1.17,0.83,1.17,Matches
168,Pervis Estupiñán,ec ECU,DF,Brighton,27-110,1998,29,25,2312,25.7,1,1,2,1,0,0,5,0,1.1,1.1,2.1,3.1,57,121,109,0.04,0.04,0.08,0.04,0.08,0.04,0.08,0.12,0.04,0.12,Matches
169,Evanilson,br BRA,FW,Bournemouth,25-217,1999,29,26,2148,23.9,10,1,11,10,0,1,1,1,11.7,11.0,1.6,12.6,28,25,94,0.42,0.04,0.46,0.42,0.46,0.49,0.07,0.56,0.46,0.53,Matches
170,Jake Evans,,FW,Leicester City,,,2,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
171,Jonny Evans,nir NIR,DF,Manchester Utd,37-128,1988,6,3,290,3.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,8,2,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
172,Eberechi Eze,eng ENG,"MF,FW",Crystal Palace,26-316,1998,31,29,2427,27.0,5,8,13,4,1,2,1,0,9.1,7.5,5.2,12.7,67,89,143,0.19,0.30,0.48,0.15,0.44,0.34,0.19,0.53,0.28,0.47,Matches
173,Łukasz Fabiański,pl POL,GK,West Ham,40-023,1985,13,12,1070,11.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
174,Wout Faes,be BEL,DF,Leicester City,27-038,1998,31,27,2545,28.3,1,0,1,1,0,0,4,0,1.4,1.4,0.1,1.5,12,80,1,0.04,0.00,0.04,0.04,0.04,0.05,0.00,0.05,0.05,0.05,Matches
175,Abdul Fatawu Issahaku,gh GHA,FW,Leicester City,21-064,2004,11,6,579,6.4,0,2,2,0,0,0,0,0,0.4,0.4,1.6,2.0,42,17,60,0.00,0.31,0.31,0.00,0.31,0.06,0.24,0.31,0.06,0.31,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
176,João Félix,pt POR,"FW,MF",Chelsea,25-182,1999,12,3,369,4.1,1,1,2,1,0,0,2,0,2.2,2.2,1.0,3.2,21,26,30,0.24,0.24,0.49,0.24,0.49,0.54,0.23,0.78,0.54,0.78,Matches
177,Evan Ferguson,ie IRL,FW,West Ham,20-204,2004,8,1,156,1.7,0,0,0,0,0,0,0,0,0.6,0.6,0.3,0.9,1,1,7,0.00,0.00,0.00,0.00,0.00,0.32,0.17,0.50,0.32,0.50,Matches
178,Evan Ferguson,ie IRL,FW,Brighton,20-204,2004,13,2,246,2.7,1,0,1,1,0,0,0,0,0.5,0.5,0.4,1.0,2,1,9,0.37,0.00,0.37,0.37,0.37,0.20,0.15,0.35,0.20,0.35,Matches
179,Bruno Fernandes,pt POR,MF,Manchester Utd,30-245,1994,33,32,2758,30.6,8,9,17,5,3,3,4,2,9.5,7.1,7.6,14.7,65,281,118,0.26,0.29,0.55,0.16,0.46,0.31,0.25,0.56,0.23,0.48,Matches
180,Mateus Fernandes,pt POR,MF,Southampton,20-305,2004,34,32,2729,30.3,2,3,5,2,0,0,8,0,3.8,3.8,2.6,6.4,75,135,103,0.07,0.10,0.16,0.07,0.16,0.13,0.09,0.21,0.13,0.21,Matches
181,Enzo Fernández,ar ARG,MF,Chelsea,24-114,2001,33,29,2677,29.7,6,7,13,6,0,0,7,0,6.0,6.0,6.5,12.5,57,199,116,0.20,0.24,0.44,0.20,0.44,0.20,0.22,0.42,0.20,0.42,Matches
182,Mark Flekken,nl NED,GK,Brentford,31-332,1993,35,35,3095,34.4,0,2,2,0,0,0,1,0,0.0,0.0,0.5,0.5,0,0,0,0.00,0.06,0.06,0.00,0.06,0.00,0.02,0.02,0.00,0.02,Matches
183,Phil Foden,eng ENG,"MF,FW",Manchester City,24-348,2000,27,20,1768,19.6,7,2,9,7,0,0,2,0,5.2,5.2,4.8,9.9,50,103,128,0.36,0.10,0.46,0.36,0.46,0.26,0.24,0.51,0.26,0.51,Matches
184,Wesley Fofana,fr FRA,DF,Chelsea,24-145,2000,14,14,1172,13.0,0,0,0,0,0,0,7,0,0.4,0.4,0.4,0.8,19,32,4,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.07,0.03,0.06,Matches
185,Carlos Forbs,pt POR,"MF,FW",Wolves,21-053,2004,10,1,239,2.7,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.2,10,8,28,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.07,0.05,0.07,Matches
186,Fraser Forster,eng ENG,GK,Tottenham,37-055,1988,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
187,Matheus França,br BRA,"FW,MF",Crystal Palace,21-040,2004,2,0,26,0.3,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,1,2,2,3.46,0.00,3.46,3.46,3.46,0.43,0.00,0.43,0.43,0.43,Matches
188,Ryan Fraser,sct SCO,"FW,DF",Southampton,31-076,1994,8,4,306,3.4,0,0,0,0,0,0,0,1,0.0,0.0,0.1,0.1,10,8,18,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
189,Tyler Fredricson,eng ENG,DF,Manchester Utd,20-077,2005,2,2,165,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
190,Niclas Füllkrug,de GER,FW,West Ham,32-091,1993,15,5,668,7.4,3,2,5,3,0,0,2,0,2.0,2.0,1.9,3.9,6,11,25,0.40,0.27,0.67,0.40,0.67,0.27,0.25,0.52,0.27,0.52,Matches
191,Cody Gakpo,nl NED,FW,Liverpool,26-004,1999,32,20,1717,19.1,9,3,12,9,0,0,5,0,6.5,6.5,3.5,10.0,51,52,253,0.47,0.16,0.63,0.47,0.63,0.34,0.18,0.52,0.34,0.52,Matches
192,Idrissa Gana Gueye,sn SEN,MF,Everton,35-227,1989,35,33,2883,32.0,0,3,3,0,0,0,8,0,1.1,1.1,1.7,2.8,26,136,24,0.00,0.09,0.09,0.00,0.09,0.03,0.05,0.09,0.03,0.09,Matches
193,Andrés García,es ESP,"DF,MF",Aston Villa,22-093,2003,7,5,318,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,26,15,28,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06,Matches
194,Alejandro Garnacho,ar ARG,"MF,FW",Manchester Utd,20-314,2004,34,23,2146,23.8,6,2,8,6,0,0,3,0,7.2,7.2,4.5,11.7,139,56,281,0.25,0.08,0.34,0.25,0.34,0.30,0.19,0.49,0.30,0.49,Matches
195,James Garner,eng ENG,"MF,DF",Everton,24-059,2001,19,15,1414,15.7,0,1,1,0,0,0,3,0,0.3,0.3,1.3,1.6,12,47,24,0.00,0.06,0.06,0.00,0.06,0.02,0.09,0.10,0.02,0.10,Matches
196,Tyrique George,eng ENG,FW,Chelsea,19-096,2006,7,0,103,1.1,1,1,2,1,0,0,1,0,0.2,0.2,0.7,0.9,9,2,18,0.87,0.87,1.75,0.87,1.75,0.17,0.63,0.80,0.17,0.80,Matches
197,Morgan Gibbs-White,eng ENG,MF,Nott'ham Forest,25-104,2000,31,31,2541,28.2,5,7,12,5,0,0,11,1,4.7,4.7,4.5,9.3,64,153,118,0.18,0.25,0.43,0.18,0.43,0.17,0.16,0.33,0.17,0.33,Matches
198,Billy Gilmour,sct SCO,MF,Brighton,23-334,2001,2,1,98,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,11,2,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
199,Ben Godfrey,eng ENG,DF,Ipswich Town,27-116,1998,3,2,159,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
200,Martial Godo,eng ENG,"FW,DF",Fulham,22-058,2003,2,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,3,6,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.21,0.00,0.21,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
201,Michael Golding,eng ENG,MF,Leicester City,18-353,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
202,João Gomes,br BRA,MF,Wolves,24-088,2001,34,34,2839,31.5,3,1,4,3,0,0,10,1,2.7,2.7,1.2,3.9,53,151,70,0.10,0.03,0.13,0.10,0.13,0.09,0.04,0.12,0.09,0.12,Matches
203,Rodrigo Gomes,pt POR,"DF,FW",Wolves,21-308,2003,23,6,705,7.8,2,0,2,2,0,0,0,0,0.6,0.6,0.9,1.5,22,25,72,0.26,0.00,0.26,0.26,0.26,0.07,0.12,0.19,0.07,0.19,Matches
204,Toti Gomes,pt POR,DF,Wolves,26-115,1999,29,28,2434,27.0,0,1,1,0,0,0,6,0,0.7,0.7,0.9,1.7,25,73,17,0.00,0.04,0.04,0.00,0.04,0.03,0.04,0.06,0.03,0.06,Matches
205,Diego Gómez,py PAR,MF,Brighton,22-045,2003,14,4,453,5.0,0,0,0,0,0,0,0,0,0.7,0.7,0.5,1.2,6,22,14,0.00,0.00,0.00,0.00,0.00,0.14,0.10,0.24,0.14,0.24,Matches
206,Joe Gomez,eng ENG,DF,Liverpool,27-353,1997,9,6,519,5.8,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,5,35,2,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08,Matches
207,Nicolás González,es ESP,MF,Manchester City,23-128,2002,9,8,648,7.2,0,0,0,0,0,0,3,0,0.3,0.3,0.1,0.3,5,46,10,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
208,Anthony Gordon,eng ENG,FW,Newcastle Utd,24-076,2001,31,25,2235,24.8,6,5,11,5,1,2,2,0,8.0,6.4,4.9,11.4,111,93,197,0.24,0.20,0.44,0.20,0.40,0.32,0.20,0.52,0.26,0.46,Matches
209,Ryan Gravenberch,nl NED,MF,Liverpool,22-360,2002,34,34,2921,32.5,0,4,4,0,0,0,5,0,1.0,1.0,2.9,3.9,65,168,54,0.00,0.12,0.12,0.00,0.12,0.03,0.09,0.12,0.03,0.12,Matches
210,Archie Gray,eng ENG,"DF,MF",Tottenham,19-060,2006,25,16,1481,16.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,6,34,15,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
211,Jack Grealish,eng ENG,"FW,MF",Manchester City,29-243,1995,19,7,720,8.0,1,1,2,1,0,0,3,0,1.1,1.1,1.8,3.0,69,52,118,0.12,0.12,0.25,0.12,0.25,0.14,0.23,0.37,0.14,0.37,Matches
212,Jacob Greaves,eng ENG,DF,Ipswich Town,24-241,2000,23,23,2025,22.5,1,0,1,1,0,0,5,0,1.3,1.3,0.2,1.5,8,56,9,0.04,0.00,0.04,0.04,0.04,0.06,0.01,0.07,0.06,0.07,Matches
213,Brajan Gruda,de GER,"MF,FW",Brighton,20-345,2004,19,6,540,6.0,1,3,4,1,0,0,0,0,1.0,1.0,1.5,2.5,17,17,48,0.17,0.50,0.67,0.17,0.67,0.16,0.25,0.42,0.16,0.42,Matches
214,Albert Grønbaek,dk DEN,"FW,MF",Southampton,23-353,2001,4,2,143,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,3,0.00,0.00,0.00,0.00,0.00,0.07,0.01,0.08,0.07,0.08,Matches
215,Gonçalo Guedes,pt POR,"MF,FW",Wolves,28-163,1996,27,8,841,9.3,2,4,6,2,0,0,1,0,2.8,2.8,1.1,3.9,36,33,66,0.21,0.43,0.64,0.21,0.64,0.30,0.12,0.41,0.30,0.41,Matches
216,Marc Guéhi,eng ENG,DF,Crystal Palace,24-302,2000,33,33,2969,33.0,3,2,5,3,0,0,9,1,2.0,2.0,1.5,3.5,22,128,10,0.09,0.06,0.15,0.09,0.15,0.06,0.05,0.11,0.06,0.11,Matches
217,Luis Guilherme,br BRA,"MF,FW",West Ham,19-091,2006,11,1,138,1.5,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,3,3,13,0.00,0.00,0.00,0.00,0.00,0.19,0.05,0.24,0.19,0.24,Matches
218,Bruno Guimarães,br BRA,MF,Newcastle Utd,27-176,1997,35,35,3002,33.4,4,6,10,4,0,0,6,0,3.9,3.9,5.8,9.6,54,247,81,0.12,0.18,0.30,0.12,0.30,0.12,0.17,0.29,0.12,0.29,Matches
219,Marc Guiu,es ESP,FW,Chelsea,19-127,2006,3,0,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
220,İlkay Gündoğan,de GER,MF,Manchester City,34-199,1990,31,23,2050,22.8,0,5,5,0,0,0,1,0,2.7,2.7,2.8,5.5,57,115,86,0.00,0.22,0.22,0.00,0.22,0.12,0.12,0.24,0.12,0.24,Matches
221,Malo Gusto,fr FRA,DF,Chelsea,21-357,2003,29,19,1832,20.4,0,1,1,0,0,0,4,0,1.7,1.7,1.3,3.0,49,119,84,0.00,0.05,0.05,0.00,0.05,0.08,0.06,0.15,0.08,0.15,Matches
222,Joško Gvardiol,hr CRO,DF,Manchester City,23-108,2002,35,34,3097,34.4,5,0,5,5,0,0,2,0,4.4,4.1,2.0,6.1,87,256,112,0.15,0.00,0.15,0.15,0.15,0.13,0.06,0.19,0.12,0.18,Matches
