Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
295,David Nemeth,at AUT,DF,St. Pauli,24-054,2001,21.7,893,1028,86.9,15872,4936,366,392,93.4,449,486,92.4,68,119,57.1,1,0.1,0.3,+0.9,3,52,4,1,60,Matches
296,Luca Netz,de GER,DF,Gladbach,21-361,2003,10.8,428,528,81.1,6096,1762,258,283,91.2,149,183,81.4,11,30,36.7,2,1.9,1.0,+0.1,16,30,13,7,28,Matches
297,Manuel Neuer,de GER,GK,Bayern Munich,39-045,1986,21.0,770,891,86.4,19306,12664,151,151,100.0,394,402,98.0,219,330,66.4,0,0.5,0.1,-0.5,1,22,0,0,10,Matches
298,Florian Neuhaus,de GER,MF,Gladbach,28-056,1997,4.1,178,216,82.4,3273,1067,73,83,88.0,71,79,89.9,25,40,62.5,1,0.3,0.6,+0.7,6,16,7,3,24,Matches
299,Moritz Nicolas,de GER,GK,Gladbach,27-202,1997,18.2,669,794,84.3,16861,11154,135,135,100.0,365,371,98.4,169,287,58.9,0,0.0,0.0,0.0,0,4,0,0,0,Matches
300,Julian Niehues,de GER,MF,Heidenheim,24-024,2001,1.2,27,41,65.9,408,184,12,16,75.0,10,13,76.9,3,9,33.3,0,0.1,0.2,-0.1,3,3,1,0,2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
301,Justin Njinmah,de GER,"FW,MF",Werder Bremen,24-177,2000,10.4,145,237,61.2,2071,505,89,126,70.6,38,60,63.3,10,15,66.7,2,1.6,1.5,+0.4,12,8,9,3,21,Matches
302,Niels Nkounkou,fr FRA,"DF,MF",Eint Frankfurt,24-191,2000,4.2,162,235,68.9,2745,1036,85,98,86.7,60,79,75.9,16,41,39.0,0,1.3,1.2,-1.3,9,11,4,2,15,Matches
303,Felix Nmecha,de GER,MF,Dortmund,24-213,2000,15.4,739,843,87.7,13238,3124,325,355,91.5,326,359,90.8,74,91,81.3,1,1.1,0.7,-0.1,13,86,12,0,78,Matches
304,Lukas Nmecha,de GER,"FW,MF",Wolfsburg,26-148,1998,4.4,66,103,64.1,855,168,43,64,67.2,18,25,72.0,1,2,50.0,0,0.2,0.3,-0.2,2,2,5,1,6,Matches
305,Arnaud Nordin,fr FRA,"DF,MF",Mainz 05,26-328,1998,0.9,34,48,70.8,478,122,22,29,75.9,9,14,64.3,1,3,33.3,0,0.5,0.4,-0.5,3,2,0,0,1,Matches
306,Alexander Nübel,de GER,GK,Stuttgart,28-223,1996,32.0,956,1252,76.4,24469,18514,240,243,98.8,447,456,98.0,266,542,49.1,1,0.3,0.2,+0.7,3,15,1,0,0,Matches
307,Antonio Nusa,no NOR,"MF,DF",RB Leipzig,20-024,2005,16.5,401,542,74.0,5765,1863,233,282,82.6,139,177,78.5,16,45,35.6,3,2.7,2.5,+0.3,19,30,20,6,50,Matches
308,David Odogu,de GER,DF,Wolfsburg,18-342,2006,2.2,87,99,87.9,1800,625,26,29,89.7,50,54,92.6,11,16,68.8,0,0.0,0.0,0.0,0,6,1,0,8,Matches
309,Tim Oermann,de GER,DF,Bochum,21-217,2003,23.6,723,880,82.2,13482,3954,250,278,89.9,395,440,89.8,68,123,55.3,2,0.6,0.6,+1.4,7,49,7,3,58,Matches
310,Ifechukwu Ogbus,ch SUI,DF,Freiburg,19-145,2005,0.2,6,10,60.0,98,26,3,3,100.0,3,7,42.9,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
311,Finn Ole Becker,de GER,MF,Hoffenheim,24-337,2000,7.3,310,377,82.2,4938,1720,157,182,86.3,126,154,81.8,20,32,62.5,1,0.3,0.4,+0.7,8,37,7,1,44,Matches
312,Michael Olise,fr FRA,"FW,MF",Bayern Munich,23-150,2001,24.9,1244,1533,81.1,18315,5425,784,855,91.7,379,453,83.7,65,141,46.1,14,11.6,12.3,+2.4,87,87,106,13,176,Matches
313,Jonas Omlin,ch SUI,GK,Gladbach,31-121,1994,9.9,344,478,72.0,9574,6159,36,37,97.3,195,195,100.0,112,242,46.3,0,0.0,0.0,0.0,0,1,0,0,0,Matches
314,Karim Onisiwo,at AUT,"MF,FW",Mainz 05,33-055,1992,1.2,15,24,62.5,223,31,10,14,71.4,4,7,57.1,1,1,100.0,0,0.3,0.2,-0.3,1,0,1,1,0,Matches
315,Frank Onyeka,ng NGA,MF,Augsburg,27-130,1998,27.0,799,961,83.1,12878,3033,398,449,88.6,326,368,88.6,55,84,65.5,1,1.3,2.0,-0.3,17,67,12,5,99,Matches
316,Loïs Openda,be BEL,"FW,MF",RB Leipzig,25-084,2000,27.1,374,586,63.8,4818,996,231,319,72.4,85,139,61.2,22,37,59.5,5,3.4,2.3,+1.6,28,24,20,1,47,Matches
317,Gift Orban,ng NGA,FW,Hoffenheim,22-298,2002,7.6,102,144,70.8,1446,244,55,70,78.6,27,35,77.1,10,16,62.5,0,0.2,0.9,-0.2,2,1,2,1,7,Matches
318,Willi Orban,hu HUN,DF,RB Leipzig,32-189,1992,24.7,1530,1750,87.4,28362,10446,494,563,87.7,932,989,94.2,90,155,58.1,0,1.0,0.7,-1.0,8,106,7,1,106,Matches
319,Ivan Ordets,ua UKR,DF,Bochum,32-307,1992,20.7,708,885,80.0,15122,5555,168,219,76.7,438,492,89.0,99,155,63.9,0,0.7,1.8,-0.7,7,31,0,0,48,Matches
320,Patrick Osterhage,de GER,MF,Freiburg,25-099,2000,25.2,858,1025,83.7,12951,2657,461,511,90.2,320,361,88.6,42,75,56.0,0,1.4,2.1,-1.4,16,71,13,1,73,Matches
321,Assan Ouedraogo,de GER,MF,RB Leipzig,19-002,2006,0.6,15,20,75.0,206,37,8,8,100.0,7,10,70.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
322,Salih Özcan,tr TUR,MF,Wolfsburg,27-120,1998,3.9,164,216,75.9,2596,801,83,98,84.7,64,78,82.1,10,25,40.0,0,0.8,0.6,-0.8,5,19,4,0,22,Matches
323,Salih Özcan,tr TUR,MF,Dortmund,27-120,1998,4.2,189,245,77.1,3089,1024,82,95,86.3,94,115,81.7,8,22,36.4,0,0.4,0.3,-0.4,5,24,7,1,31,Matches
324,Exequiel Palacios,ar ARG,MF,Leverkusen,26-218,1998,11.6,855,947,90.3,12304,3478,496,535,92.7,297,327,90.8,35,43,81.4,6,2.3,2.1,+3.7,28,93,17,2,88,Matches
325,João Palhinha,pt POR,MF,Bayern Munich,29-306,1995,7.5,510,552,92.4,8227,1663,263,272,96.7,210,223,94.2,31,45,68.9,0,0.2,0.5,-0.2,4,47,2,0,32,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
326,Mats Pannewig,de GER,MF,Bochum,20-195,2004,2.1,78,104,75.0,1236,287,39,45,86.7,33,42,78.6,3,7,42.9,0,0.1,0.1,-0.1,1,4,0,0,9,Matches
327,Kevin Paredes,us USA,DF,Wolfsburg,22-004,2003,1.4,37,47,78.7,605,198,17,18,94.4,18,22,81.8,2,6,33.3,1,0.1,0.1,+0.9,2,4,2,0,7,Matches
328,Felix Passlack,de GER,"DF,MF",Bochum,26-347,1998,24.9,647,980,66.0,11687,3941,281,339,82.9,279,377,74.0,79,183,43.2,5,3.0,3.4,+2.0,24,58,26,11,64,Matches
329,Aleksandar Pavlovic,de GER,MF,Bayern Munich,21-008,2004,15.1,1356,1453,93.3,21151,5040,755,782,96.5,514,536,95.9,69,97,71.1,0,0.2,1.7,-0.2,6,158,11,1,120,Matches
330,Mads Pedersen,dk DEN,DF,Augsburg,28-252,1996,2.6,70,90,77.8,1324,613,25,26,96.2,35,45,77.8,8,12,66.7,0,0.0,0.2,0.0,0,7,2,0,11,Matches
331,Jordan Pefok,us USA,FW,Union Berlin,29-015,1996,10.1,132,191,69.1,1569,321,84,109,77.1,28,44,63.6,4,7,57.1,1,0.9,0.4,+0.1,14,7,2,0,12,Matches
332,Daniel Peretz,il ISR,GK,Bayern Munich,24-305,2000,3.0,79,103,76.7,1811,1173,14,14,100.0,49,49,100.0,16,40,40.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
333,Noah Pesch,hr CRO,FW,Gladbach,19-358,2005,0.1,2,4,50.0,32,11,1,2,50.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,1,0,1,Matches
334,Luca Philipp,de GER,GK,Hoffenheim,24-164,2000,6.0,123,194,63.4,3580,2790,23,23,100.0,50,51,98.0,49,118,41.5,0,0.0,0.0,0.0,0,4,0,0,0,Matches
335,Maximilian Philipp,de GER,"MF,FW",Freiburg,31-071,1994,0.2,3,7,42.9,21,0,3,4,75.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
336,Benedikt Pichler,at AUT,FW,Holstein Kiel,27-295,1997,8.7,134,212,63.2,1987,336,68,106,64.2,49,72,68.1,6,8,75.0,2,1.1,1.2,+0.9,12,11,7,2,19,Matches
337,Amos Pieper,de GER,DF,Werder Bremen,27-114,1998,15.7,744,881,84.4,14541,4581,257,285,90.2,377,416,90.6,100,158,63.3,0,0.6,0.6,-0.6,4,38,8,1,61,Matches
338,Marvin Pieringer,de GER,"FW,MF",Heidenheim,25-219,1999,23.5,351,531,66.1,4794,1321,209,275,76.0,102,156,65.4,15,33,45.5,4,4.2,2.3,-0.2,30,37,13,1,60,Matches
339,Alassane Pléa,fr FRA,"MF,FW",Gladbach,32-062,1993,20.1,545,757,72.0,8713,2925,293,353,83.0,181,245,73.9,47,74,63.5,4,3.0,3.1,+1.0,23,79,32,8,110,Matches
340,Finn Porath,de GER,"DF,MF",Holstein Kiel,28-077,1997,21.6,486,728,66.8,9666,3550,183,207,88.4,216,292,74.0,80,182,44.0,3,2.0,1.8,+1.0,22,54,22,12,58,Matches
341,Yussuf Poulsen,dk DEN,"FW,MF",RB Leipzig,30-330,1994,4.0,81,138,58.7,913,272,55,79,69.6,17,35,48.6,1,4,25.0,0,0.6,0.4,-0.6,7,7,4,0,10,Matches
342,Alexander Prass,at AUT,DF,Hoffenheim,23-350,2001,16.9,695,956,72.7,11516,4047,329,379,86.8,298,391,76.2,51,121,42.1,1,2.8,2.8,-1.8,18,43,27,11,63,Matches
343,David Preu,de GER,"DF,MF",Union Berlin,20-197,2004,0.7,18,33,54.5,297,118,10,14,71.4,7,13,53.8,1,5,20.0,0,0.0,0.0,0.0,0,1,1,0,3,Matches
344,Grischa Prömel,de GER,MF,Hoffenheim,30-122,1995,1.9,80,95,84.2,1274,250,40,45,88.9,36,40,90.0,3,7,42.9,0,0.0,0.0,0.0,0,5,0,0,5,Matches
345,Ivan Prtajin,hr CRO,FW,Union Berlin,28-362,1996,1.8,18,48,37.5,204,37,12,23,52.2,3,10,30.0,1,2,50.0,0,0.1,0.1,-0.1,1,0,1,1,1,Matches
346,Tymoteusz Puchacz,pl POL,DF,Holstein Kiel,26-108,1999,4.4,137,195,70.3,2283,769,77,84,91.7,45,71,63.4,12,31,38.7,1,0.6,0.7,+0.4,8,6,6,6,8,Matches
347,Leopold Querfeld,at AUT,DF,Union Berlin,21-142,2003,18.4,609,753,80.9,12750,5472,203,228,89.0,294,318,92.5,102,181,56.4,2,1.0,1.2,+1.0,10,51,5,0,48,Matches
348,Grant Ranos,am ARM,FW,Gladbach,21-295,2003,0.2,8,12,66.7,71,16,8,12,66.7,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
349,David Raum,de GER,DF,RB Leipzig,27-019,1998,18.8,799,1154,69.2,13953,6328,357,417,85.6,347,476,72.9,76,195,39.0,5,6.4,7.4,-1.4,47,48,20,13,67,Matches
350,Rocco Reitz,de GER,MF,Gladbach,22-347,2002,19.4,638,818,78.0,11077,3964,296,340,87.1,257,316,81.3,67,108,62.0,1,2.1,2.2,-1.1,16,63,16,4,87,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
351,Nicolai Remberg,de GER,MF,Holstein Kiel,24-326,2000,25.9,744,951,78.2,14016,3465,288,357,80.7,363,425,85.4,83,131,63.4,1,0.8,1.1,+0.2,9,73,10,3,79,Matches
352,Elvis Rexhbeçaj,xk KVX,MF,Augsburg,27-191,1997,19.6,460,657,70.0,7690,2244,218,267,81.6,192,248,77.4,37,82,45.1,1,1.1,2.0,-0.1,16,39,22,2,92,Matches
353,Gio Reyna,us USA,MF,Dortmund,22-179,2002,3.8,148,191,77.5,2110,571,91,105,86.7,44,58,75.9,9,17,52.9,0,0.2,0.6,-0.2,2,15,5,3,20,Matches
354,Fabian Rieder,ch SUI,"MF,FW",Stuttgart,23-084,2002,9.6,281,398,70.6,4721,1342,137,160,85.6,110,141,78.0,27,61,44.3,3,2.0,2.4,+1.0,12,26,11,2,38,Matches
355,Lasse Rieß,de GER,GK,Mainz 05,23-288,2001,2.0,53,84,63.1,1674,1331,9,9,100.0,24,24,100.0,20,51,39.2,0,0.0,0.0,0.0,0,7,0,0,0,Matches
356,Lars Ritzka,de GER,"DF,MF",St. Pauli,27-004,1998,8.7,270,369,73.2,4491,1622,130,144,90.3,127,163,77.9,12,45,26.7,0,0.2,0.3,-0.2,5,23,5,2,20,Matches
357,Mads Roerslev,dk DEN,DF,Wolfsburg,25-321,1999,3.3,146,174,83.9,2541,750,60,67,89.6,71,79,89.9,12,19,63.2,0,0.0,0.2,0.0,1,11,1,1,13,Matches
358,Merlin Röhl,de GER,"MF,FW",Freiburg,22-310,2002,10.6,182,239,76.2,2715,552,89,108,82.4,70,88,79.5,13,13,100.0,1,1.7,1.1,-0.7,9,16,4,3,22,Matches
359,Lasse Rosenboom,de GER,DF,Holstein Kiel,23-112,2002,18.3,309,479,64.5,5660,2035,128,168,76.2,143,198,72.2,33,70,47.1,2,0.9,1.2,+1.1,13,35,8,4,33,Matches
360,Max Rosenfelder,de GER,DF,Freiburg,22-090,2003,13.1,541,631,85.7,9248,2602,222,244,91.0,290,322,90.1,19,35,54.3,0,0.6,0.2,-0.6,4,20,3,0,27,Matches
361,Tom Rothe,de GER,"DF,MF",Union Berlin,20-194,2004,17.6,520,767,67.8,8000,3433,308,361,85.3,161,241,66.8,39,98,39.8,3,1.3,1.5,+1.7,12,34,15,8,47,Matches
362,Anthony Rouault,fr FRA,DF,Stuttgart,23-347,2001,13.5,787,874,90.0,14146,5635,311,328,94.8,405,426,95.1,57,97,58.8,0,0.3,0.5,-0.3,6,49,1,0,52,Matches
363,Jérôme Roussillon,fr FRA,"DF,MF",Union Berlin,32-125,1993,1.5,45,71,63.4,839,414,18,24,75.0,23,33,69.7,4,10,40.0,0,0.0,0.0,0.0,0,6,2,0,11,Matches
364,Julian Ryerson,no NOR,DF,Dortmund,27-175,1997,23.1,1153,1350,85.4,18934,4917,560,603,92.9,502,546,91.9,70,136,51.5,3,4.3,4.6,-1.3,34,79,29,22,85,Matches
365,Frederik Rønnow,dk DEN,GK,Union Berlin,32-280,1992,28.0,619,902,68.6,18300,13570,103,104,99.0,302,306,98.7,212,483,43.9,0,0.0,0.1,0.0,0,24,3,0,1,Matches
366,Elias Saad,tn TUN,"FW,MF",St. Pauli,25-135,1999,10.0,182,239,76.2,2622,585,110,124,88.7,54,70,77.1,9,15,60.0,2,0.8,1.1,+1.2,14,17,14,3,27,Matches
367,Marcel Sabitzer,at AUT,"MF,FW",Dortmund,31-055,1994,16.5,620,742,83.6,9409,2655,344,371,92.7,225,263,85.6,32,61,52.5,0,1.1,1.3,-1.1,11,68,11,2,90,Matches
368,Faik Sakar,de GER,MF,RB Leipzig,17-117,2008,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
369,Manolis Saliakas,gr GRE,"MF,DF",St. Pauli,28-241,1996,24.0,913,1266,72.1,17201,6711,358,411,87.1,426,546,78.0,110,246,44.7,1,2.6,2.9,-1.6,26,74,30,13,90,Matches
370,Roland Sallai,hu HUN,"FW,MF",Freiburg,27-354,1997,0.5,11,17,64.7,218,78,4,6,66.7,5,5,100.0,2,6,33.3,0,0.1,0.0,-0.1,1,2,0,0,3,Matches
371,Diadie Samassékou,ml MLI,MF,Hoffenheim,29-120,1996,3.2,144,156,92.3,2024,473,85,93,91.4,51,52,98.1,4,7,57.1,0,0.0,0.1,0.0,0,15,2,0,11,Matches
372,Philipp Sander,de GER,MF,Gladbach,27-079,1998,14.8,577,718,80.4,8949,2295,297,326,91.1,235,279,84.2,29,77,37.7,0,0.6,0.9,-0.6,12,49,7,4,57,Matches
373,James Sands,us USA,"MF,DF",St. Pauli,24-309,2000,5.0,155,204,76.0,2286,644,76,90,84.4,62,72,86.1,6,15,40.0,0,0.0,0.1,0.0,1,8,3,0,16,Matches
374,Leroy Sané,de GER,FW,Bayern Munich,29-120,1996,17.9,744,901,82.6,10552,1870,434,486,89.3,251,294,85.4,29,45,64.4,5,5.4,6.0,-0.4,35,23,35,7,64,Matches
375,Kaishu Sano,jp JPN,MF,Mainz 05,24-132,2000,32.8,1133,1408,80.5,18306,5495,577,670,86.1,473,558,84.8,67,108,62.0,0,1.2,2.0,-1.2,19,130,19,1,156,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
376,Kauã Santos,br BRA,GK,Eint Frankfurt,22-030,2003,8.5,205,295,69.5,5287,4026,54,55,98.2,89,90,98.9,60,144,41.7,0,0.0,0.0,0.0,1,4,0,0,1,Matches
377,Joe Scally,us USA,DF,Gladbach,22-131,2002,28.4,1283,1539,83.4,20821,6553,644,695,92.7,543,622,87.3,72,147,49.0,0,1.0,1.2,-1.0,10,60,14,6,68,Matches
378,András Schäfer,hu HUN,MF,Union Berlin,26-028,1999,16.4,401,547,73.3,5515,1313,241,286,84.3,127,168,75.6,12,32,37.5,1,0.9,1.3,+0.1,10,29,12,2,54,Matches
379,Patrik Schick,cz CZE,FW,Leverkusen,29-107,1996,17.4,275,351,78.3,3417,453,184,224,82.1,71,89,79.8,3,4,75.0,0,0.6,0.9,-0.6,11,11,6,0,21,Matches
380,Stefan Schimmer,de GER,"FW,MF",Heidenheim,31-013,1994,2.7,32,53,60.4,526,90,12,21,57.1,16,23,69.6,2,3,66.7,0,0.3,0.3,-0.3,4,0,2,1,3,Matches
381,Xaver Schlager,at AUT,MF,RB Leipzig,27-225,1997,2.0,85,98,86.7,1392,408,44,45,97.8,37,42,88.1,4,10,40.0,0,0.7,0.4,-0.7,1,6,1,0,6,Matches
382,Keven Schlotterbeck,de GER,DF,Augsburg,28-013,1997,14.4,577,683,84.5,11012,4463,213,230,92.6,308,337,91.4,53,106,50.0,1,0.6,0.5,+0.4,7,40,3,1,59,Matches
383,Nico Schlotterbeck,de GER,DF,Dortmund,25-161,1999,22.0,1856,2080,89.2,35474,13457,674,711,94.8,975,1042,93.6,190,282,67.4,4,2.1,2.1,+1.9,18,226,10,2,195,Matches
384,Romano Schmid,at AUT,MF,Werder Bremen,25-104,2000,30.5,1186,1600,74.1,19303,6878,591,682,86.7,425,579,73.4,108,199,54.3,4,6.1,8.7,-2.1,67,162,86,24,268,Matches
385,Jan Schöppner,de GER,MF,Heidenheim,25-333,1999,29.3,766,1027,74.6,13719,3810,315,400,78.8,344,414,83.1,80,141,56.7,3,3.4,2.0,-0.4,23,65,18,2,105,Matches
386,Marvin Schulz,de GER,"MF,DF",Holstein Kiel,30-116,1995,3.4,128,164,78.0,2387,704,43,48,89.6,71,84,84.5,12,26,46.2,0,0.7,0.5,-0.7,4,7,3,2,11,Matches
387,Alexander Schwolow,de GER,GK,Union Berlin,32-343,1992,5.0,122,160,76.3,3207,2364,34,34,100.0,56,57,98.2,32,68,47.1,0,0.0,0.1,0.0,0,2,2,0,0,Matches
388,Léo Scienza,br BRA,"FW,MF",Heidenheim,26-240,1998,12.3,241,367,65.7,4152,1686,118,146,80.8,78,118,66.1,35,74,47.3,2,3.2,3.7,-1.2,29,28,12,7,28,Matches
389,Nicolas Seiwald,at AUT,"MF,DF",RB Leipzig,24-007,2001,22.2,1065,1294,82.3,17927,6655,521,565,92.2,454,545,83.3,81,143,56.6,0,1.7,2.7,-1.7,20,117,27,3,135,Matches
390,Benjamin Šeško,si SVN,"FW,MF",RB Leipzig,21-345,2003,26.4,414,613,67.5,5110,1136,268,356,75.3,93,143,65.0,13,21,61.9,5,2.1,1.7,+2.9,19,25,9,0,45,Matches
391,Armindo Sieb,de GER,"FW,MF",Mainz 05,22-083,2003,8.5,136,195,69.7,1814,544,77,97,79.4,46,66,69.7,3,7,42.9,2,1.1,0.6,+0.9,8,12,8,2,18,Matches
392,Tim Siersleben,de GER,DF,Heidenheim,25-063,2000,12.1,511,640,79.8,10797,5201,145,164,88.4,283,319,88.7,78,137,56.9,0,0.4,0.6,-0.4,4,33,7,2,25,Matches
393,Kiliann Sildillia,fr FRA,DF,Freiburg,22-360,2002,8.9,336,459,73.2,6274,2162,147,176,83.5,135,175,77.1,50,83,60.2,0,0.7,0.7,-0.7,7,20,6,4,29,Matches
394,André Silva,pt POR,FW,Werder Bremen,29-186,1995,4.2,82,116,70.7,1137,188,39,48,81.3,26,34,76.5,4,5,80.0,0,0.4,0.6,-0.4,5,3,6,1,10,Matches
395,André Silva,pt POR,"FW,MF",RB Leipzig,29-186,1995,1.5,30,42,71.4,435,156,18,24,75.0,8,9,88.9,3,3,100.0,2,0.6,0.1,+1.4,3,3,1,0,4,Matches
396,Mohamed Simakan,fr FRA,DF,RB Leipzig,25-008,2000,0.6,42,50,84.0,779,306,15,19,78.9,21,23,91.3,5,5,100.0,0,0.3,0.2,-0.3,3,5,2,1,7,Matches
397,Xavi Simons,nl NED,MF,RB Leipzig,22-020,2003,22.9,903,1145,78.9,14347,3925,490,557,88.0,295,360,81.9,87,153,56.9,6,6.3,5.9,-0.3,50,76,58,4,135,Matches
398,Danel Sinani,lu LUX,"FW,MF",St. Pauli,28-036,1997,12.2,335,474,70.7,5271,1760,176,204,86.3,107,141,75.9,34,89,38.2,2,2.6,2.2,-0.6,21,39,15,3,54,Matches
399,Tobias Sippel,de GER,GK,Gladbach,37-050,1988,0.7,20,34,58.8,827,694,1,1,100.0,8,8,100.0,11,25,44.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
400,Ibrahima Sissoko,ml MLI,MF,Bochum,27-196,1997,28.4,781,1041,75.0,13054,4165,356,427,83.4,344,424,81.1,61,115,53.0,1,1.6,2.7,-0.6,26,75,16,5,102,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
401,Tim Skarke,de GER,"FW,MF",Union Berlin,28-246,1996,12.1,228,326,69.9,3127,730,132,162,81.5,63,91,69.2,14,23,60.9,2,1.2,1.2,+0.8,15,10,15,9,25,Matches
402,Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,30-001,1995,23.1,1092,1236,88.3,16550,4683,590,633,93.2,403,451,89.4,56,83,67.5,2,1.3,1.9,+0.7,20,78,17,0,100,Matches
403,Leo Skiri Østigård,no NOR,DF,Hoffenheim,25-164,1999,9.3,453,542,83.6,8210,3481,171,190,90.0,230,258,89.1,39,74,52.7,0,0.0,0.3,0.0,2,34,3,1,50,Matches
404,Andreas Skov Olsen,dk DEN,"FW,MF",Wolfsburg,25-133,1999,5.6,210,262,80.2,3549,715,99,116,85.3,81,93,87.1,22,40,55.0,1,1.8,1.3,-0.8,17,11,9,2,20,Matches
405,Robert Skov,dk DEN,"DF,MF",Union Berlin,28-356,1996,9.5,305,463,65.9,5404,2361,147,173,85.0,111,166,66.9,40,92,43.5,2,2.4,3.5,-0.4,19,18,16,5,36,Matches
406,Steven Skrzybski,de GER,"MF,FW",Holstein Kiel,32-174,1992,14.2,304,433,70.2,5292,1605,141,178,79.2,126,170,74.1,30,60,50.0,3,2.9,3.3,+0.1,22,35,16,7,61,Matches
407,Eric Smith,se SWE,"DF,MF",St. Pauli,28-123,1997,29.4,1264,1569,80.6,24847,9300,452,496,91.1,622,716,86.9,169,314,53.8,1,1.5,2.8,-0.5,28,108,17,4,107,Matches
408,Anton Stach,de GER,"MF,DF",Hoffenheim,26-177,1998,27.8,1246,1509,82.6,22052,7932,526,602,87.4,574,652,88.0,110,179,61.5,2,2.2,3.2,-0.2,26,118,32,10,148,Matches
409,Jens Stage,dk DEN,MF,Werder Bremen,28-184,1996,23.7,738,965,76.5,12218,3796,360,424,84.9,274,341,80.4,68,125,54.4,5,2.8,3.9,+2.2,23,64,26,4,102,Matches
410,Josip Stanišić,hr CRO,DF,Bayern Munich,25-039,2000,8.7,625,683,91.5,10717,3296,291,304,95.7,295,318,92.8,38,54,70.4,2,1.2,1.1,+0.8,13,63,11,2,69,Matches
411,Niklas Stark,de GER,DF,Werder Bremen,30-027,1995,22.4,1073,1250,85.8,20747,7528,347,394,88.1,618,676,91.4,97,155,62.6,1,0.1,0.2,+0.9,1,65,3,0,60,Matches
412,Pascal Stenzel,de GER,DF,Stuttgart,29-052,1996,2.4,135,161,83.9,2735,766,49,53,92.5,62,70,88.6,22,33,66.7,0,0.3,0.4,-0.3,3,8,3,2,8,Matches
413,Leonidas Stergiou,ch SUI,DF,Stuttgart,23-069,2002,9.5,440,534,82.4,6941,2177,250,272,91.9,158,191,82.7,26,49,53.1,2,0.9,0.7,+1.1,4,30,1,0,39,Matches
414,Finley Stevens,wls WAL,DF,St. Pauli,22-031,2003,0.0,1,2,50.0,8,8,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
415,Angelo Stiller,de GER,MF,Stuttgart,24-037,2001,30.3,2201,2521,87.3,36934,12520,1025,1095,93.6,959,1064,90.1,170,277,61.4,8,7.2,8.6,+0.8,59,269,50,10,286,Matches
416,Kevin Stöger,at AUT,MF,Gladbach,31-257,1993,17.0,835,1101,75.8,14266,4473,431,475,90.7,273,356,76.7,106,198,53.5,3,5.3,4.1,-2.3,54,90,39,8,118,Matches
417,Niklas Süle,de GER,DF,Dortmund,29-250,1995,9.8,738,798,92.5,12734,4811,325,343,94.8,361,381,94.8,46,60,76.7,0,0.0,0.2,0.0,1,57,0,0,38,Matches
