Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
22,Paul Akouokou,ci CIV,MF,Lyon,27-143,1997,2,0,19,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
23,Clément Akpa,ci CIV,DF,Auxerre,23-169,2001,30,28,2416,26.8,0,1,1,0,0,0,7,0,0.3,0.3,0.9,1.2,27,74,24,0.00,0.04,0.04,0.00,0.04,0.01,0.03,0.04,0.01,0.04,Matches
24,Chuba Akpom,eng ENG,FW,Lille,29-215,1995,13,6,621,6.9,2,1,3,2,0,1,0,0,4.2,3.4,0.5,3.9,5,6,36,0.29,0.14,0.43,0.29,0.43,0.61,0.08,0.69,0.49,0.57,Matches
25,Mohamed Ali Cho,fr FRA,"FW,MF",Nice,21-113,2004,27,21,1621,18.0,3,4,7,3,0,0,2,0,4.0,4.0,4.0,7.9,81,59,133,0.17,0.22,0.39,0.17,0.39,0.22,0.22,0.44,0.22,0.44,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
26,Jim Allevinah,ga GAB,FW,Angers,30-074,1995,28,23,1750,19.4,1,3,4,1,0,0,3,0,4.2,4.2,2.5,6.7,57,48,99,0.05,0.15,0.21,0.05,0.21,0.22,0.13,0.35,0.22,0.35,Matches
27,Thiago Almada,ar ARG,"MF,FW",Lyon,24-016,2001,15,8,874,9.7,1,4,5,1,0,0,3,0,2.0,2.0,2.5,4.5,38,89,45,0.10,0.41,0.51,0.10,0.51,0.20,0.26,0.46,0.20,0.46,Matches
28,Jordan Amavi,fr FRA,DF,Brest,31-064,1994,11,8,790,8.8,0,0,0,0,0,0,2,0,0.3,0.3,0.2,0.4,22,36,21,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
29,Kelvin Amian,fr FRA,DF,Nantes,27-093,1998,29,22,2075,23.1,1,0,1,1,0,0,5,0,0.9,0.9,0.8,1.8,31,68,77,0.04,0.00,0.04,0.04,0.04,0.04,0.04,0.08,0.04,0.08,Matches
30,Michael Amir Murillo,pa PAN,DF,Marseille,29-090,1996,29,26,2347,26.1,1,3,4,1,0,0,2,0,1.5,1.5,3.3,4.8,43,137,98,0.04,0.12,0.15,0.04,0.15,0.06,0.13,0.19,0.06,0.19,Matches
31,Samuel Amo-Ameyaw,eng ENG,"DF,MF",Strasbourg,18-298,2006,8,3,302,3.4,2,0,2,2,0,0,0,0,0.7,0.7,0.6,1.3,11,12,18,0.60,0.00,0.60,0.60,0.60,0.21,0.17,0.37,0.21,0.37,Matches
32,Mathis Amougou,fr FRA,MF,Saint-Étienne,19-114,2006,17,9,859,9.5,0,0,0,0,0,0,2,0,0.5,0.5,0.4,0.8,8,36,17,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.05,0.09,Matches
33,Benjamin André,fr FRA,MF,Lille,34-282,1990,29,29,2602,28.9,0,3,3,0,0,0,12,0,1.4,1.4,1.8,3.2,27,199,67,0.00,0.10,0.10,0.00,0.10,0.05,0.06,0.11,0.05,0.11,Matches
34,Kyllian Antonio,fr FRA,"DF,MF",Lens,17-128,2008,3,2,139,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
35,Dennis Appiah,fr FRA,DF,Saint-Étienne,32-337,1992,28,21,2038,22.6,0,1,1,0,0,0,2,0,0.2,0.2,2.1,2.3,46,98,98,0.00,0.04,0.04,0.00,0.04,0.01,0.09,0.10,0.01,0.10,Matches
36,Carlens Arcus,ht HAI,DF,Angers,28-318,1996,27,24,1957,21.7,0,1,1,0,0,0,3,0,0.0,0.0,1.3,1.4,37,69,73,0.00,0.05,0.05,0.00,0.05,0.00,0.06,0.06,0.00,0.06,Matches
37,Hákon Arnar Haraldsson,is ISL,"MF,FW",Lille,22-032,2003,24,20,1665,18.5,5,3,8,5,0,0,3,0,3.8,3.8,2.7,6.4,48,96,136,0.27,0.16,0.43,0.27,0.43,0.20,0.14,0.35,0.20,0.35,Matches
38,Marco Asensio,es ESP,"FW,MF",Paris S-G,29-111,1996,12,8,618,6.9,2,4,6,2,0,0,0,0,5.6,5.6,2.7,8.3,19,36,49,0.29,0.58,0.87,0.29,0.87,0.82,0.39,1.21,0.82,1.21,Matches
39,Lorenz Assignon,tg TOG,"DF,MF",Rennes,24-324,2000,31,26,2267,25.2,3,4,7,3,0,0,8,0,2.2,2.2,3.5,5.7,93,112,199,0.12,0.16,0.28,0.12,0.28,0.09,0.14,0.23,0.09,0.23,Matches
40,Dehmaine Assoumani,fr FRA,"MF,FW",Nantes,20-025,2005,11,0,95,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.9,1.0,4,1,14,0.00,0.00,0.00,0.00,0.00,0.08,0.81,0.89,0.08,0.89,Matches
41,Valentin Atangana Edoa,fr FRA,MF,Reims,19-260,2005,33,32,2767,30.7,1,0,1,1,0,0,7,0,2.5,2.5,1.1,3.5,40,92,38,0.03,0.00,0.03,0.03,0.03,0.08,0.03,0.11,0.08,0.11,Matches
42,Florian Ayé,fr FRA,FW,Auxerre,28-113,1997,25,4,568,6.3,2,0,2,2,0,0,0,0,1.7,1.7,0.1,1.8,5,6,29,0.32,0.00,0.32,0.32,0.32,0.27,0.02,0.29,0.27,0.29,Matches
43,André Ayew,gh GHA,FW,Le Havre,35-146,1989,26,14,1390,15.4,4,1,5,4,0,0,2,0,4.3,4.3,0.2,4.6,5,18,41,0.26,0.06,0.32,0.26,0.32,0.28,0.01,0.29,0.28,0.29,Matches
44,Neil El Aynaoui,fr FRA,MF,Lens,23-314,2001,23,16,1501,16.7,6,1,7,3,3,3,4,0,3.7,1.4,1.9,3.3,11,72,29,0.36,0.06,0.42,0.18,0.24,0.22,0.12,0.34,0.08,0.20,Matches
45,Shavy Babicka,ga GAB,"MF,FW",Toulouse,24-345,2000,29,11,1181,13.1,4,2,6,4,0,0,2,0,3.4,3.4,1.5,5.0,35,20,120,0.30,0.15,0.46,0.30,0.46,0.26,0.12,0.38,0.26,0.38,Matches
46,Juma Bah,sl SLE,DF,Lens,19-031,2006,9,7,596,6.6,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,3,9,1,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
47,Theo Bair,ca CAN,FW,Auxerre,25-258,1999,29,11,939,10.4,2,1,3,2,0,0,1,0,3.0,3.0,1.2,4.2,15,16,42,0.19,0.10,0.29,0.19,0.29,0.29,0.11,0.40,0.29,0.40,Matches
48,Mitchel Bakker,nl NED,"FW,DF",Lille,24-326,2000,24,14,1139,12.7,3,2,5,3,0,0,3,1,3.0,3.0,2.7,5.6,43,57,120,0.24,0.16,0.40,0.24,0.40,0.23,0.21,0.44,0.23,0.44,Matches
49,Darryl Bakola,fr FRA,"DF,MF",Marseille,17-163,2007,2,0,14,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
50,Dilane Bakwa,fr FRA,"MF,DF",Strasbourg,22-259,2002,29,28,2425,26.9,6,8,14,6,0,0,4,0,4.7,4.7,6.6,11.3,105,125,243,0.22,0.30,0.52,0.22,0.52,0.17,0.25,0.42,0.17,0.42,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
51,Leonardo Balerdi,ar ARG,DF,Marseille,26-106,1999,26,26,2183,24.3,0,0,0,0,0,0,9,1,0.9,0.9,0.7,1.6,12,103,5,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,Matches
52,Fodé Ballo-Touré,sn SEN,DF,Le Havre,28-129,1997,9,8,517,5.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,15,13,13,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
53,Folarin Balogun,us USA,FW,Monaco,23-313,2001,13,7,615,6.8,4,0,4,4,0,0,0,0,4.8,4.8,0.9,5.6,21,9,73,0.59,0.00,0.59,0.59,0.59,0.70,0.13,0.82,0.70,0.82,Matches
54,Abdoulaye Bamba,ci CIV,DF,Angers,35-017,1990,19,16,1510,16.8,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.4,1,16,3,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.02,0.01,0.02,Matches
55,Mohamed Bamba,ci CIV,MF,Reims,20-216,2004,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
56,Valentín Barco,ar ARG,"MF,DF",Strasbourg,20-293,2004,13,13,1085,12.1,0,2,2,0,0,0,2,0,0.5,0.5,1.5,2.0,18,58,53,0.00,0.17,0.17,0.00,0.17,0.04,0.12,0.16,0.04,0.16,Matches
57,Bradley Barcola,fr FRA,FW,Paris S-G,22-252,2002,33,26,2122,23.6,14,10,24,14,0,0,2,0,13.4,13.4,10.0,23.4,134,95,362,0.59,0.42,1.02,0.59,1.02,0.57,0.42,0.99,0.57,0.99,Matches
58,Melvin Bard,fr FRA,"DF,MF",Nice,24-187,2000,23,21,1848,20.5,2,0,2,2,0,0,4,2,2.2,2.2,1.7,3.9,50,85,93,0.10,0.00,0.10,0.10,0.10,0.11,0.08,0.19,0.11,0.19,Matches
59,Gabriel Bares,ch SUI,"MF,DF",Montpellier,24-256,2000,6,0,56,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
60,Dylan Batubinsika,cd COD,DF,Saint-Étienne,29-086,1996,24,22,1971,21.9,0,0,0,0,0,0,3,1,0.5,0.5,0.2,0.7,11,49,1,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.03,0.03,0.03,Matches
61,Haris Belkebla,dz ALG,MF,Angers,31-104,1994,22,21,1792,19.9,0,1,1,0,0,0,1,0,0.1,0.1,0.9,1.0,8,69,15,0.00,0.05,0.05,0.00,0.05,0.00,0.05,0.05,0.00,0.05,Matches
62,Yassin Belkhdim,fr FRA,MF,Angers,23-087,2002,29,16,1523,16.9,1,1,2,1,0,0,4,0,0.8,0.8,0.6,1.4,17,37,31,0.06,0.06,0.12,0.06,0.12,0.05,0.04,0.08,0.05,0.08,Matches
63,Eliesse Ben Seghir,ma MAR,"MF,FW",Monaco,20-085,2005,32,18,1668,18.5,6,3,9,4,2,2,0,0,5.4,4.0,4.9,8.9,83,118,166,0.32,0.16,0.49,0.22,0.38,0.29,0.27,0.56,0.21,0.48,Matches
64,Ismaël Bennacer,dz ALG,MF,Marseille,27-162,1997,11,7,583,6.5,0,2,2,0,0,0,2,0,0.1,0.1,1.8,1.8,14,71,7,0.00,0.31,0.31,0.00,0.31,0.01,0.27,0.28,0.01,0.28,Matches
65,Saïd Benrahma,dz ALG,"FW,MF",Lyon,29-275,1995,13,9,735,8.2,1,3,4,1,0,0,0,0,2.0,2.0,2.1,4.0,41,32,109,0.12,0.37,0.49,0.12,0.49,0.24,0.25,0.49,0.24,0.49,Matches
66,Nabil Bentaleb,dz ALG,MF,Lille,30-169,1994,10,3,329,3.7,1,0,1,1,0,0,0,0,0.7,0.7,0.0,0.8,2,23,5,0.27,0.00,0.27,0.27,0.27,0.20,0.01,0.21,0.20,0.21,Matches
67,Lucas Beraldo,br BRA,DF,Paris S-G,21-169,2003,24,22,1994,22.2,1,0,1,1,0,0,6,0,0.9,0.9,0.4,1.2,9,131,0,0.05,0.00,0.05,0.05,0.05,0.04,0.02,0.06,0.04,0.06,Matches
68,Maxime Bernauer,fr FRA,DF,Saint-Étienne,26-315,1998,9,7,674,7.5,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,5,36,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
69,Dimitry Bertaud,cd COD,GK,Montpellier,26-340,1998,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
70,Mika Biereth,dk DEN,FW,Monaco,22-093,2003,16,16,1228,13.6,13,2,15,12,1,2,0,0,11.3,9.7,4.5,14.2,14,24,110,0.95,0.15,1.10,0.88,1.03,0.83,0.33,1.16,0.71,1.04,Matches
71,Emmanuel Biumla,fr FRA,DF,Angers,20-004,2005,16,15,1318,14.6,1,0,1,1,0,0,2,0,0.7,0.7,0.0,0.8,3,16,0,0.07,0.00,0.07,0.07,0.07,0.05,0.00,0.05,0.05,0.05,Matches
72,Marco Bizot,nl NED,GK,Brest,34-063,1991,31,31,2790,31.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
73,Ludovic Blas,fr FRA,"MF,FW",Rennes,27-132,1997,28,25,2223,24.7,6,8,14,6,0,0,6,0,5.0,5.0,4.6,9.6,83,113,184,0.24,0.32,0.57,0.24,0.57,0.20,0.19,0.39,0.20,0.39,Matches
74,Augustine Boakye,gh GHA,"FW,MF",Saint-Étienne,24-190,2000,17,8,733,8.1,3,0,3,3,0,0,5,0,1.8,1.8,0.9,2.7,25,35,60,0.37,0.00,0.37,0.37,0.37,0.22,0.11,0.34,0.22,0.34,Matches
75,Mathéo Bodmer,fr FRA,MF,Le Havre,21-006,2004,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
76,Jeremie Boga,ci CIV,"MF,FW",Nice,28-129,1997,21,12,1054,11.7,1,2,3,1,0,0,0,0,2.3,2.3,2.8,5.1,64,39,75,0.09,0.17,0.26,0.09,0.26,0.20,0.24,0.44,0.20,0.44,Matches
77,Moïse Bombito,ca CAN,DF,Nice,25-043,2000,26,24,2102,23.4,0,0,0,0,0,0,3,1,0.7,0.7,0.2,1.0,26,95,9,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
78,Saïmon Bouabré,fr FRA,"MF,FW",Monaco,18-345,2006,2,1,72,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
79,Ayyoub Bouaddi,fr FRA,MF,Lille,17-222,2007,23,10,1072,11.9,0,1,1,0,0,0,2,0,0.1,0.1,1.0,1.0,11,35,20,0.00,0.08,0.08,0.00,0.08,0.01,0.08,0.09,0.01,0.09,Matches
80,Badredine Bouanani,dz ALG,"MF,FW",Nice,20-155,2004,25,10,1031,11.5,2,3,5,2,0,0,2,0,1.7,1.7,2.3,4.0,43,42,86,0.17,0.26,0.44,0.17,0.44,0.15,0.20,0.35,0.15,0.35,Matches
81,Benjamin Bouchouari,ma MAR,MF,Saint-Étienne,23-180,2001,23,19,1659,18.4,1,0,1,1,0,0,5,0,0.6,0.6,0.9,1.5,44,122,50,0.05,0.00,0.05,0.05,0.05,0.03,0.05,0.08,0.03,0.08,Matches
82,Hicham Boudaoui,dz ALG,MF,Nice,25-231,1999,28,26,2345,26.1,2,2,4,2,0,0,9,0,2.7,2.7,2.9,5.6,54,122,75,0.08,0.08,0.15,0.08,0.15,0.10,0.11,0.22,0.10,0.22,Matches
83,Justin Bourgault,fr FRA,DF,Brest,19-240,2005,2,2,122,1.4,1,0,1,1,0,0,0,0,0.1,0.1,0.1,0.2,2,4,12,0.74,0.00,0.74,0.74,0.74,0.05,0.10,0.15,0.05,0.15,Matches
84,Benjamin Bourigeaud,fr FRA,MF,Rennes,31-118,1994,1,1,80,0.9,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,0,4,4,1.13,0.00,1.13,1.13,1.13,0.17,0.00,0.17,0.17,0.17,Matches
85,Bilal Brahimi,dz ALG,MF,Nice,25-059,2000,2,1,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,3,4,10,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.07,0.05,0.07,Matches
86,Lilian Brassier,fr FRA,DF,Marseille,25-191,1999,12,9,779,8.7,0,0,0,0,0,0,3,0,0.2,0.2,0.0,0.3,11,40,8,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
87,Lilian Brassier,fr FRA,DF,Rennes,25-191,1999,13,13,1144,12.7,1,0,1,1,0,0,1,0,1.5,1.5,0.2,1.7,21,72,11,0.08,0.00,0.08,0.08,0.08,0.12,0.02,0.14,0.12,0.14,Matches
88,Anthony Briançon,fr FRA,DF,Saint-Étienne,30-165,1994,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
89,Aurélio Buta,pt POR,DF,Reims,28-091,1997,26,23,1912,21.2,0,1,1,0,0,0,5,0,0.3,0.3,0.8,1.1,28,82,63,0.00,0.05,0.05,0.00,0.05,0.01,0.04,0.05,0.01,0.05,Matches
90,Marcin Bułka,pl POL,GK,Nice,25-220,1999,33,33,2970,33.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
91,Rémy Cabella,fr FRA,"FW,MF",Lille,35-065,1990,22,11,923,10.3,0,2,2,0,0,0,1,0,3.5,3.5,2.2,5.7,42,70,118,0.00,0.20,0.20,0.00,0.20,0.34,0.21,0.55,0.34,0.55,Matches
92,Mathieu Cafaro,fr FRA,"MF,FW",Saint-Étienne,28-048,1997,15,9,732,8.1,1,0,1,1,0,0,3,1,1.5,1.5,1.3,2.8,19,16,51,0.12,0.00,0.12,0.12,0.12,0.18,0.16,0.34,0.18,0.34,Matches
93,Duje Ćaleta-Car,hr CRO,DF,Lyon,28-237,1996,18,16,1496,16.6,1,0,1,1,0,0,7,0,2.1,2.1,0.1,2.2,3,44,0,0.06,0.00,0.06,0.06,0.06,0.13,0.01,0.13,0.13,0.13,Matches
94,Issiaga Camara,gn GUI,MF,Nice,20-099,2005,4,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
95,Lamine Camara,sn SEN,MF,Monaco,21-131,2004,28,24,1964,21.8,2,7,9,2,0,0,10,1,2.3,2.3,4.4,6.7,25,139,45,0.09,0.32,0.41,0.09,0.41,0.10,0.20,0.31,0.10,0.31,Matches
96,Mahdi Camara,fr FRA,"MF,FW",Brest,26-316,1998,33,30,2569,28.5,5,3,8,5,0,0,5,0,4.1,4.1,2.0,6.1,54,107,107,0.18,0.11,0.28,0.18,0.28,0.14,0.07,0.22,0.14,0.22,Matches
97,Ousmane Camara,fr FRA,DF,Angers,22-067,2003,2,2,180,2.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,3,0,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
98,Axel Camblan,fr FRA,"MF,FW",Brest,21-255,2003,2,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,1,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.17,Matches
99,Jaydee Canvot,fr FRA,"DF,MF",Toulouse,18-287,2006,17,11,1016,11.3,0,0,0,0,0,0,2,0,0.2,0.2,0.3,0.5,9,38,0,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches
100,Pierrick Capelle,fr FRA,MF,Angers,38-027,1987,16,3,483,5.4,0,0,0,0,0,0,4,0,0.2,0.2,1.2,1.4,10,22,17,0.00,0.00,0.00,0.00,0.00,0.04,0.22,0.26,0.04,0.26,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
101,Gabin Capuano,fr FRA,FW,Lens,19-016,2006,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
102,Maxence Caqueret,fr FRA,MF,Lyon,25-086,2000,9,6,573,6.4,0,0,0,0,0,0,1,0,0.7,0.7,0.4,1.1,14,50,15,0.00,0.00,0.00,0.00,0.00,0.10,0.07,0.17,0.10,0.17,Matches
103,Simon Cara,fr FRA,"MF,FW",Montpellier,19-346,2005,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
104,Valentin Carboni,ar ARG,"MF,FW",Marseille,20-068,2005,4,1,103,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,4,4,8,0.00,0.00,0.00,0.00,0.00,0.04,0.10,0.14,0.04,0.14,Matches
105,Irvin Cardona,fr FRA,FW,Saint-Étienne,27-277,1997,13,11,891,9.9,5,2,7,5,0,1,2,0,4.3,3.5,1.1,4.6,26,29,121,0.51,0.20,0.71,0.51,0.71,0.43,0.11,0.54,0.35,0.47,Matches
106,Patrik Carlgren,se SWE,GK,Nantes,33-124,1992,5,4,417,4.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
107,Josué Casimir,fr FRA,"FW,MF",Le Havre,23-230,2001,26,22,1909,21.2,3,4,7,3,0,0,5,0,2.8,2.8,3.1,5.9,69,41,143,0.14,0.19,0.33,0.14,0.33,0.13,0.15,0.28,0.13,0.28,Matches
108,Cristian Cásseres Jr.,ve VEN,MF,Toulouse,25-112,2000,31,30,2606,29.0,1,3,4,1,0,0,10,0,0.9,0.9,2.6,3.5,30,125,44,0.03,0.10,0.14,0.03,0.14,0.03,0.09,0.12,0.03,0.12,Matches
109,Jean-Charles Castelletto,cm CMR,"DF,MF",Nantes,30-106,1995,29,29,2530,28.1,0,0,0,0,0,0,5,1,1.5,1.5,0.1,1.5,21,87,19,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
110,Enzo Caumont,fr FRA,MF,Angers,21-060,2004,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
111,Fabien Centonze,fr FRA,DF,Nantes,29-116,1996,6,3,246,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,10,15,30,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,Matches
112,Brendan Chardonnet,fr FRA,DF,Brest,30-141,1994,27,27,2416,26.8,1,0,1,1,0,0,6,0,0.8,0.8,1.2,2.0,7,51,5,0.04,0.00,0.04,0.04,0.04,0.03,0.04,0.07,0.03,0.07,Matches
113,Jhoanner Chávez,ec ECU,"DF,MF",Lens,23-017,2002,10,7,596,6.6,1,0,1,1,0,0,1,0,0.3,0.3,0.7,1.0,14,9,36,0.15,0.00,0.15,0.15,0.15,0.04,0.11,0.15,0.04,0.15,Matches
114,Théo Chennahi,fr FRA,DF,Montpellier,20-095,2005,3,1,91,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
115,Sidiki Cherif,fr FRA,FW,Angers,18-148,2006,7,3,324,3.6,0,0,0,0,0,0,0,0,0.7,0.7,0.2,0.9,8,3,16,0.00,0.00,0.00,0.00,0.00,0.20,0.05,0.25,0.20,0.25,Matches
116,Rayan Cherki,fr FRA,"FW,MF",Lyon,21-268,2003,29,21,1952,21.7,8,10,18,8,0,0,3,0,4.9,4.9,10.0,14.9,97,196,174,0.37,0.46,0.83,0.37,0.83,0.22,0.46,0.69,0.22,0.69,Matches
117,Lucas Chevalier,fr FRA,GK,Lille,23-187,2001,33,33,2970,33.0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.9,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
118,Pedro Chirivella,es ESP,MF,Nantes,27-354,1997,29,27,2261,25.1,0,2,2,0,0,0,6,0,0.4,0.4,1.6,2.0,15,168,25,0.00,0.08,0.08,0.00,0.08,0.02,0.06,0.08,0.02,0.08,Matches
119,Joris Chotard,fr FRA,MF,Montpellier,23-230,2001,24,21,1712,19.0,1,0,1,1,0,0,5,0,1.2,1.2,0.4,1.6,16,74,33,0.05,0.00,0.05,0.05,0.05,0.06,0.02,0.08,0.06,0.08,Matches
120,Djaoui Cissé,fr FRA,MF,Rennes,21-101,2004,13,13,1031,11.5,1,0,1,1,0,0,4,0,0.4,0.4,0.2,0.7,16,83,13,0.09,0.00,0.09,0.09,0.09,0.04,0.02,0.06,0.04,0.06,Matches
121,Yoann Cissé,fr FRA,MF,Auxerre,20-150,2004,2,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
122,Jonathan Clauss,fr FRA,"DF,MF",Nice,32-229,1992,27,26,2219,24.7,3,8,11,3,0,0,7,0,2.2,2.2,7.6,9.8,52,101,158,0.12,0.32,0.45,0.12,0.45,0.09,0.31,0.40,0.09,0.40,Matches
