Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
94,Enzo Boyomo,cm CMR,DF,Osasuna,23-216,2001,30,29,2627,29.2,2,0,2,2,0,0,5,0,1.5,1.5,0.8,2.3,13,97,6,0.07,0.00,0.07,0.07,0.07,0.05,0.03,0.08,0.05,0.08,Matches
95,Enzo Boyomo,cm CMR,DF,Valladolid,23-216,2001,3,3,270,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,7,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
96,Darko Brašanac,rs SRB,MF,Leganés,33-088,1992,27,15,1561,17.3,1,2,3,1,0,0,4,0,1.8,1.8,0.4,2.2,6,42,53,0.06,0.12,0.17,0.06,0.17,0.10,0.02,0.13,0.10,0.13,Matches
97,Tajon Buchanan,ca CAN,MF,Villarreal,26-092,1999,10,3,297,3.3,0,1,1,0,0,0,2,0,0.5,0.5,0.5,0.9,16,4,32,0.00,0.30,0.30,0.00,0.30,0.14,0.14,0.28,0.14,0.28,Matches
98,Ante Budimir,hr CRO,FW,Osasuna,33-293,1991,34,30,2620,29.1,18,4,22,10,8,8,3,0,16.4,10.3,1.7,12.0,22,21,120,0.62,0.14,0.76,0.34,0.48,0.56,0.06,0.62,0.36,0.41,Matches
99,Manu Bueno,es ESP,"MF,FW",Sevilla,20-288,2004,7,1,114,1.3,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,2,3,4,0.79,0.00,0.79,0.79,0.79,0.10,0.00,0.10,0.10,0.10,Matches
100,Endika Buján,es ESP,FW,Athletic Club,22-115,2003,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
101,Pau Cabanes,es ESP,"MF,FW",Villarreal,20-083,2005,10,0,163,1.8,1,0,1,1,0,0,0,0,0.5,0.5,0.4,0.9,10,11,33,0.55,0.00,0.55,0.55,0.55,0.26,0.22,0.47,0.26,0.47,Matches
102,Pau Cabanes,es ESP,"MF,FW",Alavés,20-083,2005,5,2,184,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,15,4,15,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
103,Leandro Cabrera,uy URU,DF,Espanyol,33-328,1991,30,29,2610,29.0,3,2,5,3,0,0,3,0,0.9,0.9,0.9,1.8,8,64,4,0.10,0.07,0.17,0.10,0.17,0.03,0.03,0.06,0.03,0.06,Matches
104,Fernando Calero,es ESP,"DF,MF",Espanyol,29-239,1995,17,3,481,5.3,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,0,8,1,0.19,0.00,0.19,0.19,0.19,0.05,0.01,0.06,0.05,0.06,Matches
105,Eduardo Camavinga,fr FRA,"MF,DF",Real Madrid,22-182,2002,19,11,1102,12.2,1,2,3,1,0,0,2,0,0.4,0.4,0.8,1.2,26,61,31,0.08,0.16,0.25,0.08,0.25,0.04,0.06,0.10,0.04,0.10,Matches
106,Sergio Camello,es ESP,FW,Rayo Vallecano,24-090,2001,23,14,1134,12.6,3,2,5,3,0,0,2,0,4.1,4.1,2.0,6.1,20,27,68,0.24,0.16,0.40,0.24,0.40,0.32,0.16,0.48,0.32,0.48,Matches
107,José Campaña,es ESP,MF,Las Palmas,31-345,1993,24,14,1120,12.4,0,3,3,0,0,0,3,0,0.1,0.1,0.9,1.0,10,79,15,0.00,0.24,0.24,0.00,0.24,0.01,0.07,0.08,0.01,0.08,Matches
108,Peio Canales,es ESP,"MF,FW",Athletic Club,20-114,2005,7,1,193,2.1,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,5,5,10,0.00,0.00,0.00,0.00,0.00,0.09,0.03,0.11,0.09,0.11,Matches
109,Antonio Candela,it ITA,DF,Valladolid,25-014,2000,10,10,775,8.6,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,14,19,25,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,Matches
110,Sergi Canós,es ESP,"MF,FW",Valencia,28-098,1997,16,2,363,4.0,0,1,1,0,0,0,3,0,0.5,0.5,0.2,0.7,7,9,45,0.00,0.25,0.25,0.00,0.25,0.12,0.05,0.17,0.12,0.17,Matches
111,Cárdenas,es ESP,GK,Rayo Vallecano,28-044,1997,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
112,Irvin Cardona,fr FRA,"FW,MF",Espanyol,27-276,1997,16,5,606,6.7,1,1,2,1,0,0,1,0,1.1,1.1,0.6,1.7,14,15,43,0.15,0.15,0.30,0.15,0.30,0.16,0.09,0.25,0.16,0.25,Matches
113,Marc Cardona,es ESP,"FW,DF",Las Palmas,29-307,1995,10,0,111,1.2,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,2,3,10,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.31,0.31,0.31,Matches
114,Sergi Cardona,es ESP,DF,Villarreal,25-307,1999,33,33,2837,31.5,1,7,8,1,0,0,11,0,2.4,2.4,5.8,8.2,51,75,194,0.03,0.22,0.25,0.03,0.25,0.08,0.18,0.26,0.08,0.26,Matches
115,Johnny Cardoso,us USA,MF,Betis,23-233,2001,25,22,1952,21.7,3,1,4,3,0,0,4,0,2.0,2.0,0.9,2.9,18,64,27,0.14,0.05,0.18,0.14,0.18,0.09,0.04,0.14,0.09,0.14,Matches
116,Carmona,es ESP,DF,Sevilla,23-102,2002,32,32,2700,30.0,0,0,0,0,0,0,10,0,0.5,0.5,1.5,2.0,37,102,50,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07,Matches
117,Sergio Carreira,es ESP,"MF,DF",Celta Vigo,24-210,2000,21,17,1476,16.4,0,4,4,0,0,0,0,0,0.5,0.5,3.1,3.6,34,49,128,0.00,0.24,0.24,0.00,0.24,0.03,0.19,0.22,0.03,0.22,Matches
118,Dani Carvajal,es ESP,DF,Real Madrid,33-120,1992,8,7,609,6.8,1,0,1,1,0,0,1,0,1.3,1.3,0.2,1.5,13,27,48,0.15,0.00,0.15,0.15,0.15,0.19,0.03,0.22,0.19,0.22,Matches
119,William Carvalho,pt POR,MF,Betis,33-034,1992,10,5,387,4.3,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,4,33,7,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.07,0.04,0.07,Matches
120,Marc Casado,es ESP,MF,Barcelona,21-239,2003,23,20,1611,17.9,1,3,4,1,0,0,4,1,1.1,1.1,1.4,2.4,12,107,24,0.06,0.17,0.22,0.06,0.22,0.06,0.08,0.13,0.06,0.13,Matches
121,Catena,es ESP,DF,Osasuna,30-195,1994,31,31,2714,30.2,0,2,2,0,0,0,10,0,1.7,1.7,1.4,3.1,9,81,2,0.00,0.07,0.07,0.00,0.07,0.06,0.05,0.10,0.06,0.10,Matches
122,Maximiliano Caufriez,be BEL,DF,Valencia,28-084,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
123,Dani Ceballos,es ESP,MF,Real Madrid,28-277,1996,19,12,976,10.8,0,0,0,0,0,0,4,0,0.4,0.4,1.4,1.8,36,119,14,0.00,0.00,0.00,0.00,0.00,0.03,0.13,0.17,0.03,0.17,Matches
124,Franco Cervi,ar ARG,"FW,MF",Celta Vigo,30-350,1994,7,4,273,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,3,14,21,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11,Matches
125,Raúl Chasco,es ESP,DF,Valladolid,21-240,2003,2,1,130,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
126,Pep Chavarría,es ESP,"DF,FW",Rayo Vallecano,27-031,1998,31,26,2377,26.4,0,1,1,0,0,0,3,0,1.2,1.2,1.6,2.7,52,102,121,0.00,0.04,0.04,0.00,0.04,0.04,0.06,0.10,0.04,0.10,Matches
127,Walid Cheddira,ma MAR,FW,Espanyol,27-109,1998,20,5,612,6.8,1,1,2,1,0,0,2,0,0.9,0.9,1.2,2.1,7,11,32,0.15,0.15,0.29,0.15,0.29,0.13,0.18,0.30,0.13,0.30,Matches
128,Chema,es ESP,MF,Real Madrid,20-016,2005,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
129,Julián Chicco,ar ARG,"MF,DF",Leganés,27-118,1998,13,2,294,3.3,0,1,1,0,0,0,0,0,0.5,0.5,0.2,0.6,8,16,7,0.00,0.31,0.31,0.00,0.31,0.14,0.05,0.19,0.14,0.19,Matches
130,Chiquinho,pt POR,"MF,FW",Mallorca,25-095,2000,8,1,146,1.6,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,4,1,12,0.00,0.00,0.00,0.00,0.00,0.19,0.02,0.21,0.19,0.21,Matches
131,Andreas Christensen,dk DEN,DF,Barcelona,29-031,1996,2,1,117,1.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
132,Jasper Cillessen,nl NED,GK,Las Palmas,36-019,1989,27,27,2335,25.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
133,Pathé Ciss,sn SEN,"MF,DF",Rayo Vallecano,31-056,1994,30,22,1893,21.0,4,1,5,4,0,0,10,0,1.8,1.7,1.1,2.7,16,113,12,0.19,0.05,0.24,0.19,0.24,0.09,0.05,0.14,0.08,0.13,Matches
134,Seydouba Cissé,gn GUI,MF,Leganés,24-090,2001,30,27,2092,23.2,2,0,2,2,0,0,3,1,1.4,1.4,0.3,1.8,22,91,36,0.09,0.00,0.09,0.09,0.09,0.06,0.01,0.08,0.06,0.08,Matches
135,Silvi Clúa,es ESP,MF,Girona,20-102,2005,4,2,163,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,4,3,3,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
136,Eray Cömert,ch SUI,"DF,MF",Valladolid,27-096,1998,23,19,1599,17.8,0,0,0,0,0,0,6,0,0.9,0.9,0.0,0.9,7,42,5,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
137,Santi Comesaña,es ESP,MF,Villarreal,28-218,1996,33,29,2443,27.1,3,2,5,3,0,0,7,0,4.0,4.0,2.0,6.1,38,152,54,0.11,0.07,0.18,0.11,0.18,0.15,0.08,0.22,0.15,0.22,Matches
138,Diego Conde,es ESP,GK,Villarreal,26-195,1998,21,21,1872,20.8,0,1,1,0,0,0,2,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.05,0.05,0.00,0.05,0.00,0.01,0.01,0.00,0.01,Matches
139,Tomás Conechny,ar ARG,"FW,MF",Alavés,27-042,1998,19,9,792,8.8,1,0,1,1,0,0,6,0,2.4,2.4,0.3,2.7,12,19,59,0.11,0.00,0.11,0.11,0.11,0.27,0.03,0.30,0.27,0.30,Matches
140,Copete,es ESP,DF,Mallorca,25-213,1999,24,15,1438,16.0,0,0,0,0,0,0,6,0,0.5,0.5,0.0,0.5,10,47,2,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
141,Iker Córdoba,es ESP,DF,Valencia,19-181,2005,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.45,0.00,0.45,Matches
142,Ángel Correa,ar ARG,"FW,MF",Atlético Madrid,30-063,1995,28,3,746,8.3,3,1,4,3,0,0,3,1,4.4,4.4,1.3,5.6,25,22,73,0.36,0.12,0.48,0.36,0.48,0.53,0.15,0.68,0.53,0.68,Matches
143,Thierry Correia,pt POR,DF,Valencia,26-063,1999,11,9,768,8.5,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.6,16,44,48,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08,Matches
144,Coba da Costa,es ESP,"MF,FW",Getafe,22-289,2002,17,11,921,10.2,1,1,2,1,0,0,4,0,1.1,1.1,1.4,2.6,45,14,76,0.10,0.10,0.20,0.10,0.20,0.11,0.14,0.25,0.11,0.25,Matches
145,Logan Costa,cv CPV,DF,Villarreal,24-040,2001,29,25,2317,25.7,2,0,2,2,0,0,3,0,0.7,0.7,0.4,1.0,25,109,10,0.08,0.00,0.08,0.08,0.08,0.03,0.01,0.04,0.03,0.04,Matches
146,Samu Costa,pt POR,MF,Mallorca,24-165,2000,29,28,2391,26.6,0,2,2,0,0,0,8,1,1.8,1.8,1.2,3.0,23,107,66,0.00,0.08,0.08,0.00,0.08,0.07,0.05,0.11,0.07,0.11,Matches
147,Thibaut Courtois,be BEL,GK,Real Madrid,33-000,1992,28,28,2520,28.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
148,Juan Cruz Armada,es ESP,DF,Osasuna,32-287,1992,21,15,1174,13.0,0,0,0,0,0,0,4,0,0.1,0.1,0.0,0.1,8,40,11,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
149,Juan Cruz,es ESP,"FW,MF",Leganés,25-016,2000,32,24,2080,23.1,4,3,7,4,0,0,2,0,1.7,1.7,3.3,5.0,57,59,124,0.17,0.13,0.30,0.17,0.30,0.07,0.14,0.22,0.07,0.22,Matches
150,Pau Cubarsí,es ESP,DF,Barcelona,18-109,2007,31,26,2342,26.0,0,3,3,0,0,0,3,0,0.7,0.7,1.6,2.3,25,186,6,0.00,0.12,0.12,0.00,0.12,0.03,0.06,0.09,0.03,0.09,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
151,Cucho,co COL,FW,Betis,26-021,1999,11,11,869,9.7,3,1,4,3,0,0,0,0,3.1,3.1,1.4,4.5,21,27,60,0.31,0.10,0.41,0.31,0.41,0.32,0.14,0.47,0.32,0.47,Matches
152,Arnaut Danjuma,nl NED,FW,Villarreal,28-100,1997,3,3,200,2.2,2,0,2,2,0,0,1,0,0.8,0.8,0.0,0.8,4,1,17,0.90,0.00,0.90,0.90,0.90,0.37,0.01,0.38,0.37,0.38,Matches
153,Arnaut Danjuma,nl NED,"FW,MF",Girona,28-100,1997,23,15,1310,14.6,2,0,2,2,0,0,2,0,3.6,3.6,1.6,5.2,91,41,179,0.14,0.00,0.14,0.14,0.14,0.25,0.11,0.36,0.25,0.36,Matches
154,Sergi Darder,es ESP,"MF,FW",Mallorca,31-140,1993,35,31,2481,27.6,2,5,7,2,0,0,4,0,2.0,2.0,3.4,5.4,34,124,75,0.07,0.18,0.25,0.07,0.25,0.07,0.12,0.20,0.07,0.20,Matches
155,Rodrigo De Paul,ar ARG,MF,Atlético Madrid,30-352,1994,31,20,1870,20.8,3,4,7,3,0,0,6,0,1.2,1.2,4.2,5.4,69,203,59,0.14,0.19,0.34,0.14,0.34,0.06,0.20,0.26,0.06,0.26,Matches
156,Mouctar Diakhaby,gn GUI,DF,Valencia,28-143,1996,10,4,399,4.4,2,0,2,2,0,0,0,0,0.7,0.7,0.0,0.7,2,12,2,0.45,0.00,0.45,0.45,0.45,0.16,0.00,0.16,0.16,0.16,Matches
157,Assane Diao,sn SEN,FW,Betis,19-246,2005,10,2,277,3.1,1,2,3,1,0,0,0,0,0.8,0.8,1.5,2.3,9,1,27,0.32,0.65,0.97,0.32,0.97,0.26,0.50,0.75,0.26,0.75,Matches
158,Moussa Diarra,ml MLI,DF,Alavés,24-182,2000,25,19,1776,19.7,0,0,0,0,0,0,6,0,0.0,0.0,0.1,0.2,12,69,30,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
159,Brahim Díaz,ma MAR,"FW,MF",Real Madrid,25-281,1999,29,15,1286,14.3,4,2,6,4,0,0,0,0,5.2,5.2,2.8,8.1,38,66,100,0.28,0.14,0.42,0.28,0.42,0.37,0.20,0.57,0.37,0.57,Matches
160,Daniel Díaz,es ESP,MF,Real Sociedad,18-323,2006,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
161,Pedro Díaz,es ESP,MF,Rayo Vallecano,26-340,1998,23,11,1067,11.9,3,0,3,3,0,1,2,0,2.0,1.2,1.6,2.8,21,53,42,0.25,0.00,0.25,0.25,0.25,0.17,0.13,0.30,0.10,0.24,Matches
162,Diego,es ESP,"FW,MF",Leganés,25-023,2000,24,10,930,10.3,3,0,3,3,0,0,2,0,3.5,3.5,0.2,3.7,8,14,44,0.29,0.00,0.29,0.29,0.29,0.34,0.02,0.36,0.34,0.36,Matches
163,Stole Dimitrievski,mk MKD,GK,Valencia,31-137,1993,4,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
164,Yan Diomandé,ci CIV,"FW,MF",Leganés,18-178,2006,6,3,232,2.6,0,0,0,0,0,0,1,0,0.4,0.4,0.2,0.6,7,7,23,0.00,0.00,0.00,0.00,0.00,0.16,0.07,0.23,0.16,0.23,Matches
165,Álvaro djaló,es ESP,FW,Athletic Club,25-268,1999,16,6,605,6.7,1,0,1,1,0,0,1,0,0.8,0.8,0.9,1.7,20,10,53,0.15,0.00,0.15,0.15,0.15,0.12,0.13,0.25,0.12,0.25,Matches
166,Djené,tg TOG,"DF,MF",Getafe,33-131,1991,30,30,2458,27.3,0,0,0,0,0,0,10,1,0.3,0.3,0.6,0.9,18,73,19,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
167,Marko Dmitrović,rs SRB,GK,Leganés,33-107,1992,28,28,2520,28.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
168,Marc Domenech,es ESP,"FW,MF",Mallorca,19-130,2006,7,2,204,2.3,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.5,1,3,17,0.00,0.00,0.00,0.00,0.00,0.16,0.08,0.24,0.16,0.24,Matches
169,Carlos Dominguez,es ESP,DF,Celta Vigo,24-089,2001,16,11,994,11.0,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,12,59,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
170,Israel Domínguez,es ESP,FW,Sevilla,22-004,2003,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
171,Sergi Dominguez,es ESP,DF,Barcelona,20-040,2005,3,2,172,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,13,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
172,Anastasios Douvikas,gr GRE,FW,Celta Vigo,25-282,1999,20,6,700,7.8,3,1,4,3,0,0,2,0,4.4,4.4,0.2,4.7,6,6,43,0.39,0.13,0.51,0.39,0.51,0.57,0.03,0.60,0.57,0.60,Matches
173,Domingos Duarte,pt POR,DF,Getafe,30-062,1995,19,18,1621,18.0,1,0,1,1,0,0,4,1,0.2,0.2,0.1,0.3,3,46,3,0.06,0.00,0.06,0.06,0.06,0.01,0.00,0.02,0.01,0.02,Matches
174,Duk,cv CPV,"MF,FW",Leganés,25-084,2000,7,1,146,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.6,0.6,10,3,21,0.00,0.00,0.00,0.00,0.00,0.01,0.39,0.40,0.01,0.40,Matches
175,Pablo Durán,es ESP,"FW,MF",Celta Vigo,23-351,2001,24,14,1268,14.1,4,4,8,4,0,0,3,0,3.2,3.2,2.8,6.0,21,29,120,0.28,0.28,0.57,0.28,0.57,0.23,0.20,0.43,0.23,0.43,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
176,Hugo Duro,es ESP,FW,Valencia,25-182,1999,28,24,2050,22.8,11,2,13,10,1,1,3,0,9.4,8.6,1.3,9.9,13,28,86,0.48,0.09,0.57,0.44,0.53,0.41,0.06,0.47,0.38,0.43,Matches
177,Chidera Ejuke,ng NGA,FW,Sevilla,27-129,1998,24,9,962,10.7,2,1,3,2,0,0,0,0,1.1,1.1,1.9,2.9,73,37,100,0.19,0.09,0.28,0.19,0.28,0.10,0.17,0.27,0.10,0.27,Matches
178,Aritz Elustondo,es ESP,DF,Real Sociedad,31-044,1994,20,14,1277,14.2,0,0,0,0,0,0,2,1,0.4,0.4,0.2,0.6,16,46,4,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
179,Adri Embarba,es ESP,"FW,MF",Rayo Vallecano,33-004,1992,33,17,1546,17.2,1,1,2,1,0,0,4,0,2.1,2.1,2.7,4.8,45,43,107,0.06,0.06,0.12,0.06,0.12,0.12,0.16,0.28,0.12,0.28,Matches
180,Endrick,br BRA,FW,Real Madrid,18-294,2006,19,1,226,2.5,1,0,1,1,0,0,1,0,1.7,1.7,0.3,2.0,7,6,23,0.40,0.00,0.40,0.40,0.40,0.68,0.12,0.80,0.68,0.80,Matches
181,Alfonso Espino,uy URU,DF,Rayo Vallecano,33-126,1992,14,8,749,8.3,0,0,0,0,0,0,4,0,0.4,0.4,0.2,0.6,9,35,25,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,Matches
182,Dario Essugo,pt POR,MF,Las Palmas,20-058,2005,24,23,1758,19.5,1,0,1,1,0,0,11,2,0.7,0.7,0.3,0.9,14,65,8,0.05,0.00,0.05,0.05,0.05,0.03,0.01,0.05,0.03,0.05,Matches
183,Etienne Eto'o,cm CMR,FW,Rayo Vallecano,22-266,2002,2,0,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
184,Karl Etta,cm CMR,"FW,MF",Villarreal,21-209,2003,2,0,9,0.1,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,0,0,0,10.00,0.00,10.00,10.00,10.00,3.39,0.00,3.39,3.39,3.39,Matches
185,Edu Expósito,es ESP,MF,Espanyol,28-283,1996,15,8,716,8.0,0,2,2,0,0,0,2,0,0.7,0.7,2.0,2.7,17,47,32,0.00,0.25,0.25,0.00,0.25,0.08,0.25,0.34,0.08,0.34,Matches
186,Abde Ezzalzouli,ma MAR,"FW,MF",Betis,23-145,2001,28,20,1762,19.6,2,2,4,2,0,1,2,0,7.6,6.8,2.0,8.8,109,61,190,0.10,0.10,0.20,0.10,0.20,0.39,0.10,0.49,0.35,0.45,Matches
187,Ansu Fati,es ESP,FW,Barcelona,22-192,2002,6,3,233,2.6,0,0,0,0,0,0,1,0,1.0,1.0,0.2,1.1,7,6,32,0.00,0.00,0.00,0.00,0.00,0.38,0.06,0.44,0.38,0.44,Matches
188,Nabil Fekir,fr FRA,MF,Betis,31-297,1993,2,2,180,2.0,0,1,1,0,0,0,0,0,0.7,0.7,0.5,1.2,9,10,18,0.00,0.50,0.50,0.00,0.50,0.34,0.26,0.61,0.34,0.61,Matches
189,Kiko Femenía,es ESP,DF,Villarreal,34-098,1991,28,27,2227,24.7,0,1,1,0,0,0,7,0,0.4,0.4,1.3,1.7,52,112,44,0.00,0.04,0.04,0.00,0.04,0.01,0.05,0.07,0.01,0.07,Matches
190,Aitor Fernández,es ESP,GK,Osasuna,34-008,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
191,Álvaro Fernández,es ESP,GK,Sevilla,27-028,1998,8,7,657,7.3,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
192,Pelayo Fernandez,es ESP,DF,Rayo Vallecano,22-012,2003,2,1,98,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
193,Roberto Férnandez,es ESP,FW,Espanyol,22-312,2002,15,14,1177,13.1,6,0,6,6,0,0,1,0,3.3,3.3,0.2,3.4,6,15,41,0.46,0.00,0.46,0.46,0.46,0.25,0.01,0.26,0.25,0.26,Matches
194,Valery Fernández,es ESP,"MF,FW",Mallorca,25-169,1999,17,1,297,3.3,2,0,2,2,0,0,1,0,0.8,0.8,0.0,0.9,2,5,12,0.61,0.00,0.61,0.61,0.61,0.25,0.01,0.26,0.25,0.26,Matches
195,André Ferreira,pt POR,GK,Valladolid,28-347,1996,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
