Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
320,Ben Lhassine Kone,ci CIV,MF,Como,25-059,2000,0.6,2,2,1,0,1,2,3,66.7,1,0,0,0,1,3,1,0,Matches
321,Mattia Liberali,it ITA,MF,Milan,18-036,2007,0.7,2,1,0,1,1,2,2,100.0,0,0,0,0,0,2,0,0,Matches
322,Karol Linetty,pl POL,MF,Torino,30-099,1995,16.9,39,23,17,19,3,20,41,48.8,21,14,5,9,12,51,31,1,Matches
323,Dailon Livramento,cv CPV,"FW,MF",Hellas Verona,24-008,2001,9.9,12,8,1,5,6,6,12,50.0,6,9,2,7,3,15,8,0,Matches
324,Stanislav Lobotka,sk SVK,MF,Napoli,30-168,1994,29.2,46,30,16,20,10,18,29,62.1,11,29,11,18,21,67,57,1,Matches
325,Manuel Locatelli,it ITA,MF,Juventus,27-124,1998,29.4,69,47,28,34,7,30,50,60.0,20,52,18,34,23,92,74,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
326,Ruben Loftus-Cheek,eng ENG,MF,Milan,29-109,1996,9.8,16,7,4,8,4,5,10,50.0,5,2,0,2,3,19,15,0,Matches
327,Ademola Lookman,ng NGA,"MF,FW",Atalanta,27-204,1997,23.5,31,14,9,14,8,10,18,55.6,8,18,0,18,2,33,5,1,Matches
328,Sandi Lovrić,si SVN,MF,Udinese,27-045,1998,24.5,45,29,24,17,4,22,43,51.2,21,33,5,28,22,67,25,1,Matches
329,Lorenzo Lucca,it ITA,FW,Udinese,24-244,2000,24.8,9,6,2,2,5,4,10,40.0,6,18,1,17,6,15,24,0,Matches
330,Jhon Lucumí,co COL,DF,Bologna,26-320,1998,27.0,48,28,22,26,0,27,39,69.2,12,32,14,18,24,72,87,7,Matches
331,José Luis Palomino,ar ARG,DF,Cagliari,35-127,1990,11.6,27,15,16,9,2,15,20,75.0,5,20,10,10,22,49,46,0,Matches
332,Douglas Luiz,br BRA,MF,Juventus,27-003,1998,5.8,12,8,7,4,1,6,9,66.7,3,5,2,3,2,14,5,0,Matches
333,Romelu Lukaku,be BEL,FW,Napoli,31-364,1993,28.9,4,2,0,2,2,1,4,25.0,3,7,2,5,1,5,15,0,Matches
334,Sebastiano Luperto,it ITA,DF,Cagliari,28-248,1996,34.0,45,24,29,15,1,16,26,61.5,10,27,13,14,31,76,152,1,Matches
335,Zito Luvumbo,ao ANG,"FW,MF",Cagliari,23-064,2002,17.2,10,6,4,3,3,6,19,31.6,13,5,0,5,4,14,4,0,Matches
336,Charalambos Lykogiannis,gr GRE,DF,Bologna,31-202,1993,10.8,21,12,13,7,1,10,20,50.0,10,9,5,4,10,31,34,1,Matches
337,Mathias Løvik,no NOR,"DF,FW",Parma,21-157,2003,1.0,1,0,0,1,0,1,2,50.0,1,1,1,0,2,3,3,0,Matches
338,Giangiacomo Magnani,it ITA,DF,Hellas Verona,29-220,1995,11.8,20,15,14,6,0,7,7,100.0,0,16,9,7,17,37,73,1,Matches
339,Mike Maignan,fr FRA,GK,Milan,29-313,1995,34.6,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,18,3,Matches
340,Antoine Makoumbou,cg CGO,MF,Cagliari,26-298,1998,22.5,39,23,27,9,3,18,24,75.0,6,25,4,21,14,53,25,0,Matches
341,Daniel Maldini,it ITA,"MF,FW",Monza,23-213,2001,14.5,14,6,5,9,0,6,13,46.2,7,8,2,6,4,18,12,2,Matches
342,Daniel Maldini,it ITA,"FW,MF",Atalanta,23-213,2001,1.5,1,1,0,0,1,1,2,50.0,1,1,0,1,0,1,0,0,Matches
343,Youssef Maleh,ma MAR,MF,Empoli,26-263,1998,16.8,45,23,17,23,5,17,34,50.0,17,25,6,19,16,61,25,0,Matches
344,Ruslan Malinovskyi,ua UKR,"MF,FW",Genoa,32-008,1993,4.3,12,8,4,7,1,3,6,50.0,3,2,0,2,1,13,4,0,Matches
345,Dennis Man,ro ROU,"FW,MF",Parma,26-259,1998,22.2,13,6,7,3,3,6,24,25.0,18,15,3,12,8,21,11,0,Matches
346,Gianluca Mancini,it ITA,DF,Roma,29-025,1996,31.9,39,23,22,15,2,19,32,59.4,13,19,13,6,34,73,89,0,Matches
347,Christos Mandas,gr GRE,GK,Lazio,23-237,2001,7.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Matches
348,Rolando Mandragora,it ITA,MF,Fiorentina,27-317,1997,18.5,20,11,9,9,2,12,28,42.9,16,22,7,15,13,33,53,1,Matches
349,Alberto Manzoni,it ITA,MF,Atalanta,19-321,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
350,Alessandro Marcandalli,it ITA,DF,Genoa,22-229,2002,0.5,1,0,1,0,0,0,0,,0,0,0,0,0,1,2,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
351,Alessandro Marcandalli,it ITA,DF,Venezia,22-229,2002,3.8,7,5,5,2,0,2,5,40.0,3,6,3,3,2,9,26,0,Matches
352,Filip Marchwiński,pl POL,MF,Lecce,23-122,2002,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
353,Pablo Marí,es ESP,DF,Monza,31-254,1993,18.1,26,15,14,12,0,11,21,52.4,10,24,21,3,37,63,85,2,Matches
354,Pablo Marí,es ESP,DF,Fiorentina,31-254,1993,9.2,9,4,8,1,0,4,9,44.4,5,13,9,4,19,28,78,0,Matches
355,Luca Marianucci,it ITA,DF,Empoli,20-293,2004,11.4,28,12,17,11,0,11,19,57.9,8,15,8,7,18,46,62,1,Matches
356,Mirko Marić,hr CRO,"FW,MF",Monza,29-361,1995,1.2,1,0,1,0,0,1,2,50.0,1,1,1,0,1,2,1,0,Matches
357,Mirko Marić,hr CRO,FW,Venezia,29-361,1995,3.5,2,2,2,0,0,0,3,0.0,3,2,0,2,1,3,10,0,Matches
358,Rafa Marín,es ESP,DF,Napoli,22-358,2002,1.6,1,0,1,0,0,1,2,50.0,1,1,1,0,1,2,4,0,Matches
359,Răzvan Marin,ro ROU,MF,Cagliari,28-354,1996,15.1,21,12,8,11,2,13,25,52.0,12,6,0,6,2,23,20,2,Matches
360,Guillermo Maripán,cl CHI,DF,Torino,31-006,1994,23.0,35,20,21,13,1,19,31,61.3,12,25,12,13,38,73,130,1,Matches
361,Aarón Martín,es ESP,DF,Genoa,28-020,1997,31.9,70,46,40,26,4,32,48,66.7,16,31,10,21,19,89,67,1,Matches
362,Josep Martinez,es ESP,GK,Inter,26-350,1998,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
363,Lautaro Martínez,ar ARG,FW,Inter,27-263,1997,28.5,30,16,10,12,8,13,25,52.0,12,21,3,18,10,40,15,0,Matches
364,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,29-002,1996,3.9,12,7,9,3,0,8,13,61.5,5,5,2,3,3,15,25,1,Matches
365,Kevin Martins,it ITA,"MF,DF",Monza,20-101,2005,2.0,5,4,3,2,0,3,6,50.0,3,1,0,1,1,6,4,1,Matches
366,Adam Marušić,me MNE,DF,Lazio,32-207,1992,24.5,29,19,16,11,2,16,28,57.1,12,17,7,10,14,43,56,0,Matches
367,Adam Masina,ma MAR,DF,Torino,31-130,1994,18.5,32,15,22,9,1,22,37,59.5,15,25,15,10,24,56,83,2,Matches
368,Patrizio Masini,it ITA,MF,Genoa,24-105,2001,14.1,47,25,18,20,9,16,33,48.5,17,22,7,15,13,60,36,0,Matches
369,Alan Matturro,uy URU,DF,Genoa,20-213,2004,10.0,11,6,6,5,0,3,14,21.4,11,10,3,7,14,25,38,0,Matches
370,Luca Mazzitelli,it ITA,MF,Como,29-178,1995,3.7,9,6,4,5,0,5,7,71.4,2,5,2,3,3,12,10,0,Matches
371,Pasquale Mazzocchi,it ITA,"DF,FW",Napoli,29-289,1995,7.7,15,7,7,5,3,8,15,53.3,7,5,2,3,5,20,24,0,Matches
372,Samuel Mbangula,be BEL,FW,Juventus,21-116,2004,7.9,15,10,7,6,2,7,13,53.8,6,7,0,7,3,18,4,0,Matches
373,Weston McKennie,us USA,"MF,DF",Juventus,26-257,1998,24.6,33,12,18,11,4,13,22,59.1,9,28,8,20,12,45,36,0,Matches
374,Scott McTominay,sct SCO,MF,Napoli,28-155,1996,29.6,40,23,12,25,3,18,36,50.0,18,19,4,15,23,63,47,0,Matches
375,Filippo Melegoni,it ITA,"MF,FW",Genoa,26-083,1999,1.0,1,1,1,0,0,0,4,0.0,4,0,0,0,0,1,2,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
376,Alex Meret,it ITA,GK,Napoli,28-051,1997,30.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,16,0,Matches
377,Junior Messias,br BRA,"MF,FW",Genoa,33-364,1991,7.8,11,7,6,5,0,3,8,37.5,5,7,2,5,6,17,14,0,Matches
378,Valentin Mihaila,ro ROU,"FW,MF",Parma,25-099,2000,14.3,29,15,8,13,8,9,22,40.9,13,18,0,18,8,37,6,0,Matches
379,Vanja Milinković-Savić,rs SRB,GK,Torino,28-081,1997,34.0,1,0,1,0,0,1,3,33.3,2,0,0,0,0,1,17,4,Matches
380,Yerry Mina,co COL,DF,Cagliari,30-231,1994,26.5,59,27,38,19,2,36,47,76.6,11,54,31,23,33,92,155,3,Matches
381,Juan Miranda,es ESP,DF,Bologna,25-113,2000,24.3,32,18,11,14,7,14,30,46.7,16,21,3,18,21,53,47,1,Matches
382,Fabio Miretti,it ITA,"MF,FW",Genoa,21-282,2003,18.6,28,15,6,14,8,18,33,54.5,15,20,1,19,7,35,13,2,Matches
383,Henrikh Mkhitaryan,am ARM,MF,Inter,36-111,1989,25.6,40,23,16,16,8,19,44,43.2,25,29,5,24,17,57,41,0,Matches
384,Rui Modesto,ao ANG,"DF,MF",Udinese,25-217,1999,5.4,15,11,4,8,3,7,8,87.5,1,9,0,9,8,23,11,0,Matches
385,Lorenzo Montipò,it ITA,GK,Hellas Verona,29-081,1996,34.0,1,0,1,0,0,1,4,25.0,3,0,0,0,0,1,20,4,Matches
386,Álvaro Morata,es ESP,"FW,MF",Milan,32-201,1992,12.2,16,10,5,8,3,5,8,62.5,3,7,2,5,5,21,5,0,Matches
387,Alberto Moreno,es ESP,DF,Como,32-311,1992,18.3,24,11,16,8,0,12,25,48.0,13,12,3,9,14,38,36,2,Matches
388,Matias Moreno,ar ARG,DF,Fiorentina,21-230,2003,1.6,8,8,5,3,0,4,4,100.0,0,5,1,4,1,9,9,0,Matches
389,Tete Morente,es ESP,"FW,MF",Lecce,28-159,1996,20.9,26,16,10,10,6,10,35,28.6,25,16,1,15,12,38,30,1,Matches
390,Nikola Moro,hr CRO,MF,Bologna,27-061,1998,13.3,35,27,7,21,7,22,33,66.7,11,18,7,11,13,48,18,0,Matches
391,Daniel Mosquera,co COL,FW,Hellas Verona,25-204,1999,14.3,10,7,3,4,3,1,13,7.7,12,11,1,10,2,12,9,0,Matches
392,Dany Mota,pt POR,"FW,MF",Monza,27-010,1998,23.0,13,3,2,3,8,4,8,50.0,4,18,1,17,9,22,26,3,Matches
393,Bob Murphy Omoregbe,it ITA,MF,Milan,21-188,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
394,Yunus Musah,us USA,"MF,FW",Milan,22-164,2002,16.0,25,18,11,9,5,10,15,66.7,5,8,1,7,7,32,8,3,Matches
395,Juan Musso,ar ARG,GK,Atalanta,31-006,1994,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
396,Kingstone Mutandwa,zm ZAM,"MF,FW",Cagliari,22-127,2003,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
397,Obite N'Dicka,ci CIV,DF,Roma,25-265,1999,35.0,30,24,15,15,0,12,18,66.7,6,42,27,15,32,62,140,1,Matches
398,Konan N'dri,ci CIV,"FW,MF",Lecce,24-197,2000,2.3,2,2,0,0,2,2,3,66.7,1,2,0,2,1,3,0,0,Matches
399,Michel Ndary Adopo,fr FRA,MF,Cagliari,24-297,2000,24.8,52,31,15,29,8,14,26,53.8,12,20,5,15,26,78,22,0,Matches
400,Cher Ndour,it ITA,"MF,DF",Fiorentina,20-289,2004,3.7,3,0,2,1,0,1,8,12.5,7,4,1,3,2,5,7,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
401,Dan Ndoye,ch SUI,FW,Bologna,24-199,2000,21.8,22,16,8,6,8,13,23,56.5,10,19,0,19,8,30,4,0,Matches
402,Victor Nelsson,dk DEN,DF,Roma,26-210,1998,2.1,5,4,3,1,1,3,5,60.0,2,1,0,1,2,7,9,0,Matches
403,David Neres,br BRA,FW,Napoli,28-070,1997,13.6,18,10,7,4,7,8,13,61.5,5,6,0,6,7,25,4,0,Matches
404,Cyril Ngonge,be BEL,FW,Napoli,24-351,2000,2.2,8,5,4,4,0,4,6,66.7,2,3,0,3,1,9,4,0,Matches
405,Hans Nicolussi Caviglia,it ITA,MF,Venezia,24-328,2000,28.8,43,26,14,21,8,28,62,45.2,34,37,11,26,27,70,53,2,Matches
406,Oliver Nielsen,dk DEN,DF,Lazio,21-342,2003,0.4,0,0,0,0,0,0,0,,0,1,0,1,1,1,2,0,Matches
407,Eybi Nije,se SWE,"FW,MF",Torino,19-363,2005,4.4,5,1,3,1,1,0,3,0.0,3,5,1,4,0,5,1,0,Matches
408,Brooke Norton-Cuffy,eng ENG,"DF,MF",Genoa,21-120,2004,5.1,11,6,8,3,0,8,9,88.9,1,5,0,5,3,14,11,0,Matches
409,Tijjani Noslin,nl NED,"FW,MF",Lazio,25-309,1999,9.4,6,5,2,1,3,1,8,12.5,7,15,1,14,1,7,7,0,Matches
410,Adam Obert,sk SVK,DF,Cagliari,22-262,2002,11.8,30,17,12,17,1,15,26,57.7,11,19,7,12,23,53,48,2,Matches
411,Jens Odgaard,dk DEN,"MF,FW",Bologna,26-042,1999,21.7,20,14,3,12,5,6,21,28.6,15,19,2,17,9,29,12,1,Matches
412,Noah Okafor,ch SUI,"FW,MF",Napoli,24-353,2000,0.4,3,2,3,0,0,2,2,100.0,0,0,0,0,0,3,1,0,Matches
413,Noah Okafor,ch SUI,FW,Milan,24-353,2000,4.6,2,1,0,0,2,0,1,0.0,1,1,0,1,2,4,1,0,Matches
414,Yllan Okou,fr FRA,DF,Hellas Verona,22-140,2002,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
415,Maduka Okoye,ng NGA,GK,Udinese,25-257,1999,22.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,11,1,Matches
416,Mathías Olivera,uy URU,DF,Napoli,27-193,1997,23.3,60,33,31,23,6,30,48,62.5,18,32,9,23,28,88,63,0,Matches
417,Jean Onana,cm CMR,MF,Genoa,25-124,2000,2.1,9,6,2,7,0,4,7,57.1,3,3,0,3,2,11,8,1,Matches
418,Jacob Ondrejka,se SWE,"MF,FW",Parma,22-252,2002,4.1,12,6,5,7,0,10,12,83.3,2,2,0,2,7,19,2,0,Matches
419,Gaetano Oristanio,it ITA,"FW,MF",Venezia,22-226,2002,24.3,17,13,5,8,4,7,15,46.7,8,16,0,16,6,23,6,1,Matches
420,Riccardo Orsolini,it ITA,FW,Bologna,28-108,1997,19.5,14,12,5,5,4,4,10,40.0,6,25,0,25,8,22,10,1,Matches
421,Yordan Osorio,ve VEN,DF,Parma,31-002,1994,1.9,5,3,4,1,0,2,2,100.0,0,3,1,2,4,9,6,1,Matches
422,Sebastian Otoa,dk DEN,DF,Genoa,20-364,2004,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
423,Remi Oudin,fr FRA,"MF,FW",Lecce,28-175,1996,3.3,3,1,1,1,1,2,4,50.0,2,6,2,4,2,5,1,0,Matches
424,Cheick Oumar Conde,gn GUI,MF,Venezia,24-290,2000,1.6,6,5,3,2,1,2,5,40.0,3,7,2,5,4,10,3,0,Matches
425,Daniel Oyegoke,eng ENG,DF,Hellas Verona,22-129,2003,1.1,2,2,1,0,1,1,1,100.0,0,1,0,1,1,3,7,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
426,Daniele Padelli,it ITA,GK,Udinese,39-199,1985,1.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
427,Simone Pafundi,it ITA,"MF,DF",Udinese,19-087,2006,1.1,3,3,2,0,1,1,4,25.0,3,0,0,0,0,3,1,0,Matches
428,Tomás Palacios,ar ARG,DF,Monza,22-014,2003,4.4,11,5,9,2,0,9,13,69.2,4,6,2,4,7,18,12,2,Matches
429,Tomás Palacios,ar ARG,DF,Inter,22-014,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
430,Alberto Paleari,it ITA,GK,Torino,32-256,1992,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
431,Marco Palestra,it ITA,DF,Atalanta,20-070,2005,1.2,5,4,3,2,0,3,3,100.0,0,2,0,2,0,5,3,0,Matches
432,Leandro Paredes,ar ARG,MF,Roma,30-317,1994,13.4,25,14,9,11,5,15,29,51.7,14,13,4,9,19,44,29,1,Matches
433,Fabiano Parisi,it ITA,"DF,MF",Fiorentina,24-184,2000,11.4,26,16,11,11,4,11,19,57.9,8,14,2,12,15,41,15,0,Matches
434,Mario Pašalić,hr CRO,MF,Atalanta,30-092,1995,20.6,24,15,10,12,2,11,25,44.0,14,19,4,15,12,36,26,1,Matches
435,Patric,es ESP,DF,Lazio,32-025,1993,6.7,9,6,6,3,0,6,10,60.0,4,3,2,1,3,12,22,1,Matches
436,Rui Patrício,pt POR,GK,Atalanta,37-086,1988,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Matches
437,Benjamin Pavard,fr FRA,DF,Inter,29-045,1996,17.6,29,16,12,12,5,18,25,72.0,7,16,12,4,16,45,52,0,Matches
438,Strahinja Pavlović,rs SRB,DF,Milan,23-353,2001,18.7,48,30,29,19,0,26,46,56.5,20,13,6,7,16,64,71,0,Matches
439,Leonardo Pavoletti,it ITA,"FW,MF",Cagliari,36-167,1988,4.9,1,0,0,1,0,0,0,,0,4,1,3,0,1,3,0,Matches
440,Martín Payero,ar ARG,MF,Udinese,26-243,1998,14.7,23,15,4,13,6,8,16,50.0,8,13,2,11,11,34,13,0,Matches
441,Nicolás Paz,ar ARG,"MF,FW",Como,20-246,2004,28.0,50,32,18,25,7,24,49,49.0,25,45,3,42,19,69,15,0,Matches
442,Marcus Pedersen,no NOR,DF,Torino,24-300,2000,15.1,12,8,6,5,1,9,15,60.0,6,11,2,9,13,25,34,1,Matches
443,Pedro,es ESP,"FW,MF",Lazio,37-288,1987,11.3,18,13,5,8,5,10,21,47.6,11,10,0,10,3,21,3,1,Matches
444,Pietro Pellegri,it ITA,FW,Empoli,24-056,2001,4.6,7,2,0,6,1,2,4,50.0,2,2,0,2,0,7,3,0,Matches
445,Lorenzo Pellegrini,it ITA,MF,Roma,28-327,1996,18.1,24,16,5,13,6,8,19,42.1,11,8,1,7,6,30,22,0,Matches
446,Luca Pellegrini,it ITA,DF,Lazio,26-066,1999,11.7,22,11,10,10,2,16,31,51.6,15,10,3,7,19,41,31,0,Matches
447,Mateo Pellegrino,ar ARG,FW,Parma,24-072,2001,6.3,2,1,1,1,0,1,3,33.3,2,4,1,3,0,2,6,0,Matches
448,Andy Pelmard,fr FRA,DF,Lecce,25-061,2000,1.4,6,6,5,1,0,4,4,100.0,0,1,0,1,0,6,5,0,Matches
449,Sergiu Perciun,md MDA,"FW,MF",Torino,19-019,2006,0.7,0,0,0,0,0,0,0,,0,2,0,2,0,0,1,0,Matches
450,Pedro Pereira,pt POR,DF,Monza,27-110,1998,27.6,50,31,28,17,5,33,53,62.3,20,23,10,13,18,68,75,4,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
451,Gastón Pereiro,uy URU,MF,Genoa,29-335,1995,0.3,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,1,0,Matches
452,Kike Pérez,es ESP,MF,Venezia,28-087,1997,10.4,36,21,16,10,10,17,41,41.5,24,12,1,11,8,44,12,0,Matches
453,Nehuén Pérez,ar ARG,DF,Udinese,24-322,2000,2.0,1,1,0,0,1,0,1,0.0,1,2,2,0,1,2,7,0,Matches
454,Simone Perilli,it ITA,GK,Hellas Verona,30-125,1995,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
455,Mattia Perin,it ITA,GK,Juventus,32-183,1992,5.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
456,Máximo Perrone,ar ARG,MF,Como,22-125,2003,19.1,36,25,18,13,5,12,37,32.4,25,13,1,12,18,54,38,0,Matches
457,Matteo Pessina,it ITA,MF,Monza,28-021,1997,9.5,15,4,3,11,1,9,14,64.3,5,6,0,6,12,27,7,0,Matches
458,Andrea Petagna,it ITA,FW,Monza,29-316,1995,3.3,1,0,0,1,0,1,2,50.0,1,0,0,0,1,2,2,0,Matches
459,Giuseppe Pezzella,it ITA,"DF,FW",Empoli,27-164,1997,30.0,53,30,28,17,8,28,55,50.9,27,31,8,23,15,68,106,1,Matches
460,Roberto Piccoli,it ITA,FW,Cagliari,24-105,2001,32.7,13,9,2,6,5,3,9,33.3,6,12,4,8,3,16,29,0,Matches
461,Nicholas Pierini,it ITA,MF,Venezia,26-279,1998,0.9,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0,0,Matches
462,Santiago Pierotti,ar ARG,FW,Lecce,24-039,2001,20.1,45,24,21,18,6,22,46,47.8,24,24,5,19,13,58,28,0,Matches
463,Balthazar Pierret,fr FRA,MF,Lecce,24-362,2000,17.9,47,29,23,21,3,12,28,42.9,16,18,4,14,18,65,31,1,Matches
464,Andrea Pinamonti,it ITA,FW,Genoa,25-358,1999,29.8,9,5,0,7,2,1,7,14.3,6,15,4,11,1,10,27,2,Matches
465,Niccolò Pisilli,it ITA,MF,Roma,20-231,2004,13.5,23,10,10,8,5,12,22,54.5,10,14,3,11,11,34,16,0,Matches
466,Damián Pizarro,cl CHI,"FW,MF",Udinese,20-045,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
467,Semuel Pizzignacco,it ITA,GK,Monza,23-253,2001,5.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,5,0,Matches
468,Tommaso Pobega,it ITA,MF,Bologna,25-301,1999,12.6,32,19,12,14,6,21,29,72.4,8,15,4,11,13,45,16,0,Matches
469,Joel Pohjanpalo,fi FIN,FW,Venezia,30-241,1994,17.8,3,3,1,2,0,0,4,0.0,4,7,4,3,4,7,24,0,Matches
470,Matteo Politano,it ITA,"FW,MF",Napoli,31-282,1993,28.6,28,15,17,10,1,14,42,33.3,28,19,1,18,12,40,48,1,Matches
471,Marin Pongračić,hr CRO,DF,Fiorentina,27-243,1997,13.7,17,12,13,3,1,7,10,70.0,3,14,6,8,11,28,65,2,Matches
472,Stefan Posch,at AUT,DF,Bologna,27-363,1997,7.9,26,15,12,9,5,15,25,60.0,10,19,4,15,5,31,22,0,Matches
473,Stefan Posch,at AUT,DF,Atalanta,27-363,1997,3.8,14,10,5,6,3,7,8,87.5,1,5,1,4,4,18,13,0,Matches
474,Matteo Prati,it ITA,MF,Cagliari,21-135,2003,6.1,10,4,2,7,1,3,11,27.3,8,5,2,3,7,17,10,1,Matches
475,Ivan Provedel,it ITA,GK,Lazio,31-056,1994,29.0,0,0,0,0,0,0,0,,0,1,0,1,1,1,12,3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
476,Diego Pugno,it ITA,FW,Juventus,18-309,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
477,Christian Pulisic,us USA,"FW,MF",Milan,26-236,1998,25.6,39,25,14,13,12,14,35,40.0,21,24,2,22,5,44,13,2,Matches
478,Ionuț Radu,ro ROU,GK,Venezia,27-349,1997,12.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,0,Matches
479,Hamza Rafia,tn TUN,MF,Lecce,26-040,1999,11.8,44,27,14,25,5,15,32,46.9,17,7,2,5,4,48,18,1,Matches
480,Antonio Raimondo,it ITA,"FW,DF",Venezia,21-055,2004,1.0,2,1,1,1,0,0,0,,0,0,0,0,0,2,0,1,Matches
481,Ylber Ramadani,al ALB,MF,Lecce,29-030,1996,18.8,51,28,24,27,0,33,50,66.0,17,26,9,17,24,75,23,3,Matches
482,Luca Ranieri,it ITA,DF,Fiorentina,26-019,1999,31.1,37,21,26,9,2,18,22,81.8,4,43,31,12,25,62,142,1,Matches
483,Giacomo Raspadori,it ITA,"FW,MF",Napoli,25-083,2000,9.7,15,7,6,9,0,8,12,66.7,4,10,2,8,2,17,10,0,Matches
484,Federico Ravaglia,it ITA,GK,Bologna,25-182,1999,10.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,0,Matches
485,Ante Rebić,hr CRO,"FW,MF",Lecce,31-233,1993,8.3,10,8,5,3,2,2,8,25.0,6,6,1,5,2,12,4,1,Matches
486,Tijjani Reijnders,nl NED,MF,Milan,26-287,1998,32.8,23,13,6,12,5,9,25,36.0,16,22,4,18,35,58,27,2,Matches
487,Pepe Reina,es ESP,GK,Como,42-254,1982,11.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,2,Matches
488,Devyne Rensch,nl NED,DF,Roma,22-114,2003,4.2,15,11,7,7,1,9,10,90.0,1,4,2,2,5,20,10,1,Matches
489,Mateo Retegui,it ITA,FW,Atalanta,26-013,1999,23.5,14,9,0,9,5,3,15,20.0,12,6,0,6,2,16,15,0,Matches
490,Samuele Ricci,it ITA,MF,Torino,23-264,2001,29.0,32,18,15,12,5,18,26,69.2,8,21,9,12,25,57,49,2,Matches
491,Amir Richardson,ma MAR,MF,Fiorentina,23-108,2002,9.7,24,11,12,10,2,9,19,47.4,10,11,1,10,5,29,27,1,Matches
492,Sergi Roberto,es ESP,MF,Como,33-094,1992,7.7,14,8,5,5,4,5,7,71.4,2,7,1,6,9,23,14,0,Matches
