Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
114,Théo Chennahi,fr FRA,DF,Montpellier,20-094,2005,1.0,30,37,81.1,416,180,20,22,90.9,8,11,72.7,1,3,33.3,0,0.0,0.0,0.0,1,2,0,0,0,Matches
115,Sidiki Cherif,fr FRA,FW,Angers,18-147,2006,3.6,33,62,53.2,469,79,20,33,60.6,12,19,63.2,0,0,,0,0.2,0.2,-0.2,2,3,1,1,3,Matches
116,Rayan Cherki,fr FRA,"FW,MF",Lyon,21-267,2003,21.7,1038,1321,78.6,16438,4923,578,644,89.8,356,432,82.4,80,161,49.7,10,10.0,10.9,0.0,70,95,71,3,196,Matches
117,Lucas Chevalier,fr FRA,GK,Lille,23-186,2001,33.0,842,1057,79.7,20676,14436,206,206,100.0,426,434,98.2,206,410,50.2,0,0.9,0.2,-0.9,3,13,0,0,1,Matches
118,Pedro Chirivella,es ESP,MF,Nantes,27-353,1997,25.1,1283,1511,84.9,23433,7661,551,599,92.0,563,618,91.1,146,238,61.3,2,1.6,2.0,+0.4,17,165,23,4,168,Matches
119,Joris Chotard,fr FRA,MF,Montpellier,23-229,2001,19.0,627,768,81.6,11650,3576,275,315,87.3,260,305,85.2,79,113,69.9,0,0.4,0.9,-0.4,6,72,9,3,74,Matches
120,Djaoui Cissé,fr FRA,MF,Rennes,21-100,2004,11.5,507,577,87.9,9600,2612,220,243,90.5,214,230,93.0,67,80,83.8,0,0.2,0.8,-0.2,6,64,11,0,83,Matches
121,Yoann Cissé,fr FRA,MF,Auxerre,20-149,2004,0.1,2,6,33.3,9,0,1,2,50.0,0,1,0.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
122,Jonathan Clauss,fr FRA,"DF,MF",Nice,32-228,1992,24.7,977,1358,71.9,15925,6409,512,599,85.5,368,486,75.7,78,203,38.4,8,7.6,6.7,+0.4,54,68,46,14,101,Matches
123,Marcus Coco,fr FRA,DF,Nantes,28-321,1996,10.6,384,483,79.5,6475,2447,188,206,91.3,156,193,80.8,32,61,52.5,1,1.2,1.1,-0.2,10,31,10,6,34,Matches
124,Alois Confais,fr FRA,MF,Le Havre,28-246,1996,0.0,1,2,50.0,10,0,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
125,Francis Coquelin,fr FRA,MF,Nantes,33-363,1991,1.7,63,69,91.3,898,228,36,40,90.0,23,24,95.8,2,3,66.7,1,1.1,0.3,-0.1,5,9,2,0,8,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
126,Derek Cornelius,ca CAN,DF,Marseille,27-167,1997,15.8,1267,1357,93.4,20539,6734,570,594,96.0,642,668,96.1,35,63,55.6,0,0.1,0.4,-0.1,4,93,0,0,68,Matches
127,Pierre Cornud,fr FRA,DF,Saint-Étienne,28-150,1996,6.4,271,331,81.9,4488,1581,129,140,92.1,111,131,84.7,25,45,55.6,0,0.3,0.3,-0.3,3,14,5,2,19,Matches
128,David Costa,pt POR,"MF,FW",Lens,24-126,2001,3.9,128,155,82.6,1902,615,66,73,90.4,49,60,81.7,6,10,60.0,0,0.4,1.0,-0.4,6,12,8,4,24,Matches
129,Logan Costa,cv CPV,DF,Toulouse,24-040,2001,1.0,47,56,83.9,845,482,20,20,100.0,23,26,88.5,4,9,44.4,0,0.5,0.0,-0.5,1,4,1,1,4,Matches
130,Grégoire Coudert,fr FRA,GK,Brest,26-038,1999,2.0,54,68,79.4,1376,933,9,9,100.0,33,33,100.0,12,26,46.2,0,0.0,0.0,0.0,0,1,0,0,0,Matches
131,Lasso Coulibaly,gh GHA,"FW,MF",Auxerre,22-204,2002,0.4,9,10,90.0,111,0,6,6,100.0,3,4,75.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
132,Mamadou Coulibaly,fr FRA,MF,Monaco,21-020,2004,0.1,3,5,60.0,19,7,2,2,100.0,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
133,Soumaïla Coulibaly,fr FRA,DF,Brest,21-209,2003,4.9,281,317,88.6,5923,1657,83,89,93.3,159,168,94.6,36,56,64.3,0,0.1,0.2,-0.1,1,12,1,0,16,Matches
134,Tanguy Coulibaly,fr FRA,"FW,MF",Montpellier,24-082,2001,14.5,269,346,77.7,3592,604,166,194,85.6,78,99,78.8,7,17,41.2,0,1.3,1.0,-1.3,18,8,5,2,19,Matches
135,Marius Courcoul,fr FRA,"MF,DF",Angers,18-130,2007,2.4,101,121,83.5,1820,413,37,42,88.1,51,56,91.1,8,15,53.3,0,0.0,0.0,0.0,0,6,1,0,7,Matches
136,Nicolas Cozza,fr FRA,"DF,MF",Nantes,26-123,1999,22.8,608,782,77.7,9858,3920,297,345,86.1,273,323,84.5,27,74,36.5,0,1.4,1.1,-1.4,7,41,10,4,64,Matches
137,Charlie Cresswell,eng ENG,DF,Toulouse,22-267,2002,27.8,1242,1499,82.9,23141,7958,420,465,90.3,728,802,90.8,89,210,42.4,1,1.7,1.1,-0.7,5,60,4,1,67,Matches
138,Kévin Danois,fr FRA,MF,Auxerre,20-317,2004,16.2,585,718,81.5,9757,2615,287,329,87.2,222,259,85.7,54,86,62.8,0,2.2,2.0,-2.2,25,62,11,2,95,Matches
139,Kevin Danso,at AUT,DF,Lens,26-234,1998,12.0,659,770,85.6,12021,4233,256,285,89.8,354,382,92.7,46,87,52.9,0,1.0,0.4,-1.0,6,58,4,0,52,Matches
140,Dante,br BRA,DF,Nice,41-205,1983,20.8,1215,1371,88.6,21101,8690,545,575,94.8,571,604,94.5,85,158,53.8,0,0.1,0.4,-0.1,3,87,8,0,92,Matches
141,Pape Daouda Diongue,sn SEN,"MF,FW",Strasbourg,,,0.9,47,57,82.5,697,106,23,27,85.2,14,16,87.5,4,6,66.7,0,0.2,0.0,-0.2,1,3,0,0,2,Matches
142,Mohamed Daramy,dk DEN,FW,Reims,23-124,2002,0.2,4,4,100.0,40,16,4,4,100.0,0,0,,0,0,,0,0.1,0.2,-0.1,1,0,0,0,0,Matches
143,Jonathan David,ca CAN,FW,Lille,25-117,2000,27.6,548,667,82.2,7274,1205,333,386,86.3,163,185,88.1,17,23,73.9,5,4.4,3.2,+0.6,36,29,26,0,63,Matches
144,Zuriko Davitashvili,ge GEO,"FW,MF",Saint-Étienne,24-085,2001,28.9,708,901,78.6,10166,2387,410,469,87.4,227,282,80.5,34,78,43.6,6,4.2,5.0,+1.8,44,36,21,3,68,Matches
145,Théo De Percin,mq MTQ,GK,Auxerre,24-098,2001,2.0,31,58,53.4,1059,852,3,3,100.0,9,10,90.0,19,44,43.2,0,0.0,0.0,0.0,0,1,0,0,0,Matches
146,Thibault De Smet,be BEL,DF,Reims,26-340,1998,2.1,105,116,90.5,1934,575,40,44,90.9,58,58,100.0,7,11,63.6,0,0.0,0.0,0.0,0,11,0,0,9,Matches
147,Amar Dedić,ba BIH,DF,Marseille,22-266,2002,3.2,175,206,85.0,2502,488,103,110,93.6,60,74,81.1,6,8,75.0,1,0.9,0.8,+0.1,4,5,2,0,15,Matches
148,Romain Del Castillo,fr FRA,FW,Brest,29-043,1996,13.7,469,673,69.7,7892,2796,230,289,79.6,162,211,76.8,56,118,47.5,4,3.4,4.1,+0.6,37,44,26,11,61,Matches
149,Thomas Delaine,fr FRA,DF,Strasbourg,33-048,1992,0.1,0,4,0.0,0,0,0,0,,0,2,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
150,Andy Delort,dz ALG,FW,Montpellier,33-214,1991,5.7,54,110,49.1,650,179,30,51,58.8,14,31,45.2,2,7,28.6,0,0.9,0.5,-0.9,7,5,2,2,6,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
151,Ousmane Dembélé,fr FRA,FW,Paris S-G,27-361,1997,18.4,825,1044,79.0,13097,3588,442,520,85.0,289,349,82.8,69,102,67.6,6,8.2,7.0,-2.2,63,86,53,3,132,Matches
152,Rémy Descamps,fr FRA,GK,Lyon,28-320,1996,1.0,27,30,90.0,635,351,7,7,100.0,12,12,100.0,8,11,72.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches
153,Arthur Desmas,fr FRA,GK,Le Havre,31-034,1994,18.0,411,522,78.7,10272,6469,83,83,100.0,228,231,98.7,99,205,48.3,0,0.0,0.0,0.0,1,7,0,0,0,Matches
154,Mamadou Diakhon,fr FRA,"FW,MF",Reims,19-231,2005,9.5,198,257,77.0,3478,420,82,102,80.4,96,116,82.8,17,22,77.3,1,1.1,0.6,-0.1,13,5,6,3,17,Matches
155,Bafodé Diakité,fr FRA,DF,Lille,24-125,2001,29.7,1995,2147,92.9,37065,12043,659,699,94.3,1177,1215,96.9,140,191,73.3,1,0.2,0.8,+0.8,3,127,0,0,85,Matches
156,Oumar Diakité,ci CIV,FW,Reims,21-142,2003,18.1,291,354,82.2,4122,691,155,183,84.7,100,115,87.0,11,13,84.6,1,1.1,1.2,-0.1,11,22,12,2,44,Matches
157,Habib Diarra,sn SEN,"MF,FW",Strasbourg,21-128,2004,25.9,805,968,83.2,13300,2862,379,427,88.8,366,421,86.9,41,67,61.2,5,4.5,4.3,+0.5,27,63,27,12,116,Matches
158,Krépin Diatta,sn SEN,DF,Monaco,26-075,1999,4.9,213,281,75.8,3324,1155,114,131,87.0,80,107,74.8,13,26,50.0,0,0.8,0.8,-0.8,3,13,6,2,21,Matches
159,Kandet Diawara,gn GUI,FW,Le Havre,25-090,2000,0.0,1,2,50.0,6,0,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
160,Mahamadou Diawara,fr FRA,MF,Le Havre,20-083,2005,6.3,180,218,82.6,3172,560,74,84,88.1,87,94,92.6,13,18,72.2,1,0.4,0.2,+0.6,7,15,1,0,16,Matches
161,Mahamadou Diawara,fr FRA,MF,Lyon,20-083,2005,0.2,6,7,85.7,117,60,3,4,75.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
162,Bamba Dieng,sn SEN,FW,Angers,25-049,2000,5.9,80,103,77.7,931,140,52,60,86.7,20,30,66.7,0,2,0.0,0,0.0,0.2,0.0,1,2,3,1,7,Matches
163,Kembo Diliwidi,fr FRA,DF,Lens,19-097,2006,0.0,2,3,66.7,36,22,1,1,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,1,1,0,1,Matches
164,Sinaly Diomande,ci CIV,DF,Auxerre,24-032,2001,20.6,786,928,84.7,14663,5983,289,327,88.4,416,446,93.3,74,125,59.2,2,0.6,0.3,+1.4,4,50,1,0,72,Matches
165,Lois Diony,fr FRA,FW,Angers,32-142,1992,0.2,1,4,25.0,9,0,1,3,33.3,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
166,Sérigné Diop,sn SEN,FW,Brest,19-364,2005,0.0,2,2,100.0,20,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
167,Sofiane Diop,fr FRA,"MF,FW",Nice,24-336,2000,11.6,421,547,77.0,6620,2132,233,282,82.6,145,178,81.5,27,54,50.0,3,1.9,2.6,+1.1,23,45,19,1,63,Matches
168,Andy Diouf,fr FRA,MF,Lens,21-359,2003,23.8,822,1037,79.3,11052,2764,504,578,87.2,242,291,83.2,34,69,49.3,1,2.4,3.0,-1.4,29,58,29,3,110,Matches
169,Yehvann Diouf,fr FRA,GK,Reims,25-176,1999,33.0,841,1195,70.4,22689,16461,159,161,98.8,416,428,97.2,262,595,44.0,0,0.0,0.0,0.0,0,11,0,0,1,Matches
170,Assane Dioussé,sn SEN,MF,Auxerre,27-233,1997,7.3,310,347,89.3,5728,1480,144,156,92.3,113,124,91.1,47,54,87.0,0,0.2,0.1,-0.2,2,20,0,0,32,Matches
171,Álex Domínguez,es ESP,GK,Toulouse,26-285,1998,0.2,8,11,72.7,255,195,2,2,100.0,2,2,100.0,3,6,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
172,Gianluigi Donnarumma,it ITA,GK,Paris S-G,26-075,1999,22.2,531,610,87.0,11744,6785,107,107,100.0,325,329,98.8,98,173,56.6,0,0.0,0.0,0.0,0,3,0,0,0,Matches
173,Sékou Doucoure,fr FRA,DF,Nantes,20-015,2005,0.1,4,5,80.0,90,54,1,1,100.0,2,2,100.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
174,Désiré Doué,fr FRA,"FW,MF",Paris S-G,19-342,2005,18.9,917,1112,82.5,13637,3279,510,561,90.9,323,391,82.6,47,86,54.7,6,7.8,5.6,-1.8,54,81,50,16,137,Matches
175,Guela Doué,ci CIV,DF,Strasbourg,22-206,2002,29.2,1643,1970,83.4,29162,12210,669,718,93.2,857,990,86.6,100,212,47.2,1,0.5,1.0,+0.5,10,150,13,6,166,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
176,Douglas,br BRA,MF,Nantes,28-118,1997,24.6,976,1130,86.4,16436,4973,439,487,90.1,438,482,90.9,69,97,71.1,2,1.4,1.1,+0.6,14,99,10,1,117,Matches
177,Ismaël Doukouré,fr FRA,"DF,MF",Strasbourg,21-291,2003,28.3,1433,1621,88.4,24363,7377,615,657,93.6,718,782,91.8,79,132,59.8,1,1.1,0.5,-0.1,11,99,1,0,112,Matches
178,Kamory Doumbia,ml MLI,"MF,FW",Brest,22-082,2003,14.0,523,652,80.2,8802,2104,243,265,91.7,210,253,83.0,48,91,52.7,2,1.1,1.7,+0.9,24,53,7,1,67,Matches
179,Amidou Doumbouya,fr FRA,DF,Nice,17-279,2007,0.5,19,25,76.0,252,66,13,14,92.9,6,9,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
180,Jean-Kevin Duverne,ht HAI,DF,Nantes,27-303,1997,6.0,238,304,78.3,3826,1571,123,141,87.2,96,112,85.7,17,37,45.9,0,0.1,0.1,-0.1,1,22,2,2,22,Matches
181,Stefan Džodić,rs SRB,"DF,MF",Montpellier,20-057,2005,2.2,114,126,90.5,2064,757,43,48,89.6,66,69,95.7,4,8,50.0,0,0.0,0.0,0.0,0,9,0,0,7,Matches
182,Aron Dønnum,no NOR,"DF,MF",Toulouse,27-021,1998,29.9,880,1213,72.5,16244,5509,412,476,86.6,340,446,76.2,118,216,54.6,2,4.6,5.6,-2.6,45,73,50,14,126,Matches
183,Noah Edjouma,fr FRA,"MF,FW",Toulouse,19-219,2005,1.9,36,52,69.2,414,159,20,24,83.3,11,15,73.3,0,3,0.0,0,0.1,0.1,-0.1,1,2,2,1,7,Matches
184,Jacques Ekomie,ga GAB,DF,Angers,21-265,2003,7.1,175,248,70.6,2398,1045,108,124,87.1,54,75,72.0,7,23,30.4,0,0.0,0.1,0.0,0,8,3,0,17,Matches
185,Pierre Ekwah Elimby,fr FRA,MF,Saint-Étienne,23-116,2002,26.6,1337,1516,88.2,22491,7029,642,691,92.9,562,608,92.4,104,162,64.2,0,0.9,1.5,-0.9,15,139,17,0,139,Matches
186,Meschak Elia,cd COD,FW,Nantes,27-278,1997,1.9,35,62,56.5,500,203,22,29,75.9,10,20,50.0,2,6,33.3,0,0.2,0.2,-0.2,3,3,0,0,5,Matches
187,Breel Embolo,ch SUI,"FW,MF",Monaco,28-086,1997,20.5,299,432,69.2,4346,1127,172,240,71.7,98,121,81.0,17,29,58.6,4,5.6,3.6,-1.6,32,22,23,0,55,Matches
188,Emanuel Emegha,nl NED,FW,Strasbourg,22-097,2003,25.5,273,340,80.3,3373,347,174,214,81.3,71,78,91.0,5,7,71.4,3,2.4,0.7,+0.6,18,4,4,0,14,Matches
189,Romain Faivre,fr FRA,"MF,FW",Brest,26-301,1998,10.0,311,379,82.1,4587,1209,184,208,88.5,98,118,83.1,17,29,58.6,2,1.9,1.8,+0.1,10,34,8,1,44,Matches
190,Khalil Fayad,fr FRA,"MF,FW",Montpellier,20-336,2004,11.4,426,514,82.9,7173,1757,205,226,90.7,169,196,86.2,38,60,63.3,0,0.3,0.6,-0.3,7,35,5,2,50,Matches
191,Luiz Felipe,it ITA,DF,Marseille,28-050,1997,0.9,28,32,87.5,419,108,14,14,100.0,12,15,80.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches
192,Zinedine Ferhat,dz ALG,"FW,MF",Angers,32-071,1993,9.4,303,451,67.2,5059,1644,153,187,81.8,101,149,67.8,35,76,46.1,0,2.4,2.1,-2.4,17,24,13,3,40,Matches
193,Edimilson Fernandes,ch SUI,"MF,DF",Brest,29-026,1996,11.3,426,503,84.7,7812,1931,180,198,90.9,192,217,88.5,46,68,67.6,1,0.6,0.6,+0.4,8,37,3,0,36,Matches
194,Matias Fernandez-Pardo,be BEL,"FW,MF",Lille,20-097,2005,10.8,188,258,72.9,2902,560,94,119,79.0,78,92,84.8,9,19,47.4,2,2.4,1.7,-0.4,11,10,7,0,22,Matches
195,Jordan Ferri,fr FRA,MF,Montpellier,33-060,1992,18.7,1039,1176,88.4,18448,4650,443,482,91.9,462,499,92.6,104,146,71.2,2,0.8,1.1,+1.2,12,111,9,4,125,Matches
196,Karol Fila,pl POL,MF,Strasbourg,26-332,1998,0.1,2,4,50.0,18,0,1,1,100.0,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
197,Malick Fofana,be BEL,FW,Lyon,20-041,2005,16.7,463,601,77.0,6382,1293,301,343,87.8,129,166,77.7,16,36,44.4,4,3.1,3.7,+0.9,23,20,28,12,41,Matches
198,Rayan Fofana,fr FRA,"FW,MF",Lens,19-088,2006,0.3,5,8,62.5,59,0,3,3,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
199,Seko Fofana,ci CIV,MF,Rennes,30-004,1995,9.0,484,536,90.3,7344,1706,273,293,93.2,177,190,93.2,20,26,76.9,1,0.8,0.9,+0.2,12,37,13,2,72,Matches
200,Yahia Fofana,ci CIV,GK,Angers,24-263,2000,33.0,697,1014,68.7,20260,14214,93,93,100.0,361,367,98.4,242,550,44.0,0,0.1,0.0,-0.1,1,11,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
201,Lamine Fomba,fr FRA,MF,Saint-Étienne,27-105,1998,2.4,121,145,83.4,2006,615,62,69,89.9,46,54,85.2,10,15,66.7,0,0.3,0.1,-0.3,1,14,2,0,18,Matches
202,Przemysław Frankowski,pl POL,DF,Lens,30-029,1995,15.4,875,1092,80.1,13489,5466,479,543,88.2,319,374,85.3,48,96,50.0,2,2.5,2.9,-0.5,20,90,36,10,117,Matches
203,Angelo Fulgini,fr FRA,"MF,FW",Lens,28-264,1996,11.6,509,652,78.1,7393,1993,283,325,87.1,157,196,80.1,34,70,48.6,1,3.8,3.8,-2.8,28,31,27,8,69,Matches
204,Kyogo Furuhashi,jp JPN,FW,Rennes,30-111,1995,1.4,3,11,27.3,43,0,1,7,14.3,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
205,Gauthier Gallon,fr FRA,GK,Rennes,32-018,1993,0.5,16,19,84.2,277,175,7,7,100.0,7,7,100.0,2,5,40.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
206,Ignatius Ganago,cm CMR,"FW,MF",Nantes,26-084,1999,2.7,59,77,76.6,859,169,32,39,82.1,25,30,83.3,1,3,33.3,0,0.3,0.1,-0.3,5,2,1,1,9,Matches
207,Ulisses Garcia,ch SUI,DF,Marseille,29-120,1996,10.3,535,632,84.7,8376,2370,276,306,90.2,215,251,85.7,29,39,74.4,2,1.4,1.2,+0.6,8,40,10,5,53,Matches
208,Jean-Philippe Gbamin,ci CIV,MF,Nantes,29-228,1995,2.4,90,115,78.3,1338,427,53,66,80.3,30,34,88.2,4,8,50.0,0,0.0,0.0,0.0,0,11,1,0,12,Matches
209,Mory Gbane,ci CIV,"DF,MF",Reims,24-137,2000,11.5,436,508,85.8,7757,2623,179,201,89.1,208,227,91.6,41,67,61.2,0,0.6,0.6,-0.6,6,37,2,0,33,Matches
210,Yann Gboho,fr FRA,"MF,FW",Toulouse,24-117,2001,24.9,451,607,74.3,6352,1953,266,319,83.4,144,180,80.0,18,31,58.1,3,3.4,3.9,-0.4,29,50,28,0,96,Matches
211,Denis Genreau,au AUS,MF,Toulouse,25-355,1999,2.5,105,127,82.7,1588,460,57,62,91.9,35,40,87.5,7,14,50.0,0,0.5,0.7,-0.5,5,7,7,0,13,Matches
212,Aleksandr Golovin,ru RUS,"MF,FW",Monaco,28-346,1996,12.8,523,678,77.1,8301,3070,281,337,83.4,170,207,82.1,54,92,58.7,0,2.4,3.2,-2.4,24,77,31,3,112,Matches
213,André Gomes,pt POR,MF,Lille,31-285,1993,14.2,861,963,89.4,14106,3490,435,461,94.4,337,368,91.6,62,92,67.4,0,0.7,1.7,-0.7,10,96,15,1,101,Matches
214,Angel Gomes,eng ENG,MF,Lille,24-253,2000,8.2,295,364,81.0,4789,1376,142,166,85.5,119,136,87.5,21,33,63.6,1,2.1,1.6,-1.1,14,32,14,3,49,Matches
215,Carlos Gómez,co COL,"MF,DF",Rennes,22-241,2002,3.9,84,114,73.7,1181,285,52,60,86.7,26,39,66.7,4,10,40.0,0,0.2,0.2,-0.2,5,2,4,2,9,Matches
216,Mathieu Gorgelin,fr FRA,GK,Le Havre,34-279,1990,15.0,391,506,77.3,10590,6876,73,74,98.6,193,196,98.5,124,233,53.2,0,0.0,0.0,0.0,0,3,0,0,0,Matches
217,Amine Gouiri,dz ALG,"FW,MF",Marseille,25-084,2000,10.7,269,331,81.3,3719,831,169,181,93.4,53,65,81.5,22,50,44.0,3,3.6,2.5,-0.6,26,8,8,0,19,Matches
218,Amine Gouiri,dz ALG,"MF,FW",Rennes,25-084,2000,11.5,277,354,78.2,3878,899,164,188,87.2,75,96,78.1,17,28,60.7,2,0.4,0.8,+1.6,8,21,9,0,46,Matches
219,Jonathan Gradit,fr FRA,DF,Lens,32-168,1992,22.5,1087,1281,84.9,19637,7922,413,457,90.4,586,645,90.9,78,154,50.6,0,0.7,0.9,-0.7,10,107,10,2,122,Matches
220,Samuel Grandsir,fr FRA,"MF,FW",Le Havre,28-270,1996,0.9,20,32,62.5,357,133,10,14,71.4,8,12,66.7,2,5,40.0,0,0.6,0.3,-0.6,3,8,2,1,6,Matches
221,Mason Greenwood,eng ENG,"FW,MF",Marseille,23-222,2001,30.2,1065,1357,78.5,17721,4125,546,634,86.1,383,463,82.7,102,181,56.4,4,5.3,7.6,-1.3,44,77,69,14,153,Matches
222,Albert Grønbaek,dk DEN,"MF,FW",Rennes,23-353,2001,9.0,155,247,62.8,2371,825,93,118,78.8,43,67,64.2,13,34,38.2,1,1.0,0.9,0.0,19,9,13,0,30,Matches
223,Gabriel Gudmundsson,se SWE,DF,Lille,26-012,1999,18.8,810,985,82.2,13061,3663,422,483,87.4,325,377,86.2,49,83,59.0,0,1.4,1.9,-1.4,16,55,18,10,85,Matches
224,Axel Gueguin,fr FRA,FW,Montpellier,20-048,2005,0.3,5,6,83.3,75,34,3,3,100.0,2,2,100.0,0,0,,0,0.0,0.1,0.0,0,0,0,0,1,Matches
225,Evann Guessand,ci CIV,"FW,MF",Nice,23-314,2001,27.6,413,562,73.5,5674,1574,252,314,80.3,138,180,76.7,10,19,52.6,7,4.5,4.7,+2.5,31,46,26,4,78,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
226,Bahereba Guirassy,fr FRA,"FW,MF",Nantes,18-255,2006,3.8,85,120,70.8,1143,279,56,70,80.0,21,25,84.0,5,12,41.7,0,0.1,0.2,-0.1,2,5,1,0,6,Matches
227,Massadio Haïdara,ml MLI,DF,Brest,32-160,1992,18.5,688,874,78.7,10499,4155,366,402,91.0,270,336,80.4,32,85,37.6,0,0.5,0.8,-0.5,8,51,11,4,76,Matches
228,Achraf Hakimi,ma MAR,DF,Paris S-G,26-188,1998,22.0,1840,2072,88.8,25174,7240,1152,1227,93.9,555,625,88.8,59,89,66.3,6,6.2,5.3,-0.2,50,134,37,9,180,Matches
229,Florent Hanin,dz ALG,DF,Angers,35-096,1990,28.7,1245,1606,77.5,20383,8682,671,745,90.1,442,579,76.3,109,207,52.7,2,1.8,2.5,+0.2,24,91,35,20,97,Matches
230,Amine Harit,ma MAR,MF,Marseille,27-327,1997,5.5,202,242,83.5,2823,814,119,127,93.7,69,78,88.5,7,16,43.8,3,1.3,0.9,+1.7,16,18,6,0,33,Matches
231,Hans Hateboer,nl NED,DF,Rennes,31-122,1994,18.7,962,1128,85.3,16725,5848,394,426,92.5,476,534,89.1,71,109,65.1,0,1.5,1.4,-1.5,15,75,12,6,92,Matches
232,Kjetil Haug,no NOR,GK,Toulouse,26-333,1998,5.5,82,130,63.1,2380,1676,11,11,100.0,41,42,97.6,30,77,39.0,0,0.0,0.0,0.0,0,3,0,0,0,Matches
233,Luis Henrique,br BRA,"DF,FW",Marseille,23-148,2001,29.0,1156,1427,81.0,17828,5190,640,728,87.9,420,505,83.2,70,123,56.9,7,4.2,5.0,+2.8,53,95,47,20,143,Matches
234,Lucas Hernández,fr FRA,DF,Paris S-G,29-086,1996,9.7,832,907,91.7,14282,4851,315,329,95.7,477,500,95.4,28,53,52.8,0,0.1,0.2,-0.1,1,55,1,0,50,Matches
235,Ki-Jana Hoever,nl NED,DF,Auxerre,23-113,2002,23.6,768,1084,70.8,13172,5159,374,451,82.9,316,441,71.7,69,128,53.9,2,2.7,1.7,-0.7,24,66,28,14,79,Matches
236,Cédric Hountondji,bj BEN,DF,Angers,31-112,1994,3.0,85,100,85.0,1652,391,25,30,83.3,53,57,93.0,6,12,50.0,0,0.0,0.0,0.0,0,3,0,0,1,Matches
237,Ilyes Housni,fr FRA,"FW,MF",Le Havre,19-362,2005,2.6,38,64,59.4,498,91,23,32,71.9,11,18,61.1,0,1,0.0,0,0.2,0.4,-0.2,2,1,0,0,4,Matches
