Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
103,Conor Coady,eng ENG,DF,Leicester City,32-075,1993,16.0,829,912,90.9,14352,5362,353,364,97.0,424,439,96.6,48,91,52.7,0,0.1,0.5,-0.1,1,32,2,0,30,Matches
104,Séamus Coleman,ie IRL,DF,Everton,36-212,1988,2.2,60,82,73.2,1087,516,29,31,93.5,25,32,78.1,6,16,37.5,0,0.0,0.0,0.0,0,6,0,0,9,Matches
105,Nathan Collins,ie IRL,DF,Brentford,24-011,2001,36.0,1619,1886,85.8,31098,10152,533,608,87.7,938,1013,92.6,135,225,60.0,3,1.8,1.6,+1.2,10,106,7,2,121,Matches
106,Toby Collyer,eng ENG,MF,Manchester Utd,21-128,2004,2.0,76,92,82.6,1127,121,37,43,86.0,32,37,86.5,3,4,75.0,0,0.3,0.4,-0.3,2,3,1,0,5,Matches
107,Levi Colwill,eng ENG,DF,Chelsea,22-074,2003,32.0,2211,2468,89.6,40277,14134,763,822,92.8,1289,1352,95.3,134,235,57.0,1,1.1,1.2,-0.1,14,144,7,3,125,Matches
108,Lewis Cook,eng ENG,"MF,DF",Bournemouth,28-097,1997,32.3,1192,1551,76.9,20690,7064,525,618,85.0,533,627,85.0,109,240,45.4,3,4.1,3.7,-1.1,48,153,26,11,155,Matches
109,Maxwel Cornet,ci CIV,FW,Southampton,28-226,1996,0.8,17,22,77.3,262,37,9,10,90.0,6,8,75.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
110,Vladimír Coufal,cz CZE,DF,West Ham,32-262,1992,9.7,370,477,77.6,6056,2289,188,211,89.1,149,186,80.1,26,62,41.9,0,0.6,0.9,-0.6,6,35,12,7,33,Matches
111,Woyo Coulibaly,fr FRA,DF,Leicester City,25-356,1999,1.2,48,57,84.2,797,314,28,34,82.4,16,19,84.2,4,4,100.0,0,0.0,0.0,0.0,0,3,0,0,3,Matches
112,Aaron Cresswell,eng ENG,DF,West Ham,35-147,1989,7.5,415,509,81.5,7803,3045,189,206,91.7,173,198,87.4,51,96,53.1,0,1.1,1.3,-1.1,7,43,4,1,28,Matches
113,Marc Cucurella,es ESP,DF,Chelsea,26-293,1998,30.2,1569,1783,88.0,24756,7156,788,839,93.9,686,761,90.1,65,114,57.0,1,2.1,2.4,-1.1,19,112,12,3,107,Matches
114,Jorge Cuenca,es ESP,DF,Fulham,25-175,1999,2.9,102,122,83.6,1768,637,34,38,89.5,60,68,88.2,6,14,42.9,0,0.0,0.0,0.0,0,7,0,0,9,Matches
115,Matheus Cunha,br BRA,"MF,FW",Wolves,25-349,1999,27.6,764,1066,71.7,12179,4206,431,505,85.3,215,283,76.0,84,187,44.9,6,7.6,5.2,-1.6,53,90,55,10,137,Matches
116,Patson Daka,zm ZAM,"FW,MF",Leicester City,26-214,1998,7.3,101,141,71.6,1400,254,61,76,80.3,31,43,72.1,3,3,100.0,0,0.1,0.1,-0.1,1,6,1,0,8,Matches
117,Diogo Dalot,pt POR,DF,Manchester Utd,26-054,1999,31.0,1336,1659,80.5,21497,6609,691,769,89.9,519,634,81.9,93,168,55.4,3,2.0,2.5,+1.0,26,61,25,8,102,Matches
118,Mikkel Damsgaard,dk DEN,"MF,FW",Brentford,24-312,2000,30.5,1038,1428,72.7,17803,7037,522,610,85.6,361,491,73.5,125,240,52.1,10,8.0,6.6,+2.0,61,156,68,17,220,Matches
119,Danilo,br BRA,"MF,FW",Nott'ham Forest,24-012,2001,3.0,89,114,78.1,1435,534,43,51,84.3,36,43,83.7,6,10,60.0,0,0.0,0.0,0.0,0,13,0,0,11,Matches
120,Jayden Danns,eng ENG,MF,Liverpool,19-115,2006,0.1,1,1,100.0,6,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
121,Kevin Danso,at AUT,DF,Tottenham,26-234,1998,6.4,373,430,86.7,6976,2194,118,132,89.4,226,245,92.2,25,45,55.6,0,0.1,0.1,-0.1,2,22,2,1,17,Matches
122,Ben Davies,wls WAL,DF,Tottenham,32-017,1993,12.5,797,906,88.0,14950,5958,267,294,90.8,445,472,94.3,70,111,63.1,0,0.2,0.5,-0.2,2,43,2,0,50,Matches
123,Leif Davis,eng ENG,DF,Ipswich Town,25-119,2000,28.5,854,1194,71.5,14708,5905,398,463,86.0,367,474,77.4,75,201,37.3,2,4.3,4.2,-2.3,54,30,26,11,55,Matches
124,Craig Dawson,eng ENG,DF,Wolves,35-005,1990,10.8,484,559,86.6,9745,3180,149,161,92.5,267,287,93.0,57,95,60.0,0,0.0,0.1,0.0,2,22,1,0,20,Matches
125,Kevin De Bruyne,be BEL,"MF,FW",Manchester City,33-317,1991,18.1,865,1141,75.8,14777,4282,439,512,85.7,326,425,76.7,87,154,56.5,7,7.9,6.6,-0.9,55,86,58,12,153,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
126,Bobby De Cordova-Reid,jm JAM,FW,Leicester City,32-098,1993,8.3,145,206,70.4,1883,587,88,108,81.5,39,53,73.6,5,15,33.3,2,1.2,0.2,+0.8,6,9,5,0,15,Matches
127,Liam Delap,eng ENG,FW,Ipswich Town,22-092,2003,28.4,216,353,61.2,2980,654,121,171,70.8,68,107,63.6,9,24,37.5,2,1.9,1.4,+0.1,21,17,6,0,30,Matches
128,Sepp van den Berg,nl NED,DF,Brentford,23-142,2001,26.7,1007,1183,85.1,17559,5541,427,485,88.0,506,566,89.4,66,103,64.1,0,0.5,0.5,-0.5,5,59,3,1,74,Matches
129,Justin Devenny,nir NIR,MF,Crystal Palace,21-212,2003,4.8,120,170,70.6,1883,518,66,82,80.5,40,58,69.0,8,21,38.1,0,0.4,0.4,-0.4,6,15,4,1,16,Matches
130,Kiernan Dewsbury-Hall,eng ENG,"MF,FW",Chelsea,26-247,1998,2.9,127,152,83.6,1898,319,75,82,91.5,47,56,83.9,5,10,50.0,1,1.1,0.2,-0.1,3,12,3,0,14,Matches
131,Amad Diallo,ci CIV,"FW,MF",Manchester Utd,22-304,2002,18.2,676,815,82.9,9329,1915,417,461,90.5,192,225,85.3,34,64,53.1,6,4.0,3.7,+2.0,40,25,30,5,55,Matches
132,Rúben Dias,pt POR,DF,Manchester City,27-362,1997,23.2,2038,2180,93.5,35296,11301,848,876,96.8,1056,1096,96.4,108,161,67.1,0,0.3,1.1,-0.3,5,207,10,0,143,Matches
133,Luis Díaz,co COL,FW,Liverpool,28-118,1997,24.7,697,827,84.3,11124,2406,374,422,88.6,239,278,86.0,56,68,82.4,5,4.9,4.3,+0.1,54,45,43,6,103,Matches
134,Tyler Dibling,eng ENG,"FW,MF",Southampton,19-060,2006,20.1,489,603,81.1,7304,1539,278,308,90.3,178,208,85.6,20,46,43.5,0,1.5,1.5,-1.5,20,27,20,1,64,Matches
135,Lucas Digne,fr FRA,DF,Aston Villa,31-295,1993,26.1,956,1277,74.9,15607,5137,483,549,88.0,389,496,78.4,62,155,40.0,4,4.7,4.0,-0.7,36,44,30,19,57,Matches
136,Issa Diop,fr FRA,DF,Fulham,28-122,1997,14.9,663,758,87.5,12350,4179,233,252,92.5,379,408,92.9,46,87,52.9,0,0.1,0.1,-0.1,3,43,1,0,25,Matches
137,Axel Disasi,fr FRA,DF,Aston Villa,27-061,1998,5.4,243,280,86.8,4080,1517,103,109,94.5,131,146,89.7,8,15,53.3,0,0.4,0.3,-0.4,3,14,3,0,16,Matches
138,Axel Disasi,fr FRA,DF,Chelsea,27-061,1998,4.0,266,293,90.8,4218,1367,136,144,94.4,117,126,92.9,9,13,69.2,0,0.1,0.1,-0.1,2,20,2,0,16,Matches
139,Roman Dixon,eng ENG,DF,Everton,20-136,2004,1.0,11,19,57.9,205,111,6,8,75.0,4,8,50.0,1,3,33.3,0,0.0,0.0,0.0,0,3,0,0,0,Matches
140,Nasser Djiga,bf BFA,"DF,FW",Wolves,22-177,2002,0.2,8,8,100.0,113,32,4,4,100.0,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
141,Matt Doherty,ie IRL,DF,Wolves,33-115,1992,22.5,1042,1261,82.6,19483,6342,420,466,90.1,497,574,86.6,112,181,61.9,1,1.5,1.2,-0.5,11,91,15,1,77,Matches
142,Jeremy Doku,be BEL,"FW,MF",Manchester City,22-349,2002,16.0,582,734,79.3,8162,1446,386,446,86.5,177,218,81.2,13,19,68.4,6,4.7,3.6,+1.3,31,12,46,6,67,Matches
143,Nicolás Domínguez,ar ARG,"MF,FW",Nott'ham Forest,26-317,1998,19.3,725,833,87.0,10492,3013,409,447,91.5,247,274,90.1,28,48,58.3,1,1.3,1.5,-0.3,13,73,9,1,68,Matches
144,Patrick Dorgu,dk DEN,DF,Manchester Utd,20-197,2004,7.0,280,351,79.8,3771,916,185,209,88.5,79,107,73.8,6,17,35.3,0,0.4,1.1,-0.4,7,15,7,2,23,Matches
145,Alfie Dorrington,eng ENG,DF,Tottenham,20-021,2005,0.2,15,16,93.8,304,39,6,7,85.7,7,7,100.0,2,2,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
146,Abdoulaye Doucouré,ml MLI,MF,Everton,32-130,1993,27.6,694,870,79.8,10476,2204,363,426,85.2,255,308,82.8,42,57,73.7,2,2.3,1.2,-0.3,27,44,14,0,80,Matches
147,Cheick Doucouré,ml MLI,MF,Crystal Palace,25-123,2000,5.0,174,204,85.3,2909,823,84,94,89.4,70,78,89.7,16,20,80.0,0,0.0,0.1,0.0,1,17,3,0,19,Matches
148,Flynn Downes,eng ENG,MF,Southampton,26-111,1999,21.9,906,1007,90.0,13223,2637,521,562,92.7,318,346,91.9,33,49,67.3,0,1.1,1.4,-1.1,15,54,12,0,63,Matches
149,Tommy Doyle,eng ENG,MF,Wolves,23-206,2001,5.4,321,392,81.9,6591,2010,112,119,94.1,138,155,89.0,61,93,65.6,1,0.5,0.3,+0.5,7,44,3,0,40,Matches
150,Radu Drăgușin,ro ROU,DF,Tottenham,23-097,2002,13.9,716,840,85.2,13638,5250,223,245,91.0,437,470,93.0,47,107,43.9,0,0.4,0.2,-0.4,4,52,2,1,37,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
151,Martin Dúbravka,sk SVK,GK,Newcastle Utd,36-116,1989,10.0,265,333,79.6,5932,3082,58,58,100.0,161,161,100.0,45,112,40.2,0,0.0,0.0,0.0,0,0,0,0,0,Matches
152,Lewis Dunk,eng ENG,DF,Brighton,33-171,1991,23.1,1778,1953,91.0,32940,10612,668,693,96.4,954,1002,95.2,143,228,62.7,0,0.5,1.0,-0.5,6,157,6,0,142,Matches
153,Jáder Durán,co COL,FW,Aston Villa,21-149,2003,7.1,115,163,70.6,1558,307,68,84,81.0,34,50,68.0,5,11,45.5,0,0.2,0.3,-0.2,4,10,1,0,13,Matches
154,Ederson,br BRA,GK,Manchester City,31-267,1993,23.8,741,839,88.3,18162,11989,133,133,100.0,427,434,98.4,178,268,66.4,4,1.5,0.2,+2.5,4,20,1,0,2,Matches
155,George Edmundson,eng ENG,DF,Ipswich Town,27-253,1997,0.0,1,2,50.0,9,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
156,Odsonne Édouard,fr FRA,"MF,FW",Crystal Palace,27-115,1998,1.3,17,28,60.7,230,46,11,16,68.8,4,7,57.1,1,1,100.0,0,0.0,0.0,0.0,1,2,0,0,4,Matches
157,Odsonne Édouard,fr FRA,FW,Leicester City,27-115,1998,0.3,6,8,75.0,59,5,3,4,75.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,1,0,0,0,1,Matches
158,Samuel Edozie,eng ENG,"DF,FW",Southampton,22-103,2003,0.7,25,33,75.8,316,67,19,21,90.5,6,7,85.7,0,3,0.0,0,0.1,0.2,-0.1,1,0,3,0,4,Matches
159,Ronnie Edwards,eng ENG,DF,Southampton,22-044,2003,0.1,5,5,100.0,109,0,0,0,,5,5,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
160,Anthony Elanga,se SWE,"FW,MF",Nott'ham Forest,23-014,2002,24.8,479,735,65.2,6909,2292,289,349,82.8,127,198,64.1,38,115,33.0,9,4.8,4.2,+4.2,44,29,24,7,54,Matches
161,Harvey Elliott,eng ENG,"MF,FW",Liverpool,22-037,2003,3.0,181,222,81.5,3087,724,98,107,91.6,60,74,81.1,17,25,68.0,1,0.9,0.6,+0.1,6,18,4,0,29,Matches
162,Yunus Emre Konak,tr TUR,"FW,MF",Brentford,19-121,2006,0.5,26,36,72.2,458,84,13,16,81.3,9,12,75.0,4,5,80.0,0,0.0,0.0,0.0,0,2,0,0,2,Matches
163,Julio Enciso,py PAR,"FW,MF",Ipswich Town,21-108,2004,8.9,161,232,69.4,2592,771,77,99,77.8,64,88,72.7,10,20,50.0,3,1.3,1.0,+1.7,11,16,7,1,25,Matches
164,Julio Enciso,py PAR,"MF,FW",Brighton,21-108,2004,3.3,99,150,66.0,1464,392,61,75,81.3,29,40,72.5,5,22,22.7,0,0.2,0.3,-0.2,5,13,4,1,14,Matches
165,Wataru Endo,jp JPN,MF,Liverpool,32-091,1993,2.6,148,159,93.1,2295,527,76,81,93.8,58,61,95.1,8,8,100.0,0,0.1,0.1,-0.1,2,14,1,0,14,Matches
166,Christian Eriksen,dk DEN,MF,Manchester Utd,33-086,1992,11.4,569,719,79.1,9538,2975,305,331,92.1,184,228,80.7,59,124,47.6,2,2.9,2.2,-0.9,27,53,11,4,53,Matches
167,Romain Esse,eng ENG,MF,Crystal Palace,19-363,2005,0.4,12,15,80.0,172,66,8,9,88.9,3,3,100.0,1,3,33.3,0,0.1,0.1,-0.1,1,1,0,0,1,Matches
168,Pervis Estupiñán,ec ECU,DF,Brighton,27-110,1998,25.7,1288,1547,83.3,19639,5944,757,809,93.6,431,516,83.5,73,154,47.4,1,2.1,2.3,-1.1,24,99,32,18,121,Matches
169,Evanilson,br BRA,FW,Bournemouth,25-217,1999,23.9,224,317,70.7,2766,587,141,187,75.4,51,68,75.0,10,15,66.7,1,1.6,1.7,-0.6,23,14,3,0,25,Matches
170,Jake Evans,,FW,Leicester City,,,0.1,1,1,100.0,16,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
171,Jonny Evans,nir NIR,DF,Manchester Utd,37-128,1988,3.2,174,196,88.8,2809,784,82,87,94.3,81,90,90.0,6,12,50.0,0,0.0,0.0,0.0,0,9,1,0,8,Matches
172,Eberechi Eze,eng ENG,"MF,FW",Crystal Palace,26-316,1998,27.0,735,987,74.5,12395,3261,361,428,84.3,284,340,83.5,70,156,44.9,8,5.2,3.8,+2.8,54,47,35,4,89,Matches
173,Łukasz Fabiański,pl POL,GK,West Ham,40-023,1985,11.9,304,454,67.0,8756,6129,53,53,100.0,147,148,99.3,104,252,41.3,0,0.0,0.0,0.0,0,4,0,0,0,Matches
174,Wout Faes,be BEL,DF,Leicester City,27-038,1998,28.3,1252,1428,87.7,23226,8100,481,513,93.8,666,701,95.0,102,190,53.7,0,0.1,0.4,-0.1,4,79,6,0,80,Matches
175,Abdul Fatawu Issahaku,gh GHA,FW,Leicester City,21-064,2004,6.4,123,197,62.4,2150,601,59,81,72.8,45,59,76.3,16,33,48.5,2,1.6,1.4,+0.4,6,7,7,2,17,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
176,João Félix,pt POR,"FW,MF",Chelsea,25-182,1999,4.1,171,199,85.9,2588,663,95,105,90.5,62,68,91.2,10,15,66.7,1,1.0,0.5,0.0,6,22,8,0,26,Matches
177,Evan Ferguson,ie IRL,FW,West Ham,20-204,2004,1.7,28,37,75.7,375,21,21,26,80.8,5,7,71.4,1,2,50.0,0,0.3,0.3,-0.3,2,1,0,0,1,Matches
178,Evan Ferguson,ie IRL,FW,Brighton,20-204,2004,2.7,43,58,74.1,484,44,31,36,86.1,8,11,72.7,1,4,25.0,0,0.4,0.4,-0.4,3,1,0,0,1,Matches
179,Bruno Fernandes,pt POR,MF,Manchester Utd,30-245,1994,30.6,1522,2024,75.2,26743,9407,732,844,86.7,547,680,80.4,190,361,52.6,9,7.6,7.0,+1.4,84,176,73,11,281,Matches
180,Mateus Fernandes,pt POR,MF,Southampton,20-305,2004,30.3,1017,1275,79.8,17183,4010,480,545,88.1,386,451,85.6,101,184,54.9,3,2.6,3.1,+0.4,31,93,22,4,135,Matches
181,Enzo Fernández,ar ARG,MF,Chelsea,24-114,2001,29.7,1429,1786,80.0,25393,7117,653,734,89.0,590,694,85.0,153,264,58.0,7,6.5,6.1,+0.5,73,156,39,7,199,Matches
182,Mark Flekken,nl NED,GK,Brentford,31-332,1993,34.4,1199,1641,73.1,35350,24138,144,147,98.0,649,665,97.6,406,822,49.4,2,0.5,0.1,+1.5,3,47,2,0,0,Matches
183,Phil Foden,eng ENG,"MF,FW",Manchester City,24-348,2000,19.6,786,934,84.2,12304,2599,466,512,91.0,241,270,89.3,66,111,59.5,2,4.8,5.3,-2.8,43,41,39,6,103,Matches
184,Wesley Fofana,fr FRA,DF,Chelsea,24-145,2000,13.0,724,803,90.2,12262,3415,306,326,93.9,385,416,92.5,26,42,61.9,0,0.4,0.2,-0.4,6,54,1,0,32,Matches
185,Carlos Forbs,pt POR,"MF,FW",Wolves,21-053,2004,2.7,60,91,65.9,788,228,39,51,76.5,19,26,73.1,1,5,20.0,0,0.0,0.1,0.0,1,2,3,1,8,Matches
186,Fraser Forster,eng ENG,GK,Tottenham,37-055,1988,7.0,168,198,84.8,3349,2105,54,55,98.2,86,90,95.6,23,47,48.9,0,0.0,0.0,0.0,0,1,0,0,0,Matches
187,Matheus França,br BRA,"FW,MF",Crystal Palace,21-040,2004,0.3,4,8,50.0,69,35,2,3,66.7,2,4,50.0,0,0,,0,0.0,0.2,0.0,0,1,0,0,2,Matches
188,Ryan Fraser,sct SCO,"FW,DF",Southampton,31-076,1994,3.4,77,103,74.8,1121,208,43,46,93.5,28,40,70.0,3,10,30.0,0,0.1,0.1,-0.1,2,3,1,0,8,Matches
189,Tyler Fredricson,eng ENG,DF,Manchester Utd,20-077,2005,1.8,110,122,90.2,1932,434,47,50,94.0,54,59,91.5,8,9,88.9,0,0.0,0.0,0.0,0,8,0,0,8,Matches
190,Niclas Füllkrug,de GER,FW,West Ham,32-091,1993,7.4,102,156,65.4,1367,252,66,87,75.9,27,46,58.7,4,9,44.4,2,1.9,0.4,+0.1,13,10,4,0,11,Matches
191,Cody Gakpo,nl NED,FW,Liverpool,26-004,1999,19.1,439,579,75.8,6279,1564,271,313,86.6,137,206,66.5,17,31,54.8,3,3.5,3.2,-0.5,33,22,27,8,52,Matches
192,Idrissa Gana Gueye,sn SEN,MF,Everton,35-227,1989,32.0,1143,1323,86.4,19264,5152,575,634,90.7,455,502,90.6,96,133,72.2,3,1.7,1.9,+1.3,19,141,10,3,136,Matches
193,Andrés García,es ESP,"DF,MF",Aston Villa,22-093,2003,3.5,174,201,86.6,2725,577,89,96,92.7,74,82,90.2,7,13,53.8,0,0.2,0.4,-0.2,3,9,8,5,15,Matches
194,Alejandro Garnacho,ar ARG,"MF,FW",Manchester Utd,20-314,2004,23.8,635,803,79.1,8921,1152,395,446,88.6,180,217,82.9,30,50,60.0,2,4.5,2.7,-2.5,35,21,24,4,56,Matches
195,James Garner,eng ENG,"MF,DF",Everton,24-059,2001,15.7,525,702,74.8,9190,2847,228,266,85.7,237,287,82.6,50,107,46.7,1,1.3,1.3,-0.3,12,51,7,4,47,Matches
196,Tyrique George,eng ENG,FW,Chelsea,19-096,2006,1.1,38,46,82.6,494,72,21,23,91.3,14,17,82.4,0,2,0.0,1,0.7,0.3,+0.3,5,0,1,0,2,Matches
197,Morgan Gibbs-White,eng ENG,MF,Nott'ham Forest,25-104,2000,28.2,897,1150,78.0,13817,4266,493,580,85.0,300,368,81.5,63,110,57.3,7,4.5,4.3,+2.5,48,117,37,8,153,Matches
198,Billy Gilmour,sct SCO,MF,Brighton,23-334,2001,1.1,58,67,86.6,980,346,36,38,94.7,18,22,81.8,4,7,57.1,0,0.0,0.0,0.0,0,12,2,0,11,Matches
199,Ben Godfrey,eng ENG,DF,Ipswich Town,27-116,1998,1.8,47,57,82.5,657,255,30,33,90.9,16,18,88.9,0,0,,0,0.0,0.0,0.0,0,5,1,0,4,Matches
200,Martial Godo,eng ENG,"FW,DF",Fulham,22-058,2003,0.3,12,17,70.6,214,53,6,8,75.0,5,5,100.0,1,2,50.0,0,0.1,0.1,-0.1,1,0,3,0,3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
201,Michael Golding,eng ENG,MF,Leicester City,18-353,2006,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
202,João Gomes,br BRA,MF,Wolves,24-088,2001,31.5,1292,1519,85.1,18496,4556,758,831,91.2,399,464,86.0,65,109,59.6,1,1.2,1.8,-0.2,22,109,23,1,151,Matches
203,Rodrigo Gomes,pt POR,"DF,FW",Wolves,21-308,2003,7.8,180,267,67.4,2629,909,105,133,78.9,64,91,70.3,6,24,25.0,0,0.9,0.7,-0.9,12,10,12,4,25,Matches
204,Toti Gomes,pt POR,DF,Wolves,26-115,1999,27.0,1354,1580,85.7,22522,7856,625,680,91.9,620,670,92.5,81,161,50.3,1,0.9,0.6,+0.1,9,79,6,3,73,Matches
205,Diego Gómez,py PAR,MF,Brighton,22-045,2003,5.0,213,268,79.5,3289,773,119,139,85.6,77,92,83.7,12,23,52.2,0,0.5,0.9,-0.5,5,13,5,1,22,Matches
206,Joe Gomez,eng ENG,DF,Liverpool,27-353,1997,5.8,377,425,88.7,6689,2299,155,170,91.2,191,204,93.6,26,42,61.9,0,0.1,0.1,-0.1,2,29,0,0,35,Matches
207,Nicolás González,es ESP,MF,Manchester City,23-128,2002,7.2,520,560,92.9,7739,1760,301,314,95.9,203,219,92.7,10,14,71.4,0,0.1,0.5,-0.1,1,48,4,0,46,Matches
208,Anthony Gordon,eng ENG,FW,Newcastle Utd,24-076,2001,24.8,671,916,73.3,10367,3422,373,434,85.9,226,289,78.2,51,118,43.2,5,4.9,4.9,+0.1,50,61,52,17,93,Matches
209,Ryan Gravenberch,nl NED,MF,Liverpool,22-360,2002,32.5,1595,1795,88.9,23774,5935,873,944,92.5,609,664,91.7,59,97,60.8,4,2.9,3.3,+1.1,25,140,32,1,168,Matches
210,Archie Gray,eng ENG,"DF,MF",Tottenham,19-060,2006,16.5,939,1065,88.2,16414,5046,360,390,92.3,511,551,92.7,55,93,59.1,0,0.1,0.2,-0.1,2,39,0,0,34,Matches
211,Jack Grealish,eng ENG,"FW,MF",Manchester City,29-243,1995,8.0,381,435,87.6,5676,986,246,264,93.2,115,131,87.8,18,26,69.2,1,1.8,1.7,-0.8,24,23,16,0,52,Matches
212,Jacob Greaves,eng ENG,DF,Ipswich Town,24-241,2000,22.5,861,1004,85.8,14211,5498,401,433,92.6,411,460,89.3,34,81,42.0,0,0.2,0.2,-0.2,4,65,2,0,56,Matches
213,Brajan Gruda,de GER,"MF,FW",Brighton,20-345,2004,6.0,147,200,73.5,2082,702,91,110,82.7,34,48,70.8,12,27,44.4,3,1.5,1.1,+1.5,15,8,10,1,17,Matches
214,Albert Grønbaek,dk DEN,"FW,MF",Southampton,23-353,2001,1.6,13,18,72.2,135,43,9,11,81.8,2,4,50.0,0,0,,0,0.0,0.0,0.0,1,2,0,0,1,Matches
215,Gonçalo Guedes,pt POR,"MF,FW",Wolves,28-163,1996,9.3,205,281,73.0,3368,838,106,125,84.8,80,105,76.2,13,30,43.3,4,1.1,0.7,+2.9,11,13,17,5,33,Matches
216,Marc Guéhi,eng ENG,DF,Crystal Palace,24-302,2000,33.0,1419,1704,83.3,27112,11081,525,579,90.7,735,826,89.0,147,267,55.1,2,1.5,1.9,+0.5,15,130,11,3,128,Matches
217,Luis Guilherme,br BRA,"MF,FW",West Ham,19-091,2006,1.5,47,56,83.9,727,154,30,31,96.8,13,15,86.7,4,7,57.1,0,0.1,0.1,-0.1,3,3,3,2,3,Matches
218,Bruno Guimarães,br BRA,MF,Newcastle Utd,27-176,1997,33.4,1334,1625,82.1,22040,7192,656,724,90.6,532,608,87.5,104,183,56.8,6,5.8,5.1,+0.2,47,162,70,6,247,Matches
219,Marc Guiu,es ESP,FW,Chelsea,19-127,2006,0.8,11,16,68.8,110,4,9,13,69.2,1,2,50.0,0,0,,0,0.0,0.0,0.0,1,0,0,0,0,Matches
220,İlkay Gündoğan,de GER,MF,Manchester City,34-199,1990,22.8,1408,1576,89.3,21666,4054,803,851,94.4,487,530,91.9,88,140,62.9,5,2.8,3.9,+2.2,37,97,21,2,115,Matches
221,Malo Gusto,fr FRA,DF,Chelsea,21-357,2003,20.4,1176,1360,86.5,19189,4818,576,618,93.2,505,572,88.3,68,111,61.3,1,1.3,1.8,-0.3,21,109,18,6,119,Matches
222,Joško Gvardiol,hr CRO,DF,Manchester City,23-108,2002,34.4,2381,2625,90.7,38741,10467,1161,1233,94.2,1095,1178,93.0,104,152,68.4,0,2.0,2.9,-2.0,25,241,20,1,256,Matches
223,Erling Haaland,no NOR,FW,Manchester City,24-294,2000,28.6,234,353,66.3,2797,549,164,230,71.3,50,75,66.7,4,6,66.7,3,2.9,2.0,+0.1,28,9,7,1,18,Matches
224,Lewis Hall,eng ENG,DF,Newcastle Utd,20-245,2004,24.3,1300,1592,81.7,21999,8891,653,715,91.3,525,617,85.1,104,202,51.5,4,4.3,3.7,-0.3,34,114,17,5,123,Matches
225,Ali Al Hamadi,iq IRQ,FW,Ipswich Town,23-071,2002,1.5,25,30,83.3,278,29,20,23,87.0,5,7,71.4,0,0,,0,0.1,0.0,-0.1,2,0,0,0,3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
226,Marcus Harness,eng ENG,MF,Ipswich Town,29-076,1996,0.5,10,16,62.5,89,23,9,11,81.8,0,1,0.0,0,1,0.0,0,0.0,0.1,0.0,0,0,2,0,2,Matches
