Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
94,Francesco Camarda,it ITA,"FW,MF",Milan,17-062,2008,9,1,161,1.8,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.8,2,0,9,0.00,0.00,0.00,0.00,0.00,0.23,0.22,0.46,0.23,0.46,Matches
95,Nicolò Cambiaghi,it ITA,FW,Bologna,24-134,2000,16,3,530,5.9,1,3,4,1,0,0,0,0,0.7,0.7,1.8,2.6,38,23,53,0.17,0.51,0.68,0.17,0.68,0.12,0.31,0.44,0.12,0.44,Matches
96,Andrea Cambiaso,it ITA,"DF,FW",Juventus,25-080,2000,31,23,2075,23.1,2,2,4,2,0,0,4,0,0.6,0.6,2.3,2.9,74,106,114,0.09,0.09,0.17,0.09,0.17,0.03,0.10,0.13,0.03,0.13,Matches
97,Thomas Campaniello,it ITA,FW,Empoli,17-071,2008,3,0,25,0.3,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,0,0,6,0.00,0.00,0.00,0.00,0.00,1.83,0.00,1.83,1.83,1.83,Matches
98,Matteo Cancellieri,it ITA,"FW,MF",Parma,23-088,2002,26,19,1421,15.8,3,0,3,3,0,0,2,1,2.7,2.7,0.7,3.4,40,24,79,0.19,0.00,0.19,0.19,0.19,0.17,0.04,0.21,0.17,0.21,Matches
99,Fali Candé,gw GNB,DF,Venezia,27-107,1998,14,14,1260,14.0,0,1,1,0,0,0,4,0,0.4,0.4,0.5,0.9,4,39,1,0.00,0.07,0.07,0.00,0.07,0.03,0.03,0.06,0.03,0.06,Matches
100,Antonio Candela,it ITA,DF,Venezia,25-014,2000,14,12,1008,11.2,0,1,1,0,0,0,2,0,0.3,0.3,0.8,1.2,12,27,25,0.00,0.09,0.09,0.00,0.09,0.03,0.07,0.11,0.03,0.11,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
101,Gianluca Caprari,it ITA,"MF,FW",Monza,31-285,1993,31,15,1430,15.9,2,1,3,0,2,2,3,0,3.1,1.5,1.7,3.2,38,73,94,0.13,0.06,0.19,0.00,0.06,0.19,0.11,0.30,0.09,0.20,Matches
102,Elia Caprile,it ITA,GK,Cagliari,23-259,2001,17,17,1530,17.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
103,Elia Caprile,it ITA,GK,Napoli,23-259,2001,4,3,325,3.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
104,Francesco Caputo,it ITA,FW,Empoli,37-278,1987,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
105,Maxence Caqueret,fr FRA,MF,Como,25-085,2000,16,13,983,10.9,1,3,4,1,0,0,3,0,0.8,0.8,1.5,2.3,14,70,40,0.09,0.27,0.37,0.09,0.37,0.07,0.14,0.21,0.07,0.21,Matches
106,Andrea Carboni,it ITA,DF,Monza,24-096,2001,23,22,1921,21.3,0,1,1,0,0,0,5,0,0.2,0.2,0.3,0.5,8,45,28,0.00,0.05,0.05,0.00,0.05,0.01,0.01,0.02,0.01,0.02,Matches
107,Franco Carboni,it ITA,DF,Venezia,22-037,2003,8,3,226,2.5,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,2,6,11,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.00,0.04,Matches
108,Marco Carnesecchi,it ITA,GK,Atalanta,24-314,2000,32,32,2880,32.0,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
109,Cesare Casadei,it ITA,"MF,FW",Torino,22-121,2003,12,11,841,9.3,1,1,2,1,0,0,1,0,1.0,1.0,0.4,1.3,13,30,12,0.11,0.11,0.21,0.11,0.21,0.10,0.04,0.14,0.10,0.14,Matches
110,Nicolò Casale,it ITA,DF,Bologna,27-086,1998,13,7,720,8.0,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,2,18,1,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.06,0.01,0.06,Matches
111,Nicolò Casale,it ITA,DF,Lazio,27-086,1998,2,2,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
112,Federico Cassa,it ITA,"MF,FW",Atalanta,19-099,2006,2,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
113,Valentín Castellanos,ar ARG,FW,Lazio,26-220,1998,27,26,2204,24.5,10,3,13,8,2,3,8,1,12.7,10.6,3.2,13.7,26,65,136,0.41,0.12,0.53,0.33,0.45,0.52,0.13,0.65,0.43,0.56,Matches
114,Santiago Castro,ar ARG,FW,Bologna,20-224,2004,34,25,2194,24.4,8,4,12,8,0,1,7,0,7.1,6.3,2.9,9.2,15,38,131,0.33,0.16,0.49,0.33,0.49,0.29,0.12,0.41,0.26,0.38,Matches
115,Gaetano Castrovilli,it ITA,MF,Monza,28-083,1997,10,6,511,5.7,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,9,22,25,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.13,0.06,0.13,Matches
116,Gaetano Castrovilli,it ITA,"MF,FW",Lazio,28-083,1997,9,1,148,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.7,0.8,5,10,6,0.00,0.00,0.00,0.00,0.00,0.05,0.44,0.49,0.05,0.49,Matches
117,Danilo Cataldi,it ITA,MF,Fiorentina,30-278,1994,25,23,1728,19.2,3,0,3,3,0,0,1,0,1.1,1.1,0.8,1.9,18,90,16,0.16,0.00,0.16,0.16,0.16,0.06,0.04,0.10,0.06,0.10,Matches
118,Zeki Çelik,tr TUR,DF,Roma,28-083,1997,28,24,1987,22.1,0,2,2,0,0,0,3,0,0.6,0.6,1.3,1.9,25,94,81,0.00,0.09,0.09,0.00,0.09,0.03,0.06,0.09,0.03,0.09,Matches
119,Alberto Cerri,it ITA,FW,Como,29-025,1996,5,0,87,1.0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0,0,11,0.00,0.00,0.00,0.00,0.00,1.05,0.00,1.05,1.05,1.05,Matches
120,Gabriel Charpentier,cg CGO,FW,Parma,25-359,1999,10,0,271,3.0,1,2,3,1,0,0,1,0,1.3,1.3,0.9,2.3,6,7,16,0.33,0.66,1.00,0.33,1.00,0.44,0.31,0.75,0.44,0.75,Matches
121,Walid Cheddira,ma MAR,FW,Napoli,27-109,1998,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.00,0.20,Matches
122,Leandro Chichizola,ar ARG,GK,Parma,35-045,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
123,Samuel Chukwueze,ng NGA,"FW,MF",Milan,25-354,1999,25,9,880,9.8,3,1,4,3,0,0,0,0,2.5,2.5,2.7,5.2,45,32,113,0.31,0.10,0.41,0.31,0.41,0.25,0.28,0.53,0.25,0.53,Matches
124,Aaron Ciammaglichella,it ITA,MF,Torino,20-105,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
125,Alessandro Circati,au AUS,DF,Parma,21-213,2003,4,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
126,Alphadjo Cissè,it ITA,"FW,MF",Hellas Verona,18-201,2006,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.46,0.00,0.46,0.46,0.46,Matches
127,Patrick Ciurria,it ITA,"MF,DF",Monza,30-091,1995,18,11,1014,11.3,1,1,2,1,0,0,1,0,0.8,0.8,1.9,2.8,17,23,47,0.09,0.09,0.18,0.09,0.18,0.07,0.17,0.24,0.07,0.24,Matches
128,Saúl Coco,gq EQG,DF,Torino,26-091,1999,32,32,2845,31.6,2,0,2,2,0,0,10,0,1.2,1.2,0.0,1.2,17,70,3,0.06,0.00,0.06,0.06,0.06,0.04,0.00,0.04,0.04,0.04,Matches
129,Lorenzo Colombo,it ITA,"FW,MF",Empoli,23-064,2002,35,26,2157,24.0,5,2,7,4,1,1,5,1,5.7,4.9,2.9,7.8,26,45,115,0.21,0.08,0.29,0.17,0.25,0.24,0.12,0.36,0.20,0.32,Matches
130,Andrea Colpani,it ITA,"FW,MF",Fiorentina,26-000,1999,23,18,1434,15.9,2,1,3,2,0,0,1,0,2.7,2.7,1.3,3.9,37,56,128,0.13,0.06,0.19,0.13,0.19,0.17,0.08,0.25,0.17,0.25,Matches
131,Florinel Coman,ro ROU,"FW,MF",Cagliari,27-031,1998,9,2,263,2.9,1,0,1,1,0,0,2,0,0.2,0.2,0.0,0.2,5,5,22,0.34,0.00,0.34,0.34,0.34,0.08,0.01,0.08,0.08,0.08,Matches
132,Pietro Comuzzo,it ITA,DF,Fiorentina,20-080,2005,31,22,2084,23.2,0,0,0,0,0,0,5,0,0.4,0.4,0.6,1.0,12,71,11,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
133,Francisco Conceição,pt POR,"FW,MF",Juventus,22-148,2002,24,10,1166,13.0,3,3,6,3,0,0,5,1,1.8,1.8,4.1,5.9,81,28,128,0.23,0.23,0.46,0.23,0.46,0.14,0.31,0.45,0.14,0.45,Matches
134,Diego Coppola,it ITA,DF,Hellas Verona,21-134,2003,31,30,2657,29.5,1,0,1,1,0,0,10,0,0.5,0.5,0.1,0.6,4,45,3,0.03,0.00,0.03,0.03,0.03,0.02,0.00,0.02,0.02,0.02,Matches
135,Maxwel Cornet,ci CIV,"FW,MF",Genoa,28-226,1996,6,2,237,2.6,2,1,3,2,0,0,0,0,1.0,1.0,0.6,1.6,8,4,26,0.76,0.38,1.14,0.76,1.14,0.39,0.23,0.61,0.39,0.61,Matches
136,Joaquín Correa,ar ARG,"FW,MF",Inter,30-271,1994,16,4,516,5.7,1,2,3,1,0,0,3,0,1.0,1.0,1.6,2.6,14,29,35,0.17,0.35,0.52,0.17,0.52,0.17,0.27,0.45,0.17,0.45,Matches
137,Alberto costa,pt POR,DF,Juventus,21-224,2003,7,1,222,2.5,0,0,0,0,0,0,2,0,0.5,0.5,0.0,0.6,7,7,21,0.00,0.00,0.00,0.00,0.00,0.22,0.01,0.24,0.22,0.24,Matches
138,Lassana Coulibaly,ml MLI,MF,Lecce,29-031,1996,35,27,2397,26.6,0,0,0,0,0,0,3,0,0.4,0.4,0.9,1.3,14,86,39,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches
139,Woyo Coulibaly,fr FRA,DF,Parma,25-356,1999,14,12,1084,12.0,0,1,1,0,0,0,1,1,0.1,0.1,0.9,1.1,36,41,23,0.00,0.08,0.08,0.00,0.08,0.01,0.08,0.09,0.01,0.09,Matches
140,Bryan Cristante,it ITA,MF,Roma,30-069,1995,27,20,1775,19.7,2,2,4,2,0,0,7,0,1.6,1.6,1.3,3.0,21,127,30,0.10,0.10,0.20,0.10,0.20,0.08,0.07,0.15,0.08,0.15,Matches
141,Domen Črnigoj,si SVN,MF,Venezia,29-174,1995,8,1,136,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,4,6,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
142,Juan Cuadrado,co COL,"DF,MF",Atalanta,36-350,1988,22,7,813,9.0,0,2,2,0,0,0,3,0,0.9,0.9,2.0,2.9,40,63,87,0.00,0.22,0.22,0.00,0.22,0.10,0.22,0.32,0.10,0.32,Matches
143,Patrick Cutrone,it ITA,FW,Como,27-128,1998,31,23,1979,22.0,7,4,11,7,0,1,1,0,6.7,5.9,2.1,8.0,52,30,148,0.32,0.18,0.50,0.32,0.50,0.30,0.10,0.40,0.27,0.36,Matches
144,Wylan Cyprien,fr FRA,MF,Parma,30-103,1995,2,0,28,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,2,0,0.00,0.00,0.00,0.00,0.00,0.63,0.00,0.63,0.63,0.63,Matches
145,Danilo D'Ambrosio,it ITA,DF,Monza,36-244,1988,20,12,1095,12.2,0,1,1,0,0,0,2,1,0.5,0.5,0.4,0.9,10,34,16,0.00,0.08,0.08,0.00,0.08,0.04,0.03,0.08,0.04,0.08,Matches
146,Lucas Da Cunha,fr FRA,MF,Como,23-336,2001,34,28,2433,27.0,3,2,5,3,0,0,4,0,1.9,1.9,3.6,5.5,61,140,81,0.11,0.07,0.18,0.11,0.18,0.07,0.13,0.20,0.07,0.20,Matches
147,Samuel Dahl,se SWE,"DF,MF",Roma,25-068,2000,2,0,43,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
148,Thijs Dallinga,nl NED,FW,Bologna,24-281,2000,30,11,1109,12.3,2,2,4,2,0,0,1,0,4.2,4.2,0.6,4.9,9,17,80,0.16,0.16,0.32,0.16,0.32,0.34,0.05,0.39,0.34,0.39,Matches
149,Maat Daniel Caprini,it ITA,FW,Fiorentina,19-089,2006,2,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
150,Flavius Daniliuc,at AUT,DF,Hellas Verona,24-014,2001,17,9,994,11.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,8,38,8,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
151,Danilo,br BRA,DF,Juventus,33-300,1991,12,6,581,6.5,0,1,1,0,0,0,2,0,0.1,0.1,0.4,0.5,16,45,7,0.00,0.15,0.15,0.00,0.15,0.02,0.06,0.08,0.02,0.08,Matches
152,Matteo Darmian,it ITA,DF,Inter,35-160,1989,27,18,1601,17.8,3,2,5,3,0,0,3,0,1.5,1.5,1.5,3.0,11,43,94,0.17,0.11,0.28,0.17,0.28,0.09,0.08,0.17,0.09,0.17,Matches
153,Juan David Cabal,co COL,DF,Juventus,24-123,2001,7,6,460,5.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,14,17,19,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
154,Keinan Davis,eng ENG,FW,Udinese,27-087,1998,20,8,894,9.9,2,1,3,2,0,0,2,0,2.4,2.4,2.0,4.4,22,21,66,0.20,0.10,0.30,0.20,0.30,0.24,0.21,0.45,0.24,0.45,Matches
155,Paweł Dawidowicz,pl POL,"DF,MF",Hellas Verona,29-356,1995,24,22,1679,18.7,0,0,0,0,0,0,6,1,0.3,0.3,0.0,0.3,10,37,3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
156,Charles De Ketelaere,be BEL,"MF,FW",Atalanta,24-062,2001,33,23,1896,21.1,7,5,12,7,0,0,1,0,5.7,5.7,5.5,11.2,95,120,193,0.33,0.24,0.57,0.33,0.57,0.27,0.26,0.53,0.27,0.53,Matches
157,Mattia De Sciglio,it ITA,DF,Empoli,32-203,1992,16,7,769,8.5,1,0,1,1,0,0,0,0,0.6,0.6,0.2,0.8,4,18,7,0.12,0.00,0.12,0.12,0.12,0.07,0.02,0.09,0.07,0.09,Matches
158,Lorenzo De Silvestri,it ITA,DF,Bologna,36-353,1988,17,13,1015,11.3,1,0,1,1,0,0,1,0,0.7,0.7,0.3,1.0,4,46,29,0.09,0.00,0.09,0.09,0.09,0.06,0.02,0.09,0.06,0.09,Matches
159,Koni De Winter,be BEL,DF,Genoa,22-333,2002,23,22,1989,22.1,3,0,3,3,0,0,6,0,1.7,1.7,0.2,1.9,9,53,10,0.14,0.00,0.14,0.14,0.14,0.08,0.01,0.09,0.08,0.09,Matches
160,Alessandro Deiola,it ITA,MF,Cagliari,29-283,1995,27,14,1268,14.1,1,1,2,1,0,0,5,0,1.6,1.6,0.6,2.2,11,36,30,0.07,0.07,0.14,0.07,0.14,0.11,0.04,0.16,0.11,0.16,Matches
161,Enrico Del Prato,it ITA,DF,Parma,25-182,1999,32,30,2767,30.7,4,0,4,4,0,0,7,0,2.0,2.0,1.2,3.2,8,77,28,0.13,0.00,0.13,0.13,0.13,0.07,0.04,0.10,0.07,0.10,Matches
162,Fisayo Dele-Bashiru,ng NGA,"MF,FW",Lazio,24-094,2001,20,12,947,10.5,3,1,4,3,0,0,0,0,1.1,1.1,0.8,1.9,23,26,57,0.29,0.10,0.38,0.29,0.38,0.10,0.08,0.18,0.10,0.18,Matches
163,Ali Dembélé,fr FRA,DF,Torino,21-126,2004,12,1,184,2.0,1,0,1,1,0,0,4,1,0.1,0.1,0.1,0.2,3,8,1,0.49,0.00,0.49,0.49,0.49,0.05,0.03,0.09,0.05,0.09,Matches
164,Michele Di Gregorio,it ITA,GK,Juventus,27-288,1997,31,31,2790,31.0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
165,Giovanni Di Lorenzo,it ITA,DF,Napoli,31-280,1993,34,34,3060,34.0,3,2,5,3,0,0,5,0,2.7,2.7,3.8,6.5,48,211,153,0.09,0.06,0.15,0.09,0.15,0.08,0.11,0.19,0.08,0.19,Matches
166,Boulaye Dia,sn SEN,"MF,FW",Lazio,28-176,1996,33,25,1997,22.2,9,3,12,9,0,0,2,0,6.5,6.5,3.5,10.0,21,49,107,0.41,0.14,0.54,0.41,0.54,0.29,0.16,0.45,0.29,0.45,Matches
167,Assane Diao,sn SEN,"FW,MF",Como,19-246,2005,15,14,1252,13.9,8,1,9,8,0,0,2,0,4.0,4.0,0.4,4.4,50,36,116,0.58,0.07,0.65,0.58,0.65,0.29,0.03,0.31,0.29,0.31,Matches
168,Federico Dimarco,it ITA,"DF,FW",Inter,27-182,1997,30,27,2006,22.3,4,7,11,4,0,0,3,0,2.9,2.9,5.7,8.6,37,80,221,0.18,0.31,0.49,0.18,0.49,0.13,0.26,0.39,0.13,0.39,Matches
169,Berat Djimsiti,al ALB,DF,Atalanta,32-081,1993,32,30,2460,27.3,1,2,3,1,0,0,4,0,2.6,2.6,1.3,3.8,32,108,41,0.04,0.07,0.11,0.04,0.11,0.09,0.05,0.14,0.09,0.14,Matches
170,Dodô,br BRA,DF,Fiorentina,26-175,1998,32,32,2845,31.6,0,5,5,0,0,0,7,0,1.2,1.2,3.9,5.2,126,120,168,0.00,0.16,0.16,0.00,0.16,0.04,0.12,0.16,0.04,0.16,Matches
171,Benjamín Domínguez,ar ARG,FW,Bologna,21-234,2003,23,16,1246,13.8,3,2,5,3,0,0,0,0,2.2,2.2,0.5,2.7,49,31,122,0.22,0.14,0.36,0.22,0.36,0.16,0.04,0.19,0.16,0.19,Matches
172,Patrick Dorgu,dk DEN,"DF,FW",Lecce,20-197,2004,21,21,1840,20.4,3,1,4,3,0,0,2,1,3.3,3.3,1.5,4.8,68,54,117,0.15,0.05,0.20,0.15,0.20,0.16,0.07,0.23,0.16,0.23,Matches
173,Alberto Dossena,it ITA,DF,Como,26-210,1998,23,20,1825,20.3,0,2,2,0,0,0,1,1,0.8,0.8,0.7,1.5,4,36,1,0.00,0.10,0.10,0.00,0.10,0.04,0.03,0.07,0.04,0.07,Matches
174,Issa Doumbia,ci CIV,MF,Venezia,21-207,2003,21,9,834,9.3,0,0,0,0,0,0,0,0,0.9,0.9,0.1,1.0,10,22,27,0.00,0.00,0.00,0.00,0.00,0.10,0.02,0.11,0.10,0.11,Matches
175,Anastasios Douvikas,gr GRE,FW,Como,25-282,1999,11,4,468,5.2,2,1,3,2,0,0,1,0,2.5,2.5,0.6,3.1,7,5,32,0.38,0.19,0.58,0.38,0.58,0.48,0.11,0.59,0.48,0.59,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
176,Artem Dovbyk,ua UKR,FW,Roma,27-324,1997,31,26,2333,25.9,12,2,14,10,2,2,0,0,11.9,10.3,2.4,12.7,24,15,169,0.46,0.08,0.54,0.39,0.46,0.46,0.09,0.55,0.40,0.49,Matches
177,Ondrej Duda,sk SVK,MF,Hellas Verona,30-157,1994,26,25,2215,24.6,1,2,3,1,0,0,11,1,0.9,0.9,2.9,3.9,20,106,23,0.04,0.08,0.12,0.04,0.12,0.04,0.12,0.16,0.04,0.16,Matches
178,Denzel Dumfries,nl NED,"DF,FW",Inter,29-023,1996,26,19,1789,19.9,6,2,8,6,0,0,4,0,5.1,5.1,2.6,7.7,46,47,159,0.30,0.10,0.40,0.30,0.40,0.26,0.13,0.39,0.26,0.39,Matches
179,Alfred Duncan,gh GHA,MF,Venezia,32-062,1993,16,12,957,10.6,0,0,0,0,0,0,2,0,0.8,0.8,1.1,1.9,11,53,12,0.00,0.00,0.00,0.00,0.00,0.07,0.10,0.18,0.07,0.18,Matches
180,Paulo Dybala,ar ARG,"FW,MF",Roma,31-177,1993,24,16,1417,15.7,6,3,9,3,3,3,2,0,6.4,4.0,5.0,9.0,41,79,122,0.38,0.19,0.57,0.19,0.38,0.40,0.32,0.72,0.25,0.57,Matches
181,Enzo Ebosse,cm CMR,DF,Udinese,26-061,1999,2,0,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
182,Tyronne Ebuehi,ng NGA,"DF,MF",Empoli,29-146,1995,3,0,66,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
183,Éderson,br BRA,MF,Atalanta,25-308,1999,34,31,2745,30.5,4,1,5,4,0,0,5,1,4.0,4.0,4.2,8.2,35,203,76,0.13,0.03,0.16,0.13,0.16,0.13,0.14,0.27,0.13,0.27,Matches
184,Kingsley Ehizibue,nl NED,DF,Udinese,29-351,1995,31,28,2323,25.8,0,1,1,0,0,0,5,0,1.2,1.2,2.0,3.3,52,49,113,0.00,0.04,0.04,0.00,0.04,0.05,0.08,0.13,0.05,0.13,Matches
185,Jeff Ekhator,it ITA,"FW,MF",Genoa,18-181,2006,23,6,741,8.2,1,1,2,1,0,0,1,0,1.3,1.3,1.0,2.3,4,14,49,0.12,0.12,0.24,0.12,0.24,0.16,0.12,0.28,0.16,0.28,Matches
186,Jurgen Ekkelenkamp,nl NED,MF,Udinese,25-036,2000,31,18,1699,18.9,3,2,5,3,0,0,2,0,2.0,2.0,1.3,3.2,31,65,74,0.16,0.11,0.26,0.16,0.26,0.10,0.07,0.17,0.10,0.17,Matches
187,Emmanuel Ekong,se SWE,"MF,FW",Empoli,22-320,2002,15,0,186,2.1,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,8,5,19,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.05,0.10,Matches
188,Caleb Ekuban,gh GHA,FW,Genoa,31-049,1994,16,3,513,5.7,1,3,4,1,0,0,1,0,2.8,2.8,0.7,3.5,5,7,41,0.18,0.53,0.70,0.18,0.70,0.49,0.13,0.61,0.49,0.61,Matches
189,Mikael Ellertsson,is ISL,"DF,MF",Venezia,23-061,2002,33,26,2226,24.7,2,2,4,2,0,0,2,0,1.1,1.1,1.6,2.7,32,35,82,0.08,0.08,0.16,0.08,0.16,0.04,0.06,0.11,0.04,0.11,Matches
190,Elif Elmas,mk MKD,"FW,MF",Torino,25-229,1999,11,10,851,9.5,4,0,4,4,0,0,0,0,1.2,1.2,0.4,1.7,30,23,43,0.42,0.00,0.42,0.42,0.42,0.13,0.05,0.18,0.13,0.18,Matches
191,Emerson,br BRA,DF,Milan,26-117,1999,17,16,1377,15.3,0,0,0,0,0,0,5,0,0.4,0.4,0.7,1.1,23,68,71,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.07,0.03,0.07,Matches
192,Yannik Engelhardt,de GER,"MF,DF",Como,24-093,2001,25,11,1126,12.5,1,1,2,1,0,0,4,0,0.6,0.6,1.5,2.0,16,54,17,0.08,0.08,0.16,0.08,0.16,0.05,0.12,0.16,0.05,0.16,Matches
193,Martin Erlic,hr CRO,DF,Bologna,27-107,1998,8,5,334,3.7,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,4,11,1,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
194,Sebastiano Esposito,it ITA,"FW,MF",Empoli,22-313,2002,31,25,2181,24.2,8,0,8,7,1,2,1,0,5.6,4.0,2.0,6.0,30,86,98,0.33,0.00,0.33,0.29,0.29,0.23,0.08,0.31,0.16,0.25,Matches
195,Estanis,es ESP,FW,Bologna,21-260,2003,1,0,9,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,1,0,1,0.00,0.00,0.00,0.00,0.00,0.71,1.65,2.35,0.71,2.35,Matches
