Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
452,Anthony Rouault,fr FRA,DF,Rennes,23-347,2001,9.8,0,6,3,50.0,0.61,0.31,0.00,0.00,10.2,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
453,Jon Rowe,eng ENG,"FW,MF",Marseille,22-011,2003,8.2,3,34,14,41.2,4.15,1.71,0.09,0.21,16.5,0,0,0,3.3,3.3,0.10,-0.3,-0.3,Matches
454,Fabián Ruiz Peña,es ESP,MF,Paris S-G,29-038,1996,20.7,4,42,12,28.6,2.03,0.58,0.10,0.33,18.5,0,0,0,4.3,4.3,0.10,-0.3,-0.3,Matches
455,Gerónimo Rulli,ar ARG,GK,Marseille,32-356,1992,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
456,Mathew Ryan,au AUS,GK,Lens,33-033,1992,13.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
457,Emmanuel Sabbi,us USA,"FW,MF",Le Havre,27-138,1997,7.3,0,15,4,26.7,2.07,0.55,0.00,0.00,12.5,0,0,0,1.9,1.9,0.13,-1.9,-1.9,Matches
458,Falaye Sacko,ml MLI,DF,Montpellier,30-010,1995,12.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
459,Matvei Safonov,ru RUS,GK,Paris S-G,26-075,1999,9.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
460,Modibo Sagnan,ml MLI,DF,Montpellier,26-027,1999,22.3,2,10,3,30.0,0.45,0.13,0.20,0.67,11.5,0,0,0,0.7,0.7,0.07,+1.3,+1.3,Matches
461,Osame Sahraoui,ma MAR,"FW,MF",Lille,23-334,2001,14.2,3,23,8,34.8,1.61,0.56,0.13,0.38,15.6,0,0,0,2.9,2.9,0.13,+0.1,+0.1,Matches
462,Wesley Saïd,fr FRA,FW,Lens,30-022,1995,10.0,3,17,7,41.2,1.70,0.70,0.18,0.43,11.2,0,0,0,3.2,3.2,0.19,-0.2,-0.2,Matches
463,Théo Sainte-Luce,fr FRA,DF,Montpellier,26-203,1998,10.8,1,7,4,57.1,0.65,0.37,0.14,0.25,10.8,0,0,0,1.0,1.0,0.15,0.0,0.0,Matches
464,Ibrahim Salah,ma MAR,FW,Brest,23-254,2001,4.0,1,13,4,30.8,3.27,1.01,0.08,0.25,19.7,0,0,0,0.6,0.6,0.04,+0.4,+0.4,Matches
465,Amine Salama,fr FRA,FW,Reims,24-297,2000,4.1,0,9,3,33.3,2.17,0.72,0.00,0.00,16.3,1,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
466,Mohammed Salisu,gh GHA,DF,Monaco,26-024,1999,11.4,1,8,4,50.0,0.70,0.35,0.13,0.25,8.1,0,0,0,0.8,0.8,0.10,+0.2,+0.2,Matches
467,Yoann Salmier,gf GUF,DF,Le Havre,32-171,1992,8.9,0,5,2,40.0,0.56,0.23,0.00,0.00,9.8,0,0,0,0.8,0.8,0.17,-0.8,-0.8,Matches
468,Mama Samba Baldé,gw GNB,FW,Lyon,29-186,1995,0.4,0,1,0,0.0,2.73,0.00,0.00,,8.7,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
469,Mama Samba Baldé,gw GNB,FW,Brest,29-186,1995,12.7,2,28,8,28.6,2.21,0.63,0.07,0.25,16.0,0,0,0,2.8,2.8,0.10,-0.8,-0.8,Matches
470,Brice Samba,fr FRA,GK,Rennes,31-016,1994,16.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
471,Brice Samba,fr FRA,GK,Lens,31-016,1994,15.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
472,Arouna Sangante,sn SEN,DF,Le Havre,23-029,2002,13.1,3,7,4,57.1,0.53,0.30,0.43,0.75,9.3,0,0,0,1.0,1.0,0.14,+2.0,+2.0,Matches
473,Nhoa Sangui,fr FRA,"DF,MF",Reims,19-073,2006,12.6,0,3,0,0.0,0.24,0.00,0.00,,24.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
474,Morgan Sanson,fr FRA,MF,Nice,30-266,1994,2.5,3,9,4,44.4,3.65,1.62,0.33,0.75,16.6,0,0,0,1.5,1.5,0.17,+1.5,+1.5,Matches
475,Baptiste Santamaria,fr FRA,MF,Nice,30-063,1995,9.5,0,16,3,18.8,1.68,0.31,0.00,0.00,20.8,0,0,0,0.9,0.9,0.06,-0.9,-0.9,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
476,Baptiste Santamaria,fr FRA,MF,Rennes,30-063,1995,5.4,0,4,1,25.0,0.75,0.19,0.00,0.00,19.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
477,Andrey Santos,br BRA,MF,Strasbourg,21-008,2004,30.7,9,45,15,33.3,1.46,0.49,0.20,0.60,16.3,0,0,0,4.9,4.9,0.11,+4.1,+4.1,Matches
478,Tiago Santos,pt POR,DF,Lille,22-292,2002,4.5,0,8,4,50.0,1.78,0.89,0.00,0.00,20.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
479,Malang Sarr,fr FRA,DF,Lens,26-108,1999,15.4,0,6,1,16.7,0.39,0.07,0.00,0.00,16.8,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
480,Mamadou Sarr,fr FRA,DF,Strasbourg,19-255,2005,25.3,0,5,0,0.0,0.20,0.00,0.00,,6.7,0,0,0,0.8,0.8,0.16,-0.8,-0.8,Matches
481,Martin Satriano,uy URU,"FW,DF",Lens,24-080,2001,0.9,0,5,0,0.0,5.84,0.00,0.00,,13.1,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
482,Téji Savanier,fr FRA,MF,Montpellier,33-140,1991,24.8,2,42,12,28.6,1.70,0.48,0.00,0.00,26.9,13,2,2,3.8,2.3,0.05,-1.8,-2.3,Matches
483,Niklas Schmidt,de GER,MF,Toulouse,27-071,1998,2.3,0,3,1,33.3,1.32,0.44,0.00,0.00,25.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
484,Jérémy Sebas,mq MTQ,"FW,MF",Strasbourg,22-027,2003,2.1,0,6,2,33.3,2.84,0.95,0.00,0.00,15.6,0,0,0,0.7,0.7,0.12,-0.7,-0.7,Matches
485,Alidu Seidu,gh GHA,DF,Rennes,24-341,2000,8.9,0,3,0,0.0,0.34,0.00,0.00,,19.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
486,Hiroki Sekine,jp JPN,DF,Reims,22-273,2002,8.9,0,5,0,0.0,0.56,0.00,0.00,,17.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
487,Marvin Senaya,tg TOG,DF,Strasbourg,24-103,2001,2.5,0,1,0,0.0,0.40,0.00,0.00,,22.5,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
488,Djibril Sidibé,fr FRA,DF,Toulouse,32-286,1992,22.6,0,5,1,20.0,0.22,0.04,0.00,0.00,12.8,1,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
489,Vincent Sierro,ch SUI,MF,Toulouse,29-215,1995,25.7,5,28,6,21.4,1.09,0.23,0.11,0.50,20.5,2,2,2,4.2,2.6,0.09,+0.8,+0.4,Matches
490,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,27-284,1997,20.4,0,4,1,25.0,0.20,0.05,0.00,0.00,22.3,2,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
491,Abdallah Sima,sn SEN,"FW,MF",Brest,23-328,2001,13.5,7,37,18,48.6,2.75,1.34,0.19,0.39,13.1,0,0,0,5.9,5.9,0.16,+1.1,+1.1,Matches
492,Moses Simon,ng NGA,"FW,MF",Nantes,29-303,1995,28.0,7,38,13,34.2,1.36,0.46,0.11,0.31,19.2,2,3,3,4.9,2.6,0.07,+2.1,+1.4,Matches
493,Lassine Sinayoko,ml MLI,"FW,MF",Auxerre,25-154,1999,24.6,4,57,15,26.3,2.31,0.61,0.05,0.20,16.0,0,1,1,6.2,5.5,0.10,-2.2,-2.5,Matches
494,Wilfried Singo,ci CIV,DF,Monaco,24-137,2000,22.3,1,17,5,29.4,0.76,0.22,0.06,0.20,10.8,0,0,0,1.9,1.9,0.11,-0.9,-0.9,Matches
495,Ayanda Sishuba,be BEL,FW,Rennes,20-098,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
496,Ibrahim Sissoko,ml MLI,FW,Saint-Étienne,29-165,1995,9.1,3,21,4,19.0,2.31,0.44,0.10,0.50,14.6,0,1,1,4.3,3.5,0.17,-1.3,-1.5,Matches
497,Niama Sissoko,ml MLI,"FW,MF",Reims,19-146,2005,0.5,0,3,0,0.0,5.74,0.00,0.00,,12.1,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
498,Leo Skiri Østigård,no NOR,DF,Rennes,25-164,1999,13.6,1,6,2,33.3,0.44,0.15,0.17,0.50,8.8,0,0,0,0.7,0.7,0.11,+0.3,+0.3,Matches
499,Milan Škriniar,sk SVK,DF,Paris S-G,30-089,1995,4.2,0,3,0,0.0,0.71,0.00,0.00,,10.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
500,Naatan Skyttä,fi FIN,FW,Toulouse,23-004,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
501,Eduard Sobol,ua UKR,DF,Strasbourg,30-021,1995,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
502,Florian Sotoca,fr FRA,"FW,MF",Lens,34-198,1990,19.8,1,47,18,38.3,2.37,0.91,0.02,0.06,14.7,0,0,0,4.6,4.6,0.10,-3.6,-3.6,Matches
503,Issa Soumaré,sn SEN,"FW,MF",Le Havre,24-213,2000,20.1,5,40,18,45.0,1.99,0.89,0.13,0.28,16.2,2,0,0,3.4,3.4,0.09,+1.6,+1.6,Matches
504,Saidou Sow,gn GUI,DF,Strasbourg,22-311,2002,11.3,0,4,1,25.0,0.35,0.09,0.00,0.00,10.6,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
505,Saidou Sow,gn GUI,DF,Nantes,22-311,2002,8.9,1,5,2,40.0,0.56,0.23,0.20,0.50,9.1,0,0,0,0.6,0.6,0.13,+0.4,+0.4,Matches
506,Lucas Stassin,be BEL,FW,Saint-Étienne,20-164,2004,20.0,10,39,20,51.3,1.95,1.00,0.26,0.50,14.1,0,0,0,7.0,7.0,0.18,+3.0,+3.0,Matches
507,Enzo Sternal,fr FRA,"FW,MF",Marseille,17-348,2007,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
508,Gabriel Suazo,cl CHI,DF,Toulouse,27-275,1997,24.0,0,7,4,57.1,0.29,0.17,0.00,0.00,17.1,2,0,0,0.8,0.8,0.12,-0.8,-0.8,Matches
509,Abakar Sylla,ci CIV,DF,Strasbourg,22-137,2002,10.6,1,5,1,20.0,0.47,0.09,0.20,1.00,9.0,0,0,0,0.4,0.4,0.08,+0.6,+0.6,Matches
510,Issiaga Sylla,gn GUI,DF,Montpellier,31-130,1994,12.3,1,11,2,18.2,0.89,0.16,0.09,0.50,13.2,0,0,0,1.8,1.8,0.17,-0.8,-0.8,Matches
511,Musa Al-Taamari,jo JOR,"FW,MF",Montpellier,27-335,1997,12.4,2,27,11,40.7,2.18,0.89,0.07,0.18,17.7,0,0,0,2.6,2.6,0.09,-0.6,-0.6,Matches
512,Musa Al-Taamari,jo JOR,"FW,MF",Rennes,27-335,1997,6.3,1,14,3,21.4,2.22,0.48,0.07,0.33,14.4,1,0,0,2.4,2.4,0.17,-1.4,-1.4,Matches
513,Nicolás Tagliafico,ar ARG,DF,Lyon,32-253,1992,20.1,3,26,7,26.9,1.29,0.35,0.12,0.43,13.5,0,0,0,2.9,2.9,0.11,+0.1,+0.1,Matches
514,Axel Tapé,fr FRA,"DF,MF",Paris S-G,17-274,2007,2.0,0,1,0,0.0,0.50,0.00,0.00,,28.0,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
515,Florian Tardieu,fr FRA,MF,Saint-Étienne,33-019,1992,11.9,1,10,1,10.0,0.84,0.08,0.10,1.00,20.3,0,0,0,0.4,0.4,0.04,+0.6,+0.6,Matches
516,Oussama Targhalline,ma MAR,MF,Le Havre,22-356,2002,11.0,0,5,0,0.0,0.45,0.00,0.00,,24.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
517,Enzo Tchato,cm CMR,DF,Montpellier,22-169,2002,20.8,0,4,2,50.0,0.19,0.10,0.00,0.00,24.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
518,Arnau Tenas,es ESP,GK,Paris S-G,23-346,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
519,Tanner Tessmann,us USA,MF,Lyon,23-229,2001,13.0,1,17,10,58.8,1.31,0.77,0.06,0.10,22.5,0,0,0,0.9,0.9,0.05,+0.1,+0.1,Matches
520,Teddy Teuma,mt MLT,MF,Reims,31-223,1993,8.3,1,13,2,15.4,1.56,0.24,0.00,0.00,23.9,2,1,1,1.4,0.6,0.05,-0.4,-0.6,Matches
521,Jordan Teze,nl NED,DF,Monaco,25-223,1999,5.8,1,5,2,40.0,0.86,0.34,0.20,0.50,13.8,0,0,0,1.2,1.2,0.24,-0.2,-0.2,Matches
522,Sorba Thomas,wls WAL,"FW,MF",Nantes,25-262,1999,13.9,1,9,1,11.1,0.65,0.07,0.11,1.00,17.0,0,0,0,1.5,1.5,0.17,-0.5,-0.5,Matches
523,Adrien Thomasson,fr FRA,MF,Lens,31-152,1993,28.1,2,39,9,23.1,1.39,0.32,0.05,0.22,14.7,0,0,0,5.1,5.1,0.13,-3.1,-3.1,Matches
524,Corentin Tolisso,fr FRA,MF,Lyon,30-281,1994,25.7,7,50,18,36.0,1.94,0.70,0.14,0.39,16.6,0,0,0,5.2,5.2,0.11,+1.8,+1.8,Matches
525,Abdoulaye Touré,gn GUI,MF,Le Havre,31-069,1994,24.8,8,37,6,16.2,1.49,0.24,0.05,0.33,24.7,0,6,7,7.8,2.2,0.06,+0.2,-0.2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
526,Birama Touré,ml MLI,"MF,DF",Montpellier,32-339,1992,3.3,0,3,1,33.3,0.90,0.30,0.00,0.00,26.6,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
527,Ousmane Toure,fr FRA,DF,Lille,20-082,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
528,Adrien Truffert,fr FRA,"DF,MF",Rennes,23-172,2001,29.6,2,23,10,43.5,0.78,0.34,0.09,0.20,19.7,0,0,0,2.4,2.3,0.10,-0.4,-0.3,Matches
529,Vanderson,br BRA,DF,Monaco,23-324,2001,22.4,1,20,7,35.0,0.89,0.31,0.05,0.14,17.2,0,0,0,2.2,2.2,0.11,-1.2,-1.2,Matches
530,Robinio Vaz,fr FRA,FW,Marseille,18-083,2007,0.8,0,2,0,0.0,2.40,0.00,0.00,,9.7,0,0,0,0.5,0.5,0.25,-0.5,-0.5,Matches
531,Jordan Veretout,fr FRA,MF,Lyon,32-071,1993,16.3,2,19,9,47.4,1.17,0.55,0.11,0.22,18.8,0,0,0,1.8,1.8,0.09,+0.2,+0.2,Matches
532,Ben Viadere,fr FRA,MF,Auxerre,19-251,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
533,Vitinha,pt POR,MF,Paris S-G,25-087,2000,21.7,5,25,12,48.0,1.15,0.55,0.12,0.25,24.2,2,2,2,3.4,1.8,0.07,+1.6,+1.2,Matches
534,Ibrahima Wadji,sn SEN,"FW,MF",Saint-Étienne,30-006,1995,3.1,0,11,1,9.1,3.55,0.32,0.00,0.00,15.7,0,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
535,Elye Wahi,fr FRA,FW,Marseille,22-129,2003,6.4,3,16,9,56.3,2.51,1.41,0.13,0.22,12.1,0,1,1,6.0,5.2,0.33,-3.0,-3.2,Matches
536,Caleb Wiley,us USA,"DF,MF",Strasbourg,20-140,2004,3.0,0,1,0,0.0,0.34,0.00,0.00,,27.3,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
537,Christopher Wooh,cm CMR,DF,Rennes,23-235,2001,16.2,0,10,4,40.0,0.62,0.25,0.00,0.00,9.2,0,0,0,1.3,1.3,0.13,-1.3,-1.3,Matches
538,Etienne Youte Kinkoue,fr FRA,DF,Le Havre,23-117,2002,24.8,0,13,1,7.7,0.52,0.04,0.00,0.00,16.3,2,0,0,1.3,1.3,0.10,-1.3,-1.3,Matches
539,Eloge Zabi,ci CIV,"DF,MF",Reims,18-229,2006,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
540,Yoram Zague,fr FRA,"DF,FW",Paris S-G,18-361,2006,2.0,0,1,1,100.0,0.49,0.49,0.00,0.00,10.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
541,Wilfried Zaha,ci CIV,FW,Lyon,32-182,1992,0.8,0,1,1,100.0,1.23,1.23,0.00,0.00,17.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
542,Warren Zaïre-Emery,fr FRA,"MF,DF",Paris S-G,19-064,2006,22.4,1,17,7,41.2,0.76,0.31,0.06,0.14,20.5,0,0,0,1.7,1.7,0.10,-0.7,-0.7,Matches
543,Miha Zajc,si SVN,MF,Toulouse,30-314,1994,2.9,0,6,2,33.3,2.06,0.69,0.00,0.00,22.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
544,Denis Zakaria,ch SUI,MF,Monaco,28-172,1996,23.7,6,29,9,31.0,1.22,0.38,0.14,0.44,18.0,0,2,2,5.2,3.6,0.12,+0.8,+0.4,Matches
545,Anass Zaroury,ma MAR,"FW,MF",Lens,24-185,2000,14.6,1,34,11,32.4,2.33,0.75,0.03,0.09,22.5,0,0,0,1.6,1.6,0.05,-0.6,-0.6,Matches
546,Nathan Zeze,fr FRA,DF,Nantes,19-327,2005,16.6,0,5,2,40.0,0.30,0.12,0.00,0.00,10.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
547,Edon Zhegrova,xk KVX,"FW,MF",Lille,26-041,1999,10.9,4,23,9,39.1,2.12,0.83,0.17,0.44,22.2,2,0,0,2.3,2.3,0.10,+1.7,+1.7,Matches
548,Luc Zogbé,ci CIV,DF,Brest,20-048,2005,7.1,0,8,1,12.5,1.13,0.14,0.00,0.00,23.2,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
549,Aristide Zossou,ci CIV,MF,Auxerre,19-331,2005,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
550,Yanis Zouaoui,dz ALG,"DF,FW",Le Havre,30-305,1994,10.8,0,5,2,40.0,0.46,0.18,0.00,0.00,28.6,2,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
551,Edhy Zuliani,it ITA,DF,Toulouse,20-273,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
