Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
18,Pontus Almqvist,se SWE,"FW,MF",Parma,25-305,1999,12.4,215,297,72.4,2758,504,150,184,81.5,46,65,70.8,7,12,58.3,1,1.3,0.9,-0.3,10,4,4,1,12,Matches
19,Giorgio Altare,it ITA,DF,Venezia,26-275,1998,8.4,283,389,72.8,5113,1998,105,129,81.4,158,198,79.8,16,49,32.7,0,0.1,0.2,-0.1,1,15,2,1,20,Matches
20,Sofyan Amrabat,ma MAR,MF,Fiorentina,28-263,1996,2.0,112,133,84.2,2140,528,46,50,92.0,50,59,84.7,13,20,65.0,0,0.1,0.1,-0.1,2,10,0,0,14,Matches
21,Angeliño,es ESP,DF,Roma,28-127,1997,32.3,1431,1826,78.4,26164,9255,604,682,88.6,658,793,83.0,151,293,51.5,1,3.3,3.7,-2.3,45,125,55,21,157,Matches
22,Lorenzo Anghelè,it ITA,FW,Juventus,20-074,2005,0.1,4,4,100.0,82,12,2,2,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
23,Faustino Anjorin,eng ENG,MF,Empoli,23-169,2001,11.8,334,418,79.9,5868,1977,151,177,85.3,150,168,89.3,26,51,51.0,3,1.7,1.1,+1.3,17,40,13,1,53,Matches
24,Marko Arnautović,at AUT,FW,Inter,36-022,1989,5.9,109,154,70.8,1418,246,69,86,80.2,32,44,72.7,2,4,50.0,2,1.2,0.9,+0.8,7,6,7,0,15,Matches
25,Kristjan Asllani,al ALB,MF,Inter,23-063,2002,9.0,741,826,89.7,14128,4032,275,286,96.2,359,383,93.7,97,136,71.3,2,1.8,1.8,+0.2,14,65,17,7,51,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
26,Arthur Atta,fr FRA,"MF,FW",Udinese,22-117,2003,12.2,436,545,80.0,6594,1643,242,277,87.4,148,170,87.1,25,48,52.1,1,1.3,1.1,-0.3,13,38,7,2,51,Matches
27,Emil Audero,id IDN,GK,Como,28-113,1997,8.0,209,253,82.6,4830,3117,51,51,100.0,118,120,98.3,40,82,48.8,0,0.0,0.0,0.0,0,1,0,0,0,Matches
28,Tommaso Augello,it ITA,DF,Cagliari,30-254,1994,28.3,1126,1568,71.8,19519,8184,543,616,88.1,470,621,75.7,105,246,42.7,6,4.3,4.4,+1.7,36,75,38,26,115,Matches
29,Carlos Augusto,br BRA,DF,Inter,26-124,1999,17.0,974,1108,87.9,15851,4168,491,528,93.0,415,452,91.8,55,88,62.5,2,1.6,1.5,+0.4,9,58,12,3,78,Matches
30,Yann Aurel Bisseck,de GER,DF,Inter,24-163,2000,16.1,1044,1140,91.6,17456,4608,430,452,95.1,553,586,94.4,41,61,67.2,2,0.6,1.2,+1.4,6,72,5,1,83,Matches
31,Paulo Azzi,br BRA,DF,Cagliari,30-300,1994,4.7,126,180,70.0,2228,889,58,74,78.4,53,69,76.8,12,29,41.4,0,0.9,0.7,-0.9,5,7,6,4,13,Matches
32,Oussama El Azzouzi,ma MAR,MF,Bologna,23-347,2001,0.2,17,18,94.4,304,98,6,6,100.0,10,10,100.0,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,4,Matches
33,Jacopo Bacci,it ITA,MF,Empoli,19-326,2005,0.3,6,11,54.5,113,46,4,4,100.0,1,3,33.3,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
34,Milan Badelj,hr CRO,MF,Genoa,36-075,1989,15.6,652,802,81.3,11283,3747,291,338,86.1,286,317,90.2,58,110,52.7,0,1.1,0.9,-1.1,12,71,10,0,81,Matches
35,Mitchel Bakker,nl NED,MF,Atalanta,24-325,2000,0.2,7,9,77.8,109,22,2,3,66.7,5,5,100.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
36,Tommaso Baldanzi,it ITA,"MF,FW",Roma,22-049,2003,9.1,297,354,83.9,3873,716,188,207,90.8,94,111,84.7,3,8,37.5,1,1.0,0.8,0.0,10,21,6,0,23,Matches
37,Keita Baldé,sn SEN,FW,Monza,30-064,1995,5.2,127,143,88.8,1854,339,66,70,94.3,49,54,90.7,6,9,66.7,0,0.0,0.3,0.0,2,11,5,2,22,Matches
38,Botond Balogh,hu HUN,DF,Parma,22-339,2002,20.8,820,914,89.7,16108,4755,209,229,91.3,532,559,95.2,70,100,70.0,1,0.1,0.2,+0.9,2,21,0,0,33,Matches
39,Mario Balotelli,it ITA,"FW,MF",Genoa,34-272,1990,0.7,4,15,26.7,102,18,1,5,20.0,2,5,40.0,1,3,33.3,0,0.0,0.0,0.0,0,0,0,0,1,Matches
40,Lameck Banda,zm ZAM,"FW,MF",Lecce,24-102,2001,6.4,116,152,76.3,1716,377,71,80,88.8,36,50,72.0,6,15,40.0,1,1.0,0.8,0.0,10,2,8,6,7,Matches
41,Daniel Bandeira,pt POR,MF,Hellas Verona,25-030,2000,4.5,194,235,82.6,3055,966,105,120,87.5,66,74,89.2,14,27,51.9,0,0.1,0.1,-0.1,3,18,1,0,25,Matches
42,Mattia Bani,it ITA,DF,Genoa,31-152,1993,14.8,678,778,87.1,13729,4959,179,199,89.9,415,446,93.0,79,120,65.8,0,0.2,0.2,-0.2,2,16,2,1,23,Matches
43,Antonín Barák,cz CZE,MF,Fiorentina,30-159,1994,0.6,17,20,85.0,228,77,8,10,80.0,8,9,88.9,0,0,,0,0.3,0.1,-0.3,3,1,1,0,2,Matches
44,Federico Barba,it ITA,DF,Como,31-252,1993,4.8,258,292,88.4,4163,1406,132,143,92.3,106,117,90.6,15,26,57.7,0,0.0,0.0,0.0,0,18,2,0,25,Matches
45,Nicolò Barella,it ITA,MF,Inter,28-093,1997,26.0,1375,1674,82.1,24210,7044,623,702,88.7,590,684,86.3,137,212,64.6,6,4.3,5.1,+1.7,52,156,49,12,214,Matches
46,Davide Bartesaghi,it ITA,"DF,MF",Milan,19-133,2005,0.6,21,30,70.0,316,93,14,16,87.5,5,10,50.0,2,3,66.7,0,0.1,0.1,-0.1,1,0,1,1,0,Matches
47,Federico Baschirotto,it ITA,DF,Lecce,28-233,1996,35.0,1315,1525,86.2,26616,9194,412,450,91.6,711,772,92.1,184,280,65.7,0,0.2,0.5,-0.2,4,49,5,0,63,Matches
48,Daniele Baselli,it ITA,MF,Como,33-060,1992,0.2,24,27,88.9,437,123,7,8,87.5,16,17,94.1,1,2,50.0,0,0.0,0.0,0.0,0,2,0,0,4,Matches
49,Alessandro Bastoni,it ITA,DF,Inter,26-028,1999,24.8,1836,2069,88.7,34101,10545,778,814,95.6,820,881,93.1,213,313,68.1,4,2.3,2.7,+1.7,26,121,48,23,157,Matches
50,Reda Belahyane,ma MAR,MF,Hellas Verona,20-344,2004,18.4,587,701,83.7,8987,2976,321,357,89.9,215,242,88.8,31,66,47.0,2,1.0,0.6,+1.0,16,71,10,0,73,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
51,Reda Belahyane,ma MAR,MF,Lazio,20-344,2004,2.2,85,94,90.4,1301,352,49,54,90.7,29,29,100.0,5,7,71.4,0,0.0,0.0,0.0,0,9,0,0,10,Matches
52,Raoul Bellanova,it ITA,DF,Torino,24-359,2000,1.0,31,43,72.1,541,130,15,17,88.2,13,18,72.2,3,6,50.0,0,0.1,0.0,-0.1,1,1,0,0,0,Matches
53,Raoul Bellanova,it ITA,DF,Atalanta,24-359,2000,24.6,919,1183,77.7,14698,4243,473,525,90.1,367,465,78.9,62,125,49.6,8,4.2,4.8,+3.8,30,42,25,19,82,Matches
54,Andrea Belotti,it ITA,FW,Como,31-142,1993,6.6,90,120,75.0,1072,178,59,71,83.1,17,25,68.0,4,6,66.7,0,0.4,0.1,-0.4,7,5,1,0,9,Matches
55,Lucas Beltrán,ar ARG,"MF,FW",Fiorentina,24-043,2001,19.8,431,554,77.8,6557,1336,226,270,83.7,153,187,81.8,26,44,59.1,4,2.9,1.8,+1.1,27,36,16,3,58,Matches
56,Adrian Benedyczak,pl POL,"FW,MF",Parma,24-168,2000,2.4,35,52,67.3,577,144,18,27,66.7,10,15,66.7,4,6,66.7,0,0.1,0.0,-0.1,2,2,0,0,3,Matches
57,Ismaël Bennacer,dz ALG,MF,Milan,27-161,1997,3.3,197,221,89.1,3629,937,84,90,93.3,87,92,94.6,22,33,66.7,0,0.1,0.3,-0.1,4,22,4,1,23,Matches
58,Medon Berisha,al ALB,MF,Lecce,21-202,2003,7.0,294,371,79.2,5998,1941,109,121,90.1,125,150,83.3,57,89,64.0,1,0.6,0.8,+0.4,10,44,6,1,39,Matches
59,Adrian Bernabe,es ESP,MF,Parma,23-350,2001,15.1,762,911,83.6,14388,4963,310,341,90.9,332,376,88.3,103,158,65.2,0,1.0,1.4,-1.0,21,96,15,4,107,Matches
60,Antoine Bernede,fr FRA,MF,Hellas Verona,25-350,1999,5.6,160,211,75.8,2712,1022,73,89,82.0,64,78,82.1,16,28,57.1,0,0.4,0.3,-0.4,8,23,6,1,27,Matches
61,Sam Beukema,nl NED,DF,Bologna,26-175,1998,33.5,1826,2114,86.4,36806,11130,533,597,89.3,1091,1160,94.1,188,315,59.7,1,0.9,1.0,+0.1,10,169,11,3,153,Matches
62,Alessandro Bianco,it ITA,MF,Monza,22-222,2002,26.2,1178,1370,86.0,23197,5761,377,433,87.1,635,684,92.8,142,196,72.4,0,1.2,1.3,-1.2,18,133,15,3,121,Matches
63,Alessandro Bianco,it ITA,MF,Fiorentina,22-222,2002,0.2,9,12,75.0,191,17,3,5,60.0,5,5,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
64,Jaka Bijol,si SVN,DF,Udinese,26-095,1999,32.0,1365,1635,83.5,29134,10140,344,398,86.4,813,879,92.5,198,325,60.9,0,0.5,0.7,-0.5,11,105,6,1,95,Matches
65,Philip Billing,dk DEN,MF,Napoli,28-334,1996,1.8,60,77,77.9,1002,310,30,38,78.9,20,24,83.3,6,6,100.0,0,0.1,0.2,-0.1,3,6,1,0,4,Matches
66,Cristiano Biraghi,it ITA,DF,Torino,32-252,1992,9.9,366,526,69.6,6528,2740,174,195,89.2,139,185,75.1,46,116,39.7,0,1.7,1.5,-1.7,19,28,11,6,24,Matches
67,Cristiano Biraghi,it ITA,DF,Fiorentina,32-252,1992,4.8,259,309,83.8,4734,1698,107,115,93.0,122,132,92.4,26,51,51.0,0,0.3,0.5,-0.3,6,16,3,2,15,Matches
68,Samuele Birindelli,it ITA,"DF,MF",Monza,25-296,1999,13.3,395,519,76.1,6527,1737,206,234,88.0,153,201,76.1,33,57,57.9,0,1.4,1.1,-1.4,17,21,19,11,32,Matches
69,Bjarki Bjarkason,is ISL,"DF,MF",Venezia,25-000,2000,1.8,78,89,87.6,1208,331,45,49,91.8,24,26,92.3,4,5,80.0,0,0.1,0.2,-0.1,1,5,4,4,10,Matches
70,Emil Bohinen,no NOR,MF,Genoa,26-060,1999,1.8,69,86,80.2,1180,161,30,38,78.9,33,35,94.3,4,5,80.0,0,0.1,0.0,-0.1,3,1,0,0,5,Matches
71,Warren Bondo,fr FRA,MF,Monza,21-238,2003,18.0,547,615,88.9,8867,1641,267,289,92.4,240,256,93.8,28,43,65.1,0,0.3,0.5,-0.3,5,35,7,2,39,Matches
72,Warren Bondo,fr FRA,MF,Milan,21-238,2003,1.8,77,84,91.7,1248,261,37,40,92.5,36,39,92.3,3,3,100.0,0,0.1,0.1,-0.1,1,9,1,1,7,Matches
73,Kevin Bonifazi,it ITA,DF,Lecce,28-357,1996,0.7,37,42,88.1,645,238,18,18,100.0,17,19,89.5,2,5,40.0,0,0.0,0.0,0.0,0,2,0,0,1,Matches
74,Ange-Yoan Bonny,fr FRA,FW,Parma,21-198,2003,26.2,400,529,75.6,5777,1169,209,259,80.7,132,161,82.0,24,34,70.6,3,2.5,2.0,+0.5,27,28,14,2,47,Matches
75,Edoardo Bove,it ITA,"MF,FW",Fiorentina,22-360,2002,9.5,282,344,82.0,4672,1058,139,159,87.4,112,125,89.6,24,32,75.0,2,1.5,0.8,+0.5,11,18,4,0,37,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
76,Domagoj Bradarić,hr CRO,DF,Hellas Verona,25-152,1999,19.6,530,721,73.5,8823,2796,268,308,87.0,202,259,78.0,48,107,44.9,0,1.8,1.8,-1.8,21,27,15,9,42,Matches
77,Matthias Braunöder,at AUT,MF,Como,23-045,2002,3.0,128,146,87.7,2154,616,60,64,93.8,55,61,90.2,10,16,62.5,0,0.0,0.0,0.0,0,13,0,0,18,Matches
78,Iker Bravo,es ESP,"FW,MF",Udinese,20-118,2005,7.2,153,190,80.5,2186,406,83,94,88.3,44,54,81.5,11,20,55.0,1,0.4,0.4,+0.6,6,10,6,0,18,Matches
79,Gleison Bremer,br BRA,DF,Juventus,28-054,1997,6.0,468,504,92.9,9245,3225,142,149,95.3,279,295,94.6,46,57,80.7,0,0.0,0.1,0.0,0,26,0,0,21,Matches
80,Brenner,br BRA,"MF,FW",Udinese,25-115,2000,4.3,87,114,76.3,1480,357,43,47,91.5,31,38,81.6,12,21,57.1,2,0.5,0.1,+1.5,5,5,1,1,7,Matches
81,Marco Brescianini,it ITA,MF,Atalanta,25-111,2000,9.6,278,354,78.5,3853,757,178,200,89.0,87,112,77.7,6,17,35.3,2,0.9,0.7,+1.1,6,22,8,2,29,Matches
82,Arvid Brorsson,se SWE,DF,Monza,26-003,1999,2.0,87,100,87.0,1701,441,20,24,83.3,62,68,91.2,4,7,57.1,0,0.0,0.0,0.0,0,0,0,0,3,Matches
83,Tajon Buchanan,ca CAN,"DF,FW",Inter,26-092,1999,1.1,40,48,83.3,509,151,27,28,96.4,13,16,81.3,0,2,0.0,0,0.1,0.1,-0.1,1,2,0,0,2,Matches
84,Alessandro Buongiorno,it ITA,DF,Napoli,25-339,1999,21.4,1161,1279,90.8,20369,6363,454,487,93.2,634,662,95.8,62,104,59.6,0,0.6,0.6,-0.6,5,67,3,0,82,Matches
85,Rareș-Cătălin Burnete,ro ROU,FW,Lecce,21-100,2004,0.3,5,9,55.6,57,1,5,7,71.4,0,1,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
86,Gianluca Busio,us USA,MF,Venezia,22-348,2002,26.0,652,855,76.3,10074,2471,351,413,85.0,243,303,80.2,38,64,59.4,0,1.6,1.7,-1.6,27,43,24,4,89,Matches
87,Jean Butez,fr FRA,GK,Como,29-337,1995,17.0,536,689,77.8,14356,10407,101,102,99.0,275,277,99.3,159,307,51.8,0,0.0,0.0,0.0,1,18,1,0,1,Matches
88,Liberato Cacace,nz NZL,"DF,MF",Empoli,24-226,2000,23.1,590,858,68.8,10109,4073,270,324,83.3,229,310,73.9,64,152,42.1,3,1.4,1.4,+1.6,23,51,16,6,64,Matches
89,Davide Calabria,it ITA,DF,Bologna,28-156,1996,6.0,313,380,82.4,5458,1862,143,156,91.7,132,148,89.2,32,54,59.3,1,0.9,0.4,+0.1,11,24,10,5,36,Matches
90,Davide Calabria,it ITA,DF,Milan,28-156,1996,3.5,193,223,86.5,3258,767,90,97,92.8,86,95,90.5,11,19,57.9,0,0.2,0.2,-0.2,1,23,2,2,24,Matches
91,Luca Caldirola,it ITA,DF,Monza,34-099,1991,8.5,458,513,89.3,8521,3371,165,173,95.4,248,268,92.5,41,64,64.1,0,0.1,0.2,-0.1,2,18,1,0,18,Matches
92,Hakan Çalhanoğlu,tr TUR,MF,Inter,31-092,1994,19.7,1354,1563,86.6,25531,7769,539,587,91.8,619,677,91.4,171,250,68.4,4,5.2,5.1,-1.2,46,133,27,10,162,Matches
93,Drissa Camara,ci CIV,"MF,FW",Parma,23-082,2002,5.0,133,182,73.1,2076,550,73,89,82.0,50,59,84.7,6,16,37.5,0,0.8,0.5,-0.8,5,15,5,0,27,Matches
94,Francesco Camarda,it ITA,"FW,MF",Milan,17-062,2008,1.8,26,31,83.9,309,23,21,23,91.3,5,7,71.4,0,1,0.0,0,0.4,0.2,-0.4,2,1,0,0,0,Matches
95,Nicolò Cambiaghi,it ITA,FW,Bologna,24-134,2000,5.9,157,213,73.7,2239,512,91,104,87.5,56,78,71.8,5,11,45.5,3,1.8,2.2,+1.2,11,8,10,6,23,Matches
96,Andrea Cambiaso,it ITA,"DF,FW",Juventus,25-080,2000,23.1,1390,1561,89.0,23172,4927,681,724,94.1,572,622,92.0,106,142,74.6,2,2.3,1.8,-0.3,31,80,28,8,106,Matches
97,Thomas Campaniello,it ITA,FW,Empoli,17-071,2008,0.3,9,14,64.3,127,0,3,6,50.0,4,4,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
98,Matteo Cancellieri,it ITA,"FW,MF",Parma,23-088,2002,15.8,211,312,67.6,2943,842,124,164,75.6,66,88,75.0,9,28,32.1,0,0.7,0.7,-0.7,11,16,7,5,24,Matches
99,Fali Candé,gw GNB,DF,Venezia,27-107,1998,14.0,634,788,80.5,11065,4434,292,307,95.1,279,329,84.8,58,129,45.0,1,0.5,0.1,+0.5,2,49,2,0,39,Matches
100,Antonio Candela,it ITA,DF,Venezia,25-014,2000,11.2,299,403,74.2,4708,1990,158,183,86.3,120,162,74.1,15,35,42.9,1,0.8,0.5,+0.2,9,26,6,6,27,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
101,Gianluca Caprari,it ITA,"MF,FW",Monza,31-285,1993,15.9,505,643,78.5,8137,1784,254,276,92.0,182,228,79.8,46,89,51.7,1,1.7,1.8,-0.7,27,32,20,2,73,Matches
102,Elia Caprile,it ITA,GK,Cagliari,23-259,2001,17.0,457,666,68.6,14282,11088,50,51,98.0,225,229,98.3,181,384,47.1,0,0.0,0.0,0.0,0,6,0,0,0,Matches
103,Elia Caprile,it ITA,GK,Napoli,23-259,2001,3.6,81,98,82.7,2186,1425,12,12,100.0,45,45,100.0,24,40,60.0,0,0.0,0.0,0.0,0,2,0,0,0,Matches
104,Francesco Caputo,it ITA,FW,Empoli,37-278,1987,0.1,2,2,100.0,26,0,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
105,Maxence Caqueret,fr FRA,MF,Como,25-085,2000,10.9,436,525,83.0,6965,2486,234,263,89.0,159,187,85.0,32,45,71.1,3,1.5,1.0,+1.5,19,65,16,1,70,Matches
106,Andrea Carboni,it ITA,DF,Monza,24-096,2001,21.3,834,992,84.1,14046,4234,386,418,92.3,370,423,87.5,62,104,59.6,1,0.3,0.2,+0.7,4,45,3,3,45,Matches
107,Franco Carboni,it ITA,DF,Venezia,22-037,2003,2.5,61,92,66.3,931,351,37,42,88.1,19,32,59.4,4,16,25.0,0,0.1,0.2,-0.1,2,3,3,2,6,Matches
108,Marco Carnesecchi,it ITA,GK,Atalanta,24-314,2000,32.0,767,1019,75.3,21329,14195,99,99,100.0,441,443,99.5,226,473,47.8,0,0.2,0.0,-0.2,1,9,0,0,0,Matches
109,Cesare Casadei,it ITA,"MF,FW",Torino,22-121,2003,9.3,270,340,79.4,4417,920,126,161,78.3,116,136,85.3,20,30,66.7,1,0.4,0.4,+0.6,7,27,6,1,30,Matches
110,Nicolò Casale,it ITA,DF,Bologna,27-086,1998,8.0,356,408,87.3,7058,2338,107,122,87.7,218,235,92.8,29,35,82.9,0,0.3,0.3,-0.3,2,15,1,0,18,Matches
111,Nicolò Casale,it ITA,DF,Lazio,27-086,1998,1.5,100,110,90.9,2040,595,27,30,90.0,59,62,95.2,13,17,76.5,0,0.0,0.0,0.0,0,12,0,0,6,Matches
112,Federico Cassa,it ITA,"MF,FW",Atalanta,19-099,2006,0.2,5,6,83.3,54,9,5,5,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
113,Valentín Castellanos,ar ARG,FW,Lazio,26-220,1998,24.5,344,508,67.7,4884,1204,196,260,75.4,112,162,69.1,16,28,57.1,3,3.2,2.2,-0.2,23,47,13,2,65,Matches
114,Santiago Castro,ar ARG,FW,Bologna,20-224,2004,24.4,341,442,77.1,6255,971,138,169,81.7,146,173,84.4,40,52,76.9,4,2.9,1.5,+1.1,28,23,7,0,38,Matches
115,Gaetano Castrovilli,it ITA,MF,Monza,28-083,1997,5.7,162,208,77.9,2565,709,87,97,89.7,65,77,84.4,8,17,47.1,0,0.4,0.6,-0.4,6,12,5,0,22,Matches
116,Gaetano Castrovilli,it ITA,"MF,FW",Lazio,28-083,1997,1.6,66,78,84.6,1057,235,37,45,82.2,25,26,96.2,4,4,100.0,0,0.7,0.0,-0.7,2,7,0,0,10,Matches
117,Danilo Cataldi,it ITA,MF,Fiorentina,30-278,1994,19.2,845,1000,84.5,14213,4507,400,440,90.9,352,386,91.2,70,131,53.4,0,0.8,0.8,-0.8,15,83,10,3,90,Matches
118,Zeki Çelik,tr TUR,DF,Roma,28-083,1997,22.1,974,1197,81.4,16026,5615,454,507,89.5,434,517,83.9,62,114,54.4,2,1.3,0.8,+0.7,17,88,13,7,94,Matches
119,Alberto Cerri,it ITA,FW,Como,29-025,1996,1.0,15,23,65.2,184,7,10,16,62.5,2,4,50.0,1,1,100.0,0,0.0,0.1,0.0,0,0,0,0,0,Matches
120,Gabriel Charpentier,cg CGO,FW,Parma,25-359,1999,3.0,33,55,60.0,508,188,18,26,69.2,11,18,61.1,3,3,100.0,2,0.9,0.3,+1.1,7,3,2,0,7,Matches
121,Walid Cheddira,ma MAR,FW,Napoli,27-109,1998,0.1,2,3,66.7,28,14,1,2,50.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,1,1,0,0,1,Matches
122,Leandro Chichizola,ar ARG,GK,Parma,35-045,1990,1.0,36,50,72.0,854,507,6,6,100.0,23,23,100.0,7,20,35.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
123,Samuel Chukwueze,ng NGA,"FW,MF",Milan,25-354,1999,9.8,301,400,75.3,5242,1067,144,165,87.3,129,165,78.2,26,53,49.1,1,2.7,2.2,-1.7,24,18,18,5,32,Matches
124,Aaron Ciammaglichella,it ITA,MF,Torino,20-105,2005,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
125,Alessandro Circati,au AUS,DF,Parma,21-213,2003,4.0,149,170,87.6,2853,696,48,56,85.7,84,90,93.3,13,20,65.0,0,0.0,0.0,0.0,0,3,0,0,5,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
126,Alphadjo Cissè,it ITA,"FW,MF",Hellas Verona,18-201,2006,0.1,6,8,75.0,90,18,4,6,66.7,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches
127,Patrick Ciurria,it ITA,"MF,DF",Monza,30-091,1995,11.3,276,392,70.4,4660,1246,133,155,85.8,107,145,73.8,28,63,44.4,1,1.9,1.3,-0.9,11,16,4,3,23,Matches
128,Saúl Coco,gq EQG,DF,Torino,26-091,1999,31.6,1350,1529,88.3,24764,7402,493,533,92.5,742,798,93.0,101,165,61.2,0,0.0,0.2,0.0,1,74,2,1,70,Matches
129,Lorenzo Colombo,it ITA,"FW,MF",Empoli,23-064,2002,24.0,329,489,67.3,4901,1019,178,231,77.1,97,142,68.3,27,49,55.1,2,2.9,0.9,-0.9,21,24,11,2,45,Matches
130,Andrea Colpani,it ITA,"FW,MF",Fiorentina,26-000,1999,15.9,368,457,80.5,5811,1193,207,222,93.2,126,158,79.7,26,54,48.1,1,1.3,1.3,-0.3,17,18,15,1,56,Matches
131,Florinel Coman,ro ROU,"FW,MF",Cagliari,27-031,1998,2.9,67,82,81.7,941,247,43,50,86.0,20,22,90.9,1,5,20.0,0,0.0,0.1,0.0,1,4,2,0,5,Matches
132,Pietro Comuzzo,it ITA,DF,Fiorentina,20-080,2005,23.2,1024,1197,85.5,21079,5981,269,307,87.6,613,667,91.9,133,193,68.9,0,0.6,0.2,-0.6,6,64,4,0,71,Matches
133,Francisco Conceição,pt POR,"FW,MF",Juventus,22-148,2002,13.0,370,472,78.4,6220,944,184,221,83.3,152,174,87.4,26,47,55.3,3,4.1,4.3,-1.1,22,13,17,9,28,Matches
134,Diego Coppola,it ITA,DF,Hellas Verona,21-134,2003,29.5,870,1068,81.5,17195,6214,233,282,82.6,559,604,92.5,73,148,49.3,0,0.1,0.2,-0.1,3,31,0,0,45,Matches
135,Maxwel Cornet,ci CIV,"FW,MF",Genoa,28-226,1996,2.6,49,71,69.0,752,162,33,40,82.5,13,18,72.2,3,5,60.0,1,0.6,0.7,+0.4,5,2,3,2,4,Matches
136,Joaquín Correa,ar ARG,"FW,MF",Inter,30-271,1994,5.7,224,259,86.5,3312,785,122,137,89.1,84,91,92.3,12,13,92.3,2,1.6,0.6,+0.4,9,16,9,1,29,Matches
137,Alberto costa,pt POR,DF,Juventus,21-224,2003,2.5,113,140,80.7,1625,393,68,77,88.3,37,45,82.2,3,6,50.0,0,0.0,0.1,0.0,1,6,1,0,7,Matches
138,Lassana Coulibaly,ml MLI,MF,Lecce,29-031,1996,26.6,726,883,82.2,12747,3168,317,359,88.3,308,358,86.0,80,111,72.1,0,0.9,0.6,-0.9,11,63,6,0,86,Matches
139,Woyo Coulibaly,fr FRA,DF,Parma,25-356,1999,12.0,514,593,86.7,7911,3030,274,295,92.9,206,239,86.2,23,38,60.5,1,0.9,0.8,+0.1,8,44,4,0,41,Matches
140,Bryan Cristante,it ITA,MF,Roma,30-069,1995,19.7,963,1157,83.2,16953,4760,414,474,87.3,453,503,90.1,81,129,62.8,2,1.3,1.2,+0.7,15,123,14,0,127,Matches
141,Domen Črnigoj,si SVN,MF,Venezia,29-174,1995,1.5,25,49,51.0,348,107,13,21,61.9,9,12,75.0,1,8,12.5,0,0.0,0.0,0.0,0,1,1,0,4,Matches
142,Juan Cuadrado,co COL,"DF,MF",Atalanta,36-350,1988,9.0,463,585,79.1,8028,2223,239,272,87.9,166,206,80.6,52,85,61.2,2,2.0,1.9,0.0,19,32,24,2,63,Matches
